"Pathway","Adjusted_Pvalue","Genes"
"collagen-containing extracellular matrix",0.03433703961314,"A1BG/A2M/ABI3BP/ADAM11/ADAMTS10/ADAMTS20/ADAMTS3/ADIPOQ/AEBP1/AGRN/AHSG/ANGPT1/ANGPT2/ANGPTL1/ANGPTL2/ANGPTL3/ANGPTL6/ANGPTL7/ANXA11/ANXA2/ANXA4/ANXA5/ANXA6/APOE/ASPN/BMP7/C17orf58/C1QA/C1QB/C1QC/CALR/CBLN1/CBLN4/CD151/CDH2/CLU/COL10A1/COL11A1/COL11A2/COL12A1/COL14A1/COL15A1/COL16A1/COL17A1/COL20A1/COL21A1/COL22A1/COL4A1/COL4A6/COL5A3/COL6A1/COL6A2/COL6A5/COL6A6/COL8A1/COL9A1/COL9A2/COMP/CSTB/CTHRC1/CTSB/CTSD/CTSF/CTSH/CTSZ/DST/ECM1/ECM2/EDIL3/EFEMP2/EGFL7/EGFLAM/ELN/EMILIN1/EYS/F9/FGA/FGB/FGF10/FGFBP3/FGFR2/FGG/FLG/FRAS1/FREM2/FREM3/GDF15/GREM1/HAPLN1/HAPLN2/HAPLN3/HDGF/HNRNPM/HRG/HRNR/HSP90B1/ICAM1/IGFBP7/IMPG1/IMPG2/ITIH5/L1CAM/LAMA1/LAMA2/LAMA5/LAMB1/LAMB4/LAMC2/LGALS1/LGALS3/LGALS3BP/LGALS4/LGALS9/LOXL4/LTBP3/LTBP4/LUM/MARCO/MATN1/MATN2/MATN3/MDK/MFAP2/MFAP4/MFAP5/MFGE8/MMP2/MMP23B/MST1/MUC17/MXRA7/MYOC/NAV2/NDP/NTN1/OGN/P3H1/PCOLCE/PCSK6/PKM/PLOD1/PLOD3/POSTN/PRSS1/PSAP/PTPRZ1/PZP/RELL2/RTBDN/S100A10/S100A4/S100A6/SDC3/SERPINB12/SERPINB6/SERPINF2/SERPINH1/SFRP1/SFRP2/SPARC/SRPX2/TGFB1/TGFB1I1/TGFB3/TGM2/TIMP1/TINAG/TNC/TNR/TPSAB1/TPSB2/USH2A/VTN/VWC2/WNT2/WNT5A/ZP4"
"proteasome accessory complex",0.034630337880667,"ADRM1/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMD10/PSMD13/PSMD2/PSMD3/PSMD4/PSMD8/PSME1/PSME2/PSME3/SEM1"
"chromosome, centromeric core domain",0.0358968552267701,"H2AC4/H2AC8/H4C1/H4C11/H4C12/H4C13/H4C15/H4C16/H4C2/H4C3/H4C4/H4C5/RCC2"
"GABA-A receptor complex",0.0358968552267701,"GABRA1/GABRA2/GABRA3/GABRA4/GABRA6/GABRB1/GABRB3/GABRE/GABRG1/GABRG2/GABRG3/GABRP/GABRR1"
"protein-DNA complex",0.0379520395099412,"ACD/ATF6B/BCAS2/BRF1/BRF2/DMAP1/ERCC3/EYA1/FOS/GLYR1/H1-0/H1-1/H1-10/H1-2/H1-3/H1-4/H1-5/H1-8/H2AB1/H2AC11/H2AC12/H2AC15/H2AC17/H2AC19/H2AC20/H2AC21/H2AC25/H2AC4/H2AC7/H2AC8/H2AJ/H2AX/H2BC10/H2BC12/H2BC12L/H2BC14/H2BC15/H2BC18/H2BC26/H2BC3/H2BC4/H2BC5/H2BC8/H2BK1/H3-3B/H3-5/H3C1/H3C11/H3C13/H3C6/H4C1/H4C11/H4C12/H4C13/H4C15/H4C16/H4C2/H4C3/H4C4/H4C5/HELB/HHEX/HMGA2/JUP/KAT5/MCM2/MCM5/MCM7/MEAF6/MRGBP/NFE2L2/NPM1/PAX2/PCNA/POLD1/POLD2/POLD4/POLR2H/PRKDC/PRPF19/RECQL5/RPA1/RPA2/RPA4/RUVBL1/RUVBL2/SHPRH/SLC5A8/SOX12/SPHK2/TAF10/TEAD4/TERB1/TERF2IP/TGM2/TINF2/TNP2/TONSL/VPS72/WDR18/XRCC6/YEATS4/ZBTB17/ZNHIT1"
"spliceosomal snRNP complex",0.0421020747635967,"BUD13/CD2BP2/DDX23/DDX39B/HTATSF1/LSM2/LSM3/LSM4/LSM7/PHF5A/PRPF31/PRPF4/PRPF6/RBM42/RBMX2/RNU1-4/RNU4ATAC/RNU5D-1/RNU5F-1/RNU6-9/RNVU1-15/RNVU1-3/RNVU1-4/RNVU1-8/SART1/SF3A1/SF3A2/SF3B2/SF3B4/SF3B5/SF3B6/SNRNP70/SNRPA/SNRPA1/SNRPB/SNRPB2/SNRPC/SNRPD2/SNRPD3/SNRPE/SNRPF/SNU13/TAF12-DT/TSSC4/TXNL4A/USP39/ZMAT2"
"small nuclear ribonucleoprotein complex",0.043887554459858,"ARFGEF1/BUD13/CD2BP2/DDX23/DDX39B/GEMIN4/HTATSF1/LSM10/LSM2/LSM3/LSM4/LSM7/MEPCE/PHF5A/PRPF31/PRPF4/PRPF6/RBM42/RBMX2/RNU1-4/RNU4ATAC/RNU5D-1/RNU5F-1/RNU6-9/RNVU1-15/RNVU1-3/RNVU1-4/RNVU1-8/SART1/SF3A1/SF3A2/SF3B2/SF3B4/SF3B5/SF3B6/SNRNP70/SNRPA/SNRPA1/SNRPB/SNRPB2/SNRPC/SNRPD2/SNRPD3/SNRPE/SNRPF/SNU13/TAF12-DT/TSSC4/TXNL4A/USP39/ZMAT2"
"coated vesicle",0.0470894486989864,"ADCY8/AP1B1/AP1G2/AP1M1/AP1M2/AP1S1/AP2A1/AP2M1/AP2S1/AP4B1/APOB/APOE/ASTN1/ASTN2/ATP6AP1/ATP6AP2/ATP6V0B/ATP6V0C/ATP6V0D1/ATP6V0E2/ATP6V1E1/ATP6V1F/ATP7A/B2M/BCAP31/CCDC115/CD3D/CD74/CD9/CEMIP/CFTR/CLBA1/CLRN1/CLTA/CLTB/CLVS2/CNIH2/CNIH4/COPE/COPZ1/COPZ2/CPNE6/CTSZ/DDHD2/DENND1C/DNAJC5/DNM2/DVL1/DVL2/EPN1/ERGIC2/ERGIC3/FURIN/FZD2/GAK/GGA2/GRIA1/HAX1/HIP1R/HLA-A/HLA-B/HLA-C/HLA-DPA1/HLA-DPB1/HLA-DQA2/HLA-DRA/HLA-DRB1/HLA-DRB5/HLA-E/HLA-F/HLA-G/HLA-H/KDELR1/KDELR3/LMAN2/LMAN2L/LRP2/M6PR/MCFD2/NECAP2/PACS1/PACSIN1/PCSK9/PEF1/PHETA1/PHETA2/RAB12/RAB35/RAB3A/RASSF9/REEP6/RGS19/RNASEK/ROR2/SCAP/SCYL1/SEC13/SFTPC/SFTPD/SGIP1/SH3GL2/SLC28A2/SLC2A8/SNAP91/SNX3/SPG21/SREBF1/SREBF2/STEAP2/STX5/SURF4/SYT1/SYT2/TEPSIN/TEX261/TMED1/TMED2/TMED3/TMED4/TMED6/TMED9/TNK2/TYRP1/UNC13D/USE1/VAMP2/VAMP8/VPS11/VPS16/VPS18/VPS33B/WNT5A/YIF1A/YIF1B"
"late endosome",0.0489615813755743,"ABCA3/ADAM30/ANKRD13B/ANKRD13D/ANXA2/ANXA6/AP5Z1/APOA5/APOE/ARL8A/ASTN2/ATG9A/ATP10B/ATP13A2/ATP7A/B2M/BAIAP3/BST2/CD63/CD74/CD79A/CDIP1/CHID1/CHMP1A/CHMP1B/CHMP2A/CHMP4A/CHMP4B/CHMP6/CLCN6/COLEC10/CST7/CTNS/CTSH/CXCR4/CYB561A3/DERL1/ENTREP1/GALNTL5/GFRA1/GRIN2B/GRN/HDAC6/HGS/HLA-DMA/HLA-DOA/HLA-DPA1/HLA-DPB1/HLA-DQA2/HLA-DRA/HLA-DRB1/HLA-DRB5/IL12A/IL12B/KCMF1/KCNQ1/LAMP1/LAMP5/LAMTOR1/LAMTOR2/LAMTOR4/LAPTM4A/LITAFD/LRAT/M6PR/MAGI2/MAP1LC3A/MAP2K1/MAP2K2/MCOLN1/MCOLN2/MFSD12/MICALL1/MON1A/MON1B/MVB12A/MVB12B/NSG1/PCSK9/PGA3/PIP4P1/PLD3/PRKAR1B/PSAP/RAB7A/RAB9A/RHOB/RILP/SDF4/SFTPC/SFTPD/SLA2/SLC1A1/SLC30A2/SLC30A3/SNF8/SPAAR/SQSTM1/SRC/STARD3/STARD3NL/STOML1/STX8/TCIRG1/TICAM2/TMEM163/TMEM230/TMEM25/TMEM59/TMEM9/TSPAN15/TTPA/UBXN6/UNC13D/VAMP5/VAMP8/VIPAS39/VOPP1/VPS11/VPS16/VPS18/VPS26B/VPS28/VPS33B/VPS37A/VPS37B/VPS37D/VPS39/VPS4A/VPS8/WASHC1/WDR81/YIPF2"
"nucleoid",0.0489615813755743,"ACADVL/ATAD3A/ATP5F1B/CPS1/DDX28/DHX30/DNAJA3/ELAC2/GRSF1/HADHA/HSD17B10/HSPA9/LONP1/MPG/POLDIP2/POLG/POLRMT/SHMT2/SLC25A5/TFB2M/TOP1MT/TUFM/TWNK/UQCC2/VDAC1/VDAC2"
"mitochondrial nucleoid",0.0489615813755743,"ACADVL/ATAD3A/ATP5F1B/CPS1/DDX28/DHX30/DNAJA3/ELAC2/GRSF1/HADHA/HSD17B10/HSPA9/LONP1/MPG/POLDIP2/POLG/POLRMT/SHMT2/SLC25A5/TFB2M/TOP1MT/TUFM/TWNK/UQCC2/VDAC1/VDAC2"
"respiratory chain complex III",0.0591136590514558,"BCS1L/CYC1/UQCRB/UQCRC1/UQCRC2/UQCRFS1/UQCRFS1P1/UQCRH/UQCRHL"
"lumenal side of endoplasmic reticulum membrane",0.0591160985426312,"ALG12/ALG3/BCAP31/CALR/CD74/HLA-A/HLA-B/HLA-C/HLA-DPA1/HLA-DPB1/HLA-DQA2/HLA-DRA/HLA-DRB1/HLA-DRB5/HLA-E/HLA-F/HLA-G/HLA-H/HM13/SPPL2B"
"neuron spine",0.0591630662203066,"ABHD17A/ABI3/ABR/ADGRB1/ANKS1B/APBA2/APBA3/ARHGAP33/ATP2B2/ATP6AP2/BCR/CD3E/CDC42/CDK5R1/CLCN2/CNIH2/CRIPT/CTNND1/CTTNBP2/DGKI/DIP2A/DLG4/DNAJB1/DNM3/DOCK10/DRD1/DTNBP1/DVL1/FBXO2/GABRA1/GABRB3/GABRG2/GIPC1/GRIA1/GRIA2/GRIA4/GRID2/GRIN2A/GRIP2/GRM5/HIP1R/ITGA8/KCNA4/KCND1/KCND2/KCNN2/LAMA2/LZTS1/LZTS3/MAP1B/MPP2/NEURL1/NGFR/NLGN1/NOS1/OPHN1/PALMD/PDLIM4/PPFIA2/PPP1CA/PPP1CC/PPP1R9B/PRRT2/PTCHD1/PTK2B/RAC1/RGS14/RGS7BP/RHOA/SEZ6/SHANK2/SHISA6/SHISA8/SHISA9/SLC1A1/STRN4/STX4/TENM2/TRPV1/ZDHHC12"
"CENP-A containing nucleosome",0.0591630662203066,"H2AC4/H2AC8/H4C1/H4C11/H4C12/H4C13/H4C15/H4C16/H4C2/H4C3/H4C4/H4C5"
"CENP-A containing chromatin",0.0591630662203066,"H2AC4/H2AC8/H4C1/H4C11/H4C12/H4C13/H4C15/H4C16/H4C2/H4C3/H4C4/H4C5"
"RNA polymerase II, core complex",0.0591630662203066,"MYZAP/POLR2C/POLR2D/POLR2E/POLR2F/POLR2G/POLR2H/POLR2J/POLR2J3/POLR2K/POLR2L"
"TIM23 mitochondrial import inner membrane translocase complex",0.0591630662203066,"DNAJC19/HSPA9/PAM16/SLC25A6/TIMM10/TIMM17A/TIMM17B/TIMM21/TIMM23/TIMM44/TIMM50"
"Sm-like protein family complex",0.0591949781822425,"ARFGEF1/BUD13/CD2BP2/DDX23/DDX39B/GEMIN4/GEMIN8/HTATSF1/LSM1/LSM10/LSM2/LSM3/LSM4/LSM7/MEPCE/PHF5A/PRPF31/PRPF4/PRPF6/RBM42/RBMX2/RNU1-4/RNU4ATAC/RNU5D-1/RNU5F-1/RNU6-9/RNVU1-15/RNVU1-3/RNVU1-4/RNVU1-8/SART1/SF3A1/SF3A2/SF3B2/SF3B4/SF3B5/SF3B6/SMN1/SNRNP70/SNRPA/SNRPA1/SNRPB/SNRPB2/SNRPC/SNRPD2/SNRPD3/SNRPE/SNRPF/SNU13/STRAP/TAF12-DT/TSSC4/TXNL4A/USP39/ZMAT2"
"dendritic spine",0.0610803079263726,"ABHD17A/ABI3/ABR/ADGRB1/ANKS1B/APBA2/APBA3/ARHGAP33/ATP2B2/ATP6AP2/BCR/CD3E/CDC42/CDK5R1/CLCN2/CNIH2/CRIPT/CTNND1/CTTNBP2/DGKI/DIP2A/DLG4/DNAJB1/DNM3/DOCK10/DRD1/DTNBP1/DVL1/FBXO2/GABRA1/GABRB3/GABRG2/GIPC1/GRIA1/GRIA2/GRIA4/GRID2/GRIN2A/GRM5/HIP1R/ITGA8/KCNA4/KCND1/KCND2/KCNN2/LAMA2/LZTS1/LZTS3/MAP1B/MPP2/NEURL1/NGFR/NLGN1/NOS1/OPHN1/PALMD/PDLIM4/PPFIA2/PPP1CA/PPP1CC/PPP1R9B/PRRT2/PTCHD1/PTK2B/RAC1/RGS14/RGS7BP/RHOA/SEZ6/SHANK2/SHISA6/SHISA8/SHISA9/SLC1A1/STRN4/STX4/TENM2/TRPV1/ZDHHC12"
"U2 snRNP",0.070275827629878,"BUD13/HTATSF1/PHF5A/RBMX2/SF3A1/SF3A2/SF3B2/SF3B4/SF3B5/SF3B6/SNRPA1/SNRPB/SNRPB2/SNRPD2/SNRPD3/SNRPE/SNRPF"
"NADH dehydrogenase complex",0.074374791093473,"NDUFA1/NDUFA11/NDUFA12/NDUFA13/NDUFA2/NDUFA3/NDUFA6/NDUFA8/NDUFAB1/NDUFB1/NDUFB10/NDUFB11/NDUFB4/NDUFB5/NDUFB6/NDUFB7/NDUFS2/NDUFS3/NDUFS4/NDUFS5/NDUFS6/NDUFS7/NDUFS8/NDUFV1"
"respiratory chain complex I",0.074374791093473,"NDUFA1/NDUFA11/NDUFA12/NDUFA13/NDUFA2/NDUFA3/NDUFA6/NDUFA8/NDUFAB1/NDUFB1/NDUFB10/NDUFB11/NDUFB4/NDUFB5/NDUFB6/NDUFB7/NDUFS2/NDUFS3/NDUFS4/NDUFS5/NDUFS6/NDUFS7/NDUFS8/NDUFV1"
"azurophil granule lumen",0.0823649150384068,"ACLY/AGA/ANXA2/ARHGAP45/ARSA/AZU1/BPI/CCT2/CCT8/CREG1/CTSA/CYB5R3/DPP7/DSN1/DYNC1H1/FTL/FUCA1/FUCA2/GALNS/GLB1/GRN/GUSB/HEXB/HRNR/IMPDH1/MAN2B1/NAPRT/NPC2/PA2G4/PRDX6/PRSS2/PRSS57/PTGES2/PYCARD/PYGB/STK11IP/TOLLIP/TRAPPC1/TTR/TUBB/TUBB4B/UNC13D/VAT1"
"small-subunit processome",0.0841751007145908,"AATF/DHX37/FBL/FCF1/IMP3/IMP4/NGDN/NOC4L/NOL6/NOL7/NOP56/PRKDC/PWP2/RPS11/RPS12/RPS14/RPS16/RPS19/RPS19BP1/RPS24/RPS27/RPS27A/RPS28/RPS4X/RPS5/RPS6/RPS7/RPS8/RPS9/RRP7A/RRP9/SNU13/TBL3/UTP3/UTP4/WDR46"
"late endosome membrane",0.0885444717237009,"ABCA3/ADAM30/ANXA2/ANXA6/ARL8A/ATG9A/ATP10B/ATP13A2/B2M/BAIAP3/CD63/CDIP1/CHMP1A/CHMP1B/CHMP2A/CHMP4A/CHMP4B/CHMP6/CLCN6/CYB561A3/ENTREP1/GALNTL5/HGS/HLA-DMA/HLA-DOA/HLA-DPA1/HLA-DPB1/HLA-DQA2/HLA-DRA/HLA-DRB1/HLA-DRB5/LAMP1/LAMP5/LAMTOR1/LAMTOR2/LAMTOR4/LAPTM4A/LITAFD/MCOLN1/MCOLN2/MICALL1/MVB12A/MVB12B/NSG1/PIP4P1/PLD3/RAB7A/RHOB/RILP/SLC1A1/SLC30A3/SNF8/SPAAR/STARD3/STARD3NL/STOML1/TICAM2/TMEM163/TMEM59/TMEM9/TSPAN15/UBXN6/VAMP8/VOPP1/VPS11/VPS16/VPS18/VPS28/VPS33B/VPS37A/VPS37B/VPS37D/VPS39/VPS4A/WDR81/YIPF2"
"Schaffer collateral - CA1 synapse",0.0897575488608049,"ABR/ACTG1/ADCY1/ADCY8/APBA2/ARHGDIA/BCR/CACNG2/CACNG3/CAPZB/CDC42/CPLX1/CTNND1/DCC/DTNBP1/DVL1/FYN/GABRB1/GHRL/GIPC1/GRM1/GRM5/GSG1L/ITPR1/KCNK2/LRRC4C/LRRTM2/NTNG1/NTNG2/PCDH8/PLAT/PLCG1/PRKAR1B/PRKCZ/PRSS12/PTK2B/PTPRA/PTPRD/RHOB/SLC1A1/STX4/SYN2/SYNGR1/TNR/TUBB2B/WNT5A"
"GABA receptor complex",0.0897575488608049,"GABRA1/GABRA2/GABRA3/GABRA4/GABRA6/GABRB1/GABRB3/GABRE/GABRG1/GABRG2/GABRG3/GABRP/GABRR1"
"cell cortex",0.0902370379848418,"ACTN4/ACTR1A/AGTRAP/AKT1/AKT2/ARF6/ARFIP2/ARHGAP33/ASPH/ASTN2/AXIN1/BFSP1/C2CD2L/CAPN2/CAPZB/CDH2/CIB2/CLDN5/CLIP2/CLTA/CLTB/CNKSR1/CORO1A/COTL1/CRIP2/CSNK1G2/CTBP1/CTNND1/CTSZ/CTTNBP2/DBN1/DLG4/DMTN/DST/DSTN/DYNC1H1/EEF1A1/EMD/ENO1/EPB42/ERC2/EXOC3/EXOC3L1/EXOC6B/EZR/FABP2/FAM110A/FCHSD1/FER/FGB/FGF1/FGFR2/FLNA/FLOT1/FLOT2/FMN2/FMNL1/FNBP1L/FRYL/GIPC1/GLRX3/GMFG/GPSM1/GPSM2/GRB2/GRM7/GYPC/HAX1/HIP1R/ITPR2/KDF1/LAMC2/LLGL1/LLGL2/MAEA/MAPRE1/MKLN1/MYH10/MYL9/MYO1C/MYO5B/MYRIP/MYZAP/NDFIP1/NRBP1/NSMF/OSR1/PARD6A/PARD6G/PCLO/PDLIM2/PDZD4/PFN1/PFN4/PIEZO1/PIEZO2/POTEF/PPFIA3/PPP1R9B/PRKCZ/PTK2B/PXN/RAC1/RASAL3/RHOA/RIMS1/RIMS2/RIMS3/RTKN/RYR1/SAPCD2/SEPTIN1/SEPTIN4/SEPTIN8/SEPTIN9/SH3BP1/SHROOM3/SHROOM4/SLC2A1/SPINK5/SPIRE2/SPTBN1/SPTBN5/STIM1/TBCB/TMEM201/TMEM250/TRAF2/TRAK1/TRIP10/UNC13A/WASHC1/WDR1"
"vacuolar lumen",0.0902370379848418,"ACLY/ACP2/AGA/AGRN/ANXA2/APOB/ARHGAP45/ARSA/ATP13A2/AZU1/BPI/CCT2/CCT8/CD74/CHID1/CLN5/CREG1/CSPG5/CTSA/CTSB/CTSD/CTSF/CYB5R3/DPP7/DSN1/DYNC1H1/FTL/FUCA1/FUCA2/GAA/GALNS/GLB1/GRN/GUSB/GZMB/HEXB/HGSNAT/HRNR/IDUA/IMPDH1/LIPA/LUM/MAN2B1/MAN2B2/NAGLU/NAPRT/NEU1/NEU4/NPC2/NSG1/OGN/OMD/PA2G4/PDGFRB/PLD3/PPT2/PRDX6/PRF1/PRSS2/PRSS57/PSAP/PTGES2/PYCARD/PYGB/SDC3/SERPINB13/SGSH/SMPD1/STK11IP/TCN2/TOLLIP/TRAPPC1/TTR/TUBB/TUBB4B/UNC13D/VAT1"
"transport vesicle membrane",0.0933271850752335,"ABCA12/AMPH/AP1B1/AP1G2/AP1M1/AP1M2/AP1S1/AP2A1/AP4B1/ARFGEF3/ARPC2/ATP6AP1/ATP6AP2/ATP6V0C/ATP6V0D1/ATP6V0E2/ATP6V1E1/ATP6V1F/ATP6V1G1/B2M/BCL2L1/BIN1/BORCS5/CBARP/CD74/CLBA1/CLTA/CLTB/CNIH2/DBH/DGKI/DNAJC5/DTNBP1/GABRA2/GPR151/GRIA1/HLA-A/HLA-B/HLA-C/HLA-DPA1/HLA-DPB1/HLA-DQA2/HLA-DRA/HLA-DRB1/HLA-DRB5/HLA-E/HLA-F/HLA-G/HLA-H/ITPR1/ITPR2/LAMP5/MCFD2/PEF1/PRRT2/PTPRN/RAB11B/RAB11FIP5/RAB1A/RAB26/RAB3A/RAB3C/RAB5C/RAB7A/RASSF9/RPH3AL/SCAMP5/SCAP/SCG3/SEC13/SEMA4C/SEPTIN8/SLC17A6/SLC17A9/SLC18B1/SLC30A2/SLC30A3/SLC30A8/SLC35F1/SLC5A7/SLC6A2/SNAPIN/SREBF1/SREBF2/STX10/STX16/STX5/SV2A/SV2C/SYN2/SYNGR1/SYNGR2/SYNGR3/SYNPR/SYT1/SYT10/SYT2/SYT5/SYT8/TAFA4/TMED2/TMEM163/TMEM184A/TPRG1L/UNC13A/VAMP2"
"cation channel complex",0.0955581838142626,"ABCB8/ABCC9/AKAP6/ASPH/ATP5F1A/ATP5F1B/ATP5F1C/ATP5F1D/ATP5MC1/ATP5MC2/ATP5MC3/ATP5MF/ATP5MK/ATP5PB/ATP5PD/CACHD1/CACNA1B/CACNA1C/CACNA1D/CACNA1F/CACNA1H/CACNA1I/CACNA2D1/CACNA2D2/CACNB1/CACNB3/CACNB4/CACNG2/CACNG3/CACNG8/CALM3/CATSPERB/CCDC51/CNGA1/CNGA2/DLG4/DPP10/DPP6/GRIK1/GRIK2/HCN1/HCN2/HCN3/HCN4/HSPA2/HTR3A/HTR3E/KCNA1/KCNA4/KCNA7/KCNAB1/KCNAB2/KCNAB3/KCNB1/KCNC2/KCND1/KCND2/KCNH5/KCNIP1/KCNIP4/KCNJ14/KCNJ16/KCNJ5/KCNJ6/KCNK2/KCNK6/KCNMB2/KCNMB3/KCNN4/KCNQ1/KCNQ4/KCNS1/KCNS2/KCNV2/LRRC26/MCUB/MICU2/ORAI1/PKD1/PKD1L3/PKD2L1/PRKACA/PTPA/RYR1/SCN1A/SCN1B/SCN2B/SCNN1D/SLC5A3/SMDT1/STAC3/SUMO1/TMEM249/TRPC5/UNC80/VAMP2"
"endoplasmic reticulum chaperone complex",0.0982560951894382,"HSP90B1/HSPA5/HYOU1/MZB1/P4HB/PDIA6/PPIB/SDF2L1"
"postsynaptic endocytic zone",0.0982560951894382,"AP2A1/CALY/CLTA/CLTB/DNM3/FCHO1/GRIA2/HIP1R"
"inner mitochondrial membrane protein complex",0.100030873234549,"CHCHD10/CHCHD3/CHCHD6/DNAJC19/HSPA9/MCUB/MICOS13/MICU2/MPC1/MTX2/PAM16/PHB1/PHB2/SAMM50/SLC25A6/SMDT1/SPG7/TIMM10/TIMM17A/TIMM17B/TIMM21/TIMM22/TIMM23/TIMM44/TIMM50/TIMM9"
"neuromuscular junction",0.109336008190599,"ANK3/CDK5/CDK5R1/CHRNB1/CHRND/CIB2/CXADR/DLG3/DLG4/DLGAP3/DLGAP4/DNAJA3/DNAJC5/EFNA2/ERBB4/FCHSD1/GRIA1/ITGA3/LAMA2/LAMA5/MUSK/NGFR/NLGN1/NRXN1/PDZRN3/POSTN/PRKACA/SLC5A7/SNTA1/SV2A/SYNGR1/SYNGR2/SYNGR3/TRIP4/TUBA1A/UNC13A/UTRN"
"pore complex",0.111828194712819,"BAK1/BAX/C7/C8A/C8B/C8G/PDZD11/SLC25A4/SLC25A5/SPG7/TOMM40/TSPAN33/VDAC1/VDAC2/VDAC3"
"catalytic step 2 spliceosome",0.122385779843213,"ALYREF/BCAS2/BUD31/CACTIN/DDX23/DDX41/DHX38/EIF4A3/ESS2/HNRNPA1/HNRNPA1L3/HNRNPF/HNRNPM/HNRNPR/ISY1/LSM2/LSM3/LSM7/MAGOH/PPIL1/PPIL2/PPIL3/PRPF19/PRPF6/RALY/SART1/SF3A1/SF3A2/SF3B2/SF3B6/SNRPA1/SNRPB/SNRPB2/SNRPD2/SNRPD3/SNRPE/SNRPF/SNW1/SYF2/TFIP11/WDR83/XAB2"
"cytoplasmic side of membrane",0.131486630904204,"ACP1/AP2A1/AP2M1/AP2S1/AP4B1/ASPSCR1/ATP2C2/BECN1/BLOC1S2/BORCS5/BORCS6/C2CD2L/CACNB4/CARMIL2/CDIP1/CDK16/CHMP4A/CHMP4B/CYTH1/DNAJA3/DNAJB2/DSG1/DTNA/EEF1A1/EEF1A2/ESYT3/FADD/FER/FRMD1/G6PD/GEM/GNA11/GNA12/GNA14/GNA15/GNAI2/GNAO1/GNAS/GNAT2/GNAZ/GNB1/GNB2/GNG10/GNG11/GNG2/GNG3/GNG4/GNG7/GNGT2/GRK2/HID1/HM13/HTRA2/IKBKB/JUP/KCNAB1/KCNAB2/KCNIP1/KXD1/LILRB4/LITAFD/MAP2K2/MICALL1/MYZAP/NLRP10/PPP1R9B/PTPN1/PTPN7/QTRT1/RASA3/RASAL3/RGS1/RHOA/RPL27/RPS28/RPS29/S100A6/SAMD10/SHROOM4/SNAPIN/SOCS3/SPPL2B/STAC3/THADA/TRADD/TRAF2/TYK2/ZAP70"
"proteasome regulatory particle",0.131486630904204,"ADRM1/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMD10/PSMD13/PSMD2/PSMD3/PSMD4/PSMD8/SEM1"
"presynaptic active zone",0.131486630904204,"ADCY8/ADRA2A/ATP2B2/BRSK1/CACNA2D1/CACNA2D2/CDH10/CDH2/CTBP1/CTNND1/EGFLAM/EHD1/ERC2/FLOT1/GABRB1/GRIA1/GRIN2D/GRM7/HCN1/ITGA3/KCTD8/LPAR2/LRFN1/LRFN3/NTNG1/NTNG2/PCLO/PHB2/PI4K2A/PPFIA2/PPFIA3/RAB3A/RIMS1/RIMS2/RIMS3/SHANK2/STX19/SV2A/SYT1/TPRG1L/UNC13A"
"U4/U6 x U5 tri-snRNP complex",0.131486630904204,"DDX23/LSM2/LSM3/LSM4/LSM7/PRPF31/PRPF4/PRPF6/RBM42/RNU5D-1/RNU5F-1/RNU6-9/SART1/SNRPA/SNRPB/SNRPD2/SNRPD3/SNRPE/SNRPF/SNU13/TXNL4A/USP39/ZMAT2"
"GABA-ergic synapse",0.138180727291311,"ADRA2A/ATP2B2/BAIAP3/CACNA2D1/CACNA2D2/CBLN4/CDH10/CLSTN3/CNTN5/CSPG5/CTBP1/DRD1/ERBB4/ERC2/FLOT1/GABRA1/GABRA2/GABRA4/GABRB1/GABRG2/GABRG3/GABRR1/GLRB/GNAO1/KCNC2/KCND2/LAMP5/LHFPL4/LRFN4/LRFN5/LRRTM2/MDGA1/MKLN1/NLGN1/NLGN2/NPY5R/NRXN1/NXPH4/PCDH17/PCLO/PHB2/PLCB1/SHROOM4/SLITRK2/SLITRK3/STRN4/SV2A/TRPV1"
"proton-transporting two-sector ATPase complex",0.138180727291311,"ATP5F1A/ATP5F1B/ATP5F1C/ATP5F1D/ATP5MC1/ATP5MC2/ATP5MC3/ATP5MF/ATP5MK/ATP5PB/ATP5PD/ATP6AP1/ATP6AP2/ATP6V0B/ATP6V0C/ATP6V0D1/ATP6V0E1/ATP6V0E2/ATP6V1E1/ATP6V1F/ATP6V1G1/CCDC115/RNASEK/SPAAR/TCIRG1"
"RNA polymerase III complex",0.146660015476112,"CRCP/POLR1C/POLR1D/POLR2E/POLR2F/POLR2H/POLR2K/POLR2L/POLR3D/POLR3GL/POLR3H"
"eukaryotic 43S preinitiation complex",0.146660015476112,"EIF1/EIF1B/EIF3B/EIF3C/EIF3D/EIF3F/EIF3G/EIF3H/EIF3I/EIF3K/EIF3M"
"PRC1 complex",0.146660015476112,"BMI1/CBX4/CBX6/CBX7/CBX8/PCGF1/PCGF2/PCGF6/PHC1/PHC2/RING1"
