"Pathway","Adjusted_Pvalue","Genes"
"response to interleukin-18",0.999999999999708,"PDGFB"
"cellular response to antibiotic",0.999999999999708,"CRIP1"
"cellular response to UV-B",0.999999999999708,"CRIP1"
"glomerular mesangial cell proliferation",0.999999999999708,"PDGFB"
"mesenchymal stem cell differentiation",0.999999999999708,"SLC4A11"
"pyrimidine nucleotide-sugar transmembrane transport",0.999999999999708,"SLC35A4"
"reversible differentiation",0.999999999999708,"PDGFB"
"dendritic cell apoptotic process",0.999999999999708,"CCR7"
"skeletal muscle fiber differentiation",0.999999999999708,"COL6A1"
"regulation of ventricular cardiac muscle cell action potential",0.999999999999708,"DSP"
"ubiquitin-dependent protein catabolic process via the C-end degron rule pathway",0.999999999999708,"RBX1"
"facultative heterochromatin formation",0.999999999999708,"SUV39H1"
"negative regulation of receptor binding",0.999999999999708,"NOG"
"regulation of high voltage-gated calcium channel activity",0.999999999999708,"SRI"
"protein localization to nuclear body",0.999999999999708,"CCT4"
"regulation of somatic stem cell population maintenance",0.999999999999708,"LBH"
"regulation of protein localization to centrosome",0.999999999999708,"PARD6A"
"protein localization to Cajal body",0.999999999999708,"CCT4"
"regulation of telomerase RNA localization to Cajal body",0.999999999999708,"CCT4"
"regulation of type 2 mitophagy",0.999999999999708,"ATP5IF1"
"regulation of lysosome organization",0.999999999999708,"LAPTM4B"
"neuron projection maintenance",0.999999999999708,"KIFBP"
"negative regulation of protein localization to cell surface",0.999999999999708,"TAX1BP3"
"regulation of dendritic cell apoptotic process",0.999999999999708,"CCR7"
"positive regulation of steroid hormone secretion",0.999999999999708,"ECRG4"
"positive regulation of vasculogenesis",0.999999999999708,"RRAS"
"axoneme assembly",0.999999999999708,"DNAAF2/DNAI3/DNAI4/JHY/LRRC61/MEIG1/TTLL1"
"renal tubule development",0.999999999999708,"ACAT1/COL4A1/HOXB7/ILK/MAGED1/NOG/SOX8"
"positive regulation of protein localization to membrane",0.999999999999708,"EZR/HRAS/MESD/MIEF2/PLS1/RANGRF/STAC"
"immunoglobulin production involved in immunoglobulin-mediated immune response",0.999999999999708,"MSH2/RNF8/SHLD1/UNG"
"negative regulation of muscle cell apoptotic process",0.999999999999708,"KIFAP3/LYPD3/SIRT4/STUB1"
"regulation of small molecule metabolic process",0.999999999999708,"ACADM/ADCK2/ANTKMT/ARL2/ARV1/ATP5IF1/C7orf50/DGKQ/DKK3/DNAJC30/GFI1/JMJD8/LDLRAP1/MBTPS2/MLST8/MTLN/NNMT/PDK2/SDHAF3/SIRT4/SLC27A4/TRIB3/TSPO"
"dorsal/ventral pattern formation",0.999999999999708,"FBXL15/GSC/HOXB2/IFT52/NOG/TULP3"
"endocytic recycling",0.999999999999708,"ANKRD27/CCDC22/NSG1/SNX17/SNX4/SNX7"
"carbohydrate derivative transport",0.999999999999708,"CALHM2/GUK1/SLC25A23/SLC29A3/SLC35A4/SLC37A4"
"negative regulation of establishment of protein localization",0.999999999999708,"CYP51A1/ERLEC1/F2R/FKBP1B/JAGN1/PFKL/SERGEF/SIRT4/UBAC2"
"ganglioside metabolic process",0.999999999999708,"B3GALT4/ST6GALNAC6"
"startle response",0.999999999999708,"COMT/UCN"
"positive regulation of T cell cytokine production",0.999999999999708,"CD7/TRAF2"
"cardiac atrium morphogenesis",0.999999999999708,"MESP1/NOG"
"glutamine metabolic process",0.999999999999708,"PHGDH/SIRT4"
"nuclear migration",0.999999999999708,"LMNA/NUDC"
"photoperiodism",0.999999999999708,"NR2F6/RBM4B"
"T cell chemotaxis",0.999999999999708,"CCL5/TMEM102"
"regulation of cardiac muscle contraction by calcium ion signaling",0.999999999999708,"FKBP1B/TMEM38B"
"detection of temperature stimulus",0.999999999999708,"COMT/NR2F6"
"subpallium development",0.999999999999708,"HPRT1/MKKS"
"cerebellar Purkinje cell layer development",0.999999999999708,"TTLL1/UQCRQ"
"establishment of mitochondrion localization, microtubule-mediated",0.999999999999708,"KIFBP/RHOT2"
"RIG-I signaling pathway",0.999999999999708,"C1QBP/OASL"
"mitochondrion transport along microtubule",0.999999999999708,"KIFBP/RHOT2"
"positive regulation of antigen receptor-mediated signaling pathway",0.999999999999708,"CCR7/LCK"
"auditory receptor cell development",0.999999999999708,"PLS1/SOD1"
"metanephric epithelium development",0.999999999999708,"ACAT1/SOX8"
"negative regulation of purine nucleotide metabolic process",0.999999999999708,"ATP5IF1/TSPO"
"negative regulation of miRNA transcription",0.999999999999708,"GATA6/PDGFB"
"negative regulation of stem cell proliferation",0.999999999999708,"KDF1/RARG"
"regulation of nucleotide-excision repair",0.999999999999708,"ACTL6A/BCL7C"
"regulation of mitotic nuclear division",0.999999999999708,"ANAPC11/AURKA/AURKAIP1/BUB3/FBXW5/PDGFB/RGCC/ZW10"
"amine metabolic process",0.999999999999708,"AOC1/COMT/GCDH/HPRT1/MAOA/SIRT4/SRM/VCAM1"
"phospholipid biosynthetic process",0.999999999999708,"AGPAT2/DGKQ/DOLK/DOLPP1/DPM3/ETNK2/GGPS1/PCYT2/PDGFB/PEMT/PIGP/PIGU/PIK3R4/PLAAT3/SLC30A5/TMEM38B"
"regulation of cysteine-type endopeptidase activity",0.999999999999708,"ARL6IP1/BAD/DNAJA3/F2R/FADD/FASLG/HSPE1/LAMP3/LCK/PERP/RNF34"
"regulation of receptor internalization",0.999999999999708,"DTNBP1/NCDN/RALA/UBQLN2/WDR54"
"aminoglycan biosynthetic process",0.999999999999708,"B3GALT6/B4GAT1/CHPF/PDGFB/UGDH"
"transcription by RNA polymerase I",0.999999999999708,"ACTR6/LYAR/POLR1B/POLR1H/POLR2L"
"telomere maintenance via telomere lengthening",0.999999999999708,"ACD/CCT4/NHP2/PINX1/TINF2"
"cellular extravasation",0.999999999999708,"CCL2/CD99/FADD/PLVAP/VCAM1"
"regulation of cilium movement",0.999999999999708,"CFAP298/DEFB1/MKKS"
"triglyceride biosynthetic process",0.999999999999708,"AGPAT2/TMEM68/TMX1"
"positive regulation of interleukin-12 production",0.999999999999708,"CCR7/HLA-G/TLR3"
"ruffle assembly",0.999999999999708,"ABI3/EPS8L2/HRAS"
"regulation of p38MAPK cascade",0.999999999999708,"EZR/PRMT1/RELL2"
"dicarboxylic acid transport",0.999999999999708,"ARL6IP1/DTNBP1/GIPC1/SLC25A10/SLC25A11/SLC25A22/SLC26A1"
"intrinsic apoptotic signaling pathway in response to DNA damage",0.999999999999708,"ACKR3/BAD/CRIP1/MSH2/TMEM109/TMEM161A/TRIM32"
"non-membrane-bounded organelle assembly",0.999999999999708,"ABT1/AURKA/BOP1/C1QBP/CCDC61/CENPH/CHMP4C/CHMP6/DDX28/DHX30/EFL1/EIF2S1/EZR/HAUS1/MAPRE2/MCAT/MPV17L2/MRPS2/MRPS7/MTERF3/NBDY/NOA1/OGFOD1/PLS1/PPP1R35/RANGRF/RRP7A/SAC3D1"
"positive regulation of endopeptidase activity",0.999999999999708,"BAD/DNAJA3/EFNA1/F2R/FADD/FASLG/HSPE1/LCK/PERP"
"response to cAMP",0.999999999999708,"DGKQ/EZR/FDX1/GATA6/OXT/PNPT1"
"cellular response to amino acid stimulus",0.999999999999708,"COL4A1/COL6A1/PRMT1/RBX1/RRAGA/SOCS1"
"reactive nitrogen species metabolic process",0.999999999999708,"CYB5B/DYNLL1/GCHFR/NQO1/THAP4/TSPO"
"icosanoid biosynthetic process",0.999999999999708,"CBR1/MGST3/PRXL2B/PTGES2"
"regulation of neuronal synaptic plasticity",0.999999999999708,"HRAS/NCDN/NOG/SYNGR1"
"T cell differentiation",0.999999999999708,"ACTL6A/BAD/CCR7/CD27/CD3D/CD3G/CD8A/CRTAM/DNAJA3/EOMES/FADD/GPR18/HLA-G/JAG2/LAG3/LCK/MEN1/PRDX2/SOCS1/SOD1/ZNF683"
"regulation of canonical NF-kappaB signal transduction",0.999999999999708,"CCDC22/CCR7/DNAJA3/F2R/FADD/FASLG/GSTP1/ILK/JMJD8/LTA/RBX1/SHARPIN/TIFA/TLR3/TMEM101/TMEM9B/TRAF2/TRIM32/TRIM68/TSPAN6"
"response to nutrient",0.999999999999708,"FKBP1B/IGFBP2/LTA/NQO1/PDK2/PRMT1/SLC27A4/SLC34A1/TBXA2R/TSPO/VCAM1"
"nuclear receptor-mediated steroid hormone signaling pathway",0.999999999999708,"DAXX/LBH/PLPP1/PMEPA1/RNF14/TRIM68/UFSP2/YWHAH"
"centrosome duplication",0.999999999999708,"CCNF/CHMP4C/FBXW5/PPP1R35/SAC3D1"
"polyol metabolic process",0.999999999999708,"GALK1/GOT1/MINPP1/NUDT3/PLPP1/QDPR/SLC34A1"
"response to retinoic acid",0.999999999999708,"DNAAF2/GATA6/IGFBP2/OXT/RARG/SLC10A3/TMEM161A"
"regulation of pattern recognition receptor signaling pathway",0.999999999999708,"C1QBP/CPTP/GFI1/LRRC14/OASL/SPSB3/TARBP2/TRIM32/TSPAN6/TYRO3/ZDHHC12/ZNRF1"
"steroid hormone receptor signaling pathway",0.999999999999708,"DAXX/LBH/PAQR8/PLPP1/PMEPA1/RNF14/TRIM68/UFSP2/YWHAH"
"glomerular filtration",0.999999999999708,"F2R/PDGFB"
"DNA-templated transcription termination",0.999999999999708,"POLR1H/POLR3K"
"viral release from host cell",0.999999999999708,"CHMP4C/CHMP6"
"central nervous system projection neuron axonogenesis",0.999999999999708,"C12orf57/KIFBP"
"response to prostaglandin E",0.999999999999708,"CCR7/OXT"
"exit from host cell",0.999999999999708,"CHMP4C/CHMP6"
"positive regulation of epidermal cell differentiation",0.999999999999708,"KDF1/PLAAT4"
"positive regulation of epidermal growth factor receptor signaling pathway",0.999999999999708,"FASLG/RALA"
"positive regulation of isotype switching",0.999999999999708,"MSH2/SHLD1"
"negative regulation of nucleotide metabolic process",0.999999999999708,"ATP5IF1/TSPO"
"regulation of androgen receptor signaling pathway",0.999999999999708,"RNF14/TRIM68"
"3'-UTR-mediated mRNA stabilization",0.999999999999708,"ELAVL1/NICOL1"
"bone maturation",0.999999999999708,"EBP/MBTPS2"
"regulation of protein deacetylation",0.999999999999708,"NNMT/SGF29"
"inflammatory response to wounding",0.999999999999708,"F2R/TLR3"
"postsynaptic density assembly",0.999999999999708,"ABI3/ZDHHC12"
"regulation of cardiac muscle cell action potential",0.999999999999708,"DSP/RANGRF"
"regulation of canonical Wnt signaling pathway",0.999999999999708,"CBY1/DKK3/GSKIP/IGFBP2/IGFBP6/ILK/MESP1/MKS1/NOG/RBX1/RECK/RNF14/RUVBL1/RUVBL2/SDHAF2/SFRP5/TMEM9/UBAC2"
"cytoplasmic translational initiation",0.999999999999708,"EIF2B2/EIF2B3/MIF4GD"
"regulation of collagen metabolic process",0.999999999999708,"F2R/RGCC/UCN"
"negative regulation of type II interferon production",0.999999999999708,"C1QBP/PGLYRP2/ZNF683"
"response to testosterone",0.999999999999708,"NQO1/TBXA2R/TSPO"
"superoxide anion generation",0.999999999999708,"ELAVL1/GSTP1/SOD1"
"cell cycle DNA replication",0.999999999999708,"MCM3/MCM6/PCNA"
"lung epithelium development",0.999999999999708,"COL6A1/GATA6/TMEM38B"
"regulation of dendritic spine morphogenesis",0.999999999999708,"ABI3/DTNBP1/EFNA1"
"sarcoplasmic reticulum calcium ion transport",0.999999999999708,"FKBP1B/SRI/TMEM38B"
"midbrain development",0.999999999999708,"ATP5PF/DYNLL1/LDHA/UQCRQ/YWHAH/YWHAQ"
"response to type I interferon",0.999999999999708,"FADD/ISG15/OASL/SMIM30/TTLL12/USP18"
"embryonic limb morphogenesis",0.999999999999708,"ACD/IFT52/MKS1/NOG/RARG/RECK/TMEM107/TULP3"
"embryonic appendage morphogenesis",0.999999999999708,"ACD/IFT52/MKS1/NOG/RARG/RECK/TMEM107/TULP3"
"regulation of MAP kinase activity",0.999999999999708,"DTNBP1/GSTP1/HRAS/MAGED1/MST1R/PDGFB/TRAF2/TRIB3"
"nervous system process involved in regulation of systemic arterial blood pressure",0.999999999999708,"NAV2"
"regulation of T cell tolerance induction",0.999999999999708,"HLA-G"
"mitral valve morphogenesis",0.999999999999708,"EFNA1"
"fructose 6-phosphate metabolic process",0.999999999999708,"PFKL"
"galactose metabolic process",0.999999999999708,"GALK1"
"N-acetylneuraminate metabolic process",0.999999999999708,"CMAS"
"glycine metabolic process",0.999999999999708,"PHGDH"
"indolalkylamine metabolic process",0.999999999999708,"GCDH"
"polyamine biosynthetic process",0.999999999999708,"SRM"
"female meiosis I",0.999999999999708,"AURKA"
"insemination",0.999999999999708,"OXT"
"mesodermal cell fate specification",0.999999999999708,"MESP1"
"pyruvate family amino acid metabolic process",0.999999999999708,"HMGCL"
"flavonoid metabolic process",0.999999999999708,"SULT1C4"
"response to selenium ion",0.999999999999708,"SELENOM"
"regulation of norepinephrine secretion",0.999999999999708,"OXT"
"skeletal muscle satellite cell differentiation",0.999999999999708,"MCUB"
"DNA integration",0.999999999999708,"GIN1"
"nucleotide-sugar transmembrane transport",0.999999999999708,"SLC35A4"
"nucleobase transport",0.999999999999708,"SLC29A3"
"CDP-diacylglycerol biosynthetic process",0.999999999999708,"AGPAT2"
"cerebellar Purkinje cell differentiation",0.999999999999708,"TTLL1"
"glial cell fate commitment",0.999999999999708,"SOX8"
"thalamus development",0.999999999999708,"UQCRQ"
"telencephalon regionalization",0.999999999999708,"EOMES"
"hyaluronan biosynthetic process",0.999999999999708,"PDGFB"
"membrane disassembly",0.999999999999708,"PLAAT3"
"regulation of pseudopodium assembly",0.999999999999708,"CCR7"
"positive regulation of pseudopodium assembly",0.999999999999708,"CCR7"
"nuclear receptor-mediated corticosteroid signaling pathway",0.999999999999708,"YWHAH"
"aldosterone metabolic process",0.999999999999708,"DKK3"
"negative regulation of monooxygenase activity",0.999999999999708,"GFI1"
"positive regulation of osteoblast proliferation",0.999999999999708,"SOX8"
"negative regulation of homotypic cell-cell adhesion",0.999999999999708,"TMX1"
"positive regulation of toll-like receptor 4 signaling pathway",0.999999999999708,"ZNRF1"
"high-density lipoprotein particle assembly",0.999999999999708,"PRKACB"
"negative regulation of dephosphorylation",0.999999999999708,"PPP1R35"
"cellular response to macrophage colony-stimulating factor stimulus",0.999999999999708,"MST1R"
"atrioventricular canal development",0.999999999999708,"GATA6"
"TRAIL-activated apoptotic signaling pathway",0.999999999999708,"FADD"
"fat-soluble vitamin biosynthetic process",0.999999999999708,"GFI1"
"maternal behavior",0.999999999999708,"OXT"
"negative T cell selection",0.999999999999708,"CCR7"
"positive regulation of gene expression via chromosomal CpG island demethylation",0.999999999999708,"APOBEC3C"
"negative regulation by host of viral genome replication",0.999999999999708,"CCL8"
"negative regulation of smooth muscle contraction",0.999999999999708,"SOD1"
"CDP-diacylglycerol metabolic process",0.999999999999708,"AGPAT2"
"somatic stem cell division",0.999999999999708,"LBH"
"negative regulation of behavior",0.999999999999708,"UCN"
"positive regulation of axon regeneration",0.999999999999708,"FKBP1B"
"regulation of chromosome condensation",0.999999999999708,"NCAPH"
"branching involved in labyrinthine layer morphogenesis",0.999999999999708,"SPINT2"
"Golgi lumen acidification",0.999999999999708,"ATP6V1F"
"renal sodium ion absorption",0.999999999999708,"MAGED2"
"cellular response to cold",0.999999999999708,"RNF34"
"positive regulation of neuron projection regeneration",0.999999999999708,"FKBP1B"
"cellular response to mineralocorticoid stimulus",0.999999999999708,"RAN"
"cellular response to purine-containing compound",0.999999999999708,"TMEM38B"
"endoplasmic reticulum membrane organization",0.999999999999708,"ARL6IP1"
"cellular lipid biosynthetic process",0.999999999999708,"PEX7"
"dendritic transport",0.999999999999708,"KIFAP3"
"aminoacyl-tRNA metabolism involved in translational fidelity",0.999999999999708,"DTD1"
"extracellular regulation of signal transduction",0.999999999999708,"ZNF653"
"extracellular negative regulation of signal transduction",0.999999999999708,"ZNF653"
"ether biosynthetic process",0.999999999999708,"PEX7"
"negative regulation of vascular associated smooth muscle cell differentiation",0.999999999999708,"PDGFB"
"positive regulation of protein localization to endosome",0.999999999999708,"EZR"
"regulation of NMDA receptor activity",0.999999999999708,"CCL2"
"regulation of dendritic cell differentiation",0.999999999999708,"HLA-G"
"Rho protein signal transduction",0.999999999999708,"ARHGEF3/CDC42SE2/EPS8L2/F2R/HACD3/RHOD/RTN4R/STMN1/TAX1BP3"
"response to endoplasmic reticulum stress",0.999999999999708,"EIF2S1/ERLEC1/FBXO6/MBTPS2/RNF5/SDF2L1/SGF29/STUB1/TBL2/TMCO1/TMEM117/TMEM129/TMX1/TRAF2/TRIB3/UBAC2/UBQLN2/WFS1"
"positive regulation of MAP kinase activity",0.999999999999708,"HRAS/MAGED1/MST1R/PDGFB/TRAF2"
"platelet aggregation",0.999999999999708,"BLOC1S4/FIBP/ILK/TMX1/TYRO3"
"negative regulation of neuron apoptotic process",0.999999999999708,"ALKBH1/CCL2/ERBB3/F2R/HRAS/MSH2/SOD1/THAP11/TYRO3/UCN/WFS1"
"osteoblast differentiation",0.999999999999708,"ACHE/ASF1A/ATP5F1B/ATRAID/COL6A1/DNAI3/GDF10/HSPE1/ID3/IGFBP2/ILK/MEN1/NOG/RDH14/RIOX1/SOX8/TMEM53"
"immune response-regulating cell surface receptor signaling pathway",0.999999999999708,"CCR7/CD3D/CD3G/CD8A/CD8B/EIF2B2/EIF2B3/EZR/HLA-G/HRAS/KLRC2/LCK/LPXN/PHPT1/STOML2/TEC/TMIGD2/TRAC/TRBC1/TRBC2/TRGC2/TRIM32/ZNF683/ZNRF1"
"regulation of mitotic metaphase/anaphase transition",0.999999999999708,"ACTL6A/ANAPC11/BCL7C/BUB3/RIOK2/ZW10"
"regulation of JNK cascade",0.999999999999708,"CCR7/CD27/GSTP1/HRAS/MEN1/PRMT1/TLR3/TRAF2/ZNF622"
"regulation of wound healing",0.999999999999708,"F2R/FIGNL2/HRAS/PDGFB/PRDX2/TBXA2R/TMX1/VKORC1/WFDC1"
"respiratory system process",0.999999999999708,"COL6A1/JAG2/TTLL1"
"epithelial cilium movement involved in extracellular fluid movement",0.999999999999708,"DNAAF2/JHY/TTLL1"
"Arp2/3 complex-mediated actin nucleation",0.999999999999708,"AP1AR/DNAI3/RNH1"
"protein targeting to ER",0.999999999999708,"SPCS1/SRPRB/UBL4A"
"negative regulation of endopeptidase activity",0.999999999999708,"ARL6IP1/DNAJA3/LAMP3/PCSK1N/RECK/RNF34/SERPINI1"
"fibroblast proliferation",0.999999999999708,"CD248/CDK4/GSTP1/HRAS/LTA/PDGFB/TRIM32"
"positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway",0.999999999999708,"ADISSP/FBXL15/GATA6/GIPC1/ILK/MEN1/PELO"
"regulation of endopeptidase activity",0.999999999999708,"ARL6IP1/ATP13A2/BAD/DNAJA3/EFNA1/F2R/FADD/FASLG/HSPE1/LAMP3/LCK/PCSK1N/PERP/RECK/RNF34/SERPINI1"
"regulation of smooth muscle contraction",0.999999999999708,"F2R/OXT/SOD1/TBXA2R"
"embryo implantation",0.999999999999708,"C1QBP/POLR1B/RECK/SOD1"
"negative regulation of fat cell differentiation",0.999999999999708,"BBS12/CCDC85B/SLC7A10/TRIB3"
"negative regulation of lymphocyte differentiation",0.999999999999708,"LAG3/PGLYRP2/PRDX2/SOCS1"
"regulation of substrate adhesion-dependent cell spreading",0.999999999999708,"AP1AR/C1QBP/ILK/OLFM4"
"endosomal transport",0.999999999999708,"ANKRD27/ARFRP1/CCDC22/CHMP4C/CHMP6/DPY30/EZR/LAPTM4B/MVB12B/NSG1/PIK3R4/PLEKHJ1/PREPL/RNF126/SNX17/SNX4/SNX7/VPS37A/VTA1"
"type B pancreatic cell differentiation",0.999999999999708,"BAD/GATA6"
"excretion",0.999999999999708,"ATP6V0A4/COMT"
"entrainment of circadian clock",0.999999999999708,"NR2F6/RBM4B"
"negative regulation of protein processing",0.999999999999708,"GAS1/SIRT4"
"prostaglandin transport",0.999999999999708,"OXT/SLCO4A1"
"negative regulation of interleukin-2 production",0.999999999999708,"EZR/LAG3"
"centromere complex assembly",0.999999999999708,"CENPH/MIS18A"
"regulation of tyrosine phosphorylation of STAT protein",0.999999999999708,"ARL2BP/SOCS1"
"regulation of cholesterol biosynthetic process",0.999999999999708,"C7orf50/MBTPS2"
"detection of stimulus involved in sensory perception of pain",0.999999999999708,"COMT/NR2F6"
"membrane depolarization during action potential",0.999999999999708,"RANGRF/YWHAH"
"regulation of sterol biosynthetic process",0.999999999999708,"C7orf50/MBTPS2"
"positive regulation of cytokine production involved in inflammatory response",0.999999999999708,"IL17RC/TLR3"
"positive regulation of p38MAPK cascade",0.999999999999708,"PRMT1/RELL2"
"positive regulation of sprouting angiogenesis",0.999999999999708,"CLIC3/JMJD8"
"positive regulation of leukocyte apoptotic process",0.999999999999708,"CCL5/PERP"
"negative regulation of miRNA metabolic process",0.999999999999708,"GATA6/PDGFB"
"nephron tubule morphogenesis",0.999999999999708,"HOXB7/ILK/MAGED1/NOG/SOX8"
"granulocyte migration",0.999999999999708,"C1QBP/CCL2/CCL22/CCL5/CCL8/CCR7/CD99/IL17RC/JAGN1/PERP"
"negative regulation of small molecule metabolic process",0.999999999999708,"ATP5IF1/C7orf50/DKK3/GFI1/SIRT4/SLC27A4/TRIB3/TSPO"
"negative regulation of protein modification by small protein conjugation or removal",0.999999999999708,"BEX2/COPS9/HMG20B/ISG15/PINX1/TSPO"
"receptor internalization",0.999999999999708,"ACHE/ACKR3/DTNBP1/EZR/LDLRAP1/NCDN/RALA/UBQLN2/WDR54"
"blood coagulation",0.999999999999708,"BLOC1S4/DGKQ/DTNBP1/F2R/FIBP/HPS6/ILK/LCK/PDGFB/PRDX2/TBXA2R/TEC/TMX1/TYRO3/VKORC1"
"regulation of myeloid cell differentiation",0.999999999999708,"ANKRD54/CTR9/EEIG1/FADD/GPR171/H4C3/ISG15/LEO1/PRMT1/PRMT6/RARG/SKIC8/TLR3/ZNF16"
"somatic recombination of immunoglobulin gene segments",0.999999999999708,"MSH2/RNF8/SHLD1/UNG"
"heterotypic cell-cell adhesion",0.999999999999708,"DSP/LCK/PERP/VCAM1"
"T cell selection",0.999999999999708,"CCR7/CD3D/CD3G/JAG2"
"membrane assembly",0.999999999999708,"CHMP4C/CHMP6/COL6A1/ILK"
"autophagosome maturation",0.999999999999708,"CHMP4C/CHMP6/PIK3R4/SNAPIN"
"DNA synthesis involved in DNA repair",0.999999999999708,"PCNA/POLD1/RRM1"
"protein targeting to vacuole",0.999999999999708,"MON1A/PIK3R4/VPS37A"
"phototransduction",0.999999999999708,"CAMKMT/OPN3/PLEKHB1"
"positive regulation of organic acid transport",0.999999999999708,"ARL6IP1/DTNBP1/OXT"
"calcineurin-NFAT signaling cascade",0.999999999999708,"CAMTA1/ERBB3/ORAI1"
"lymphocyte chemotaxis",0.999999999999708,"CCL2/CCL5/TMEM102"
"fatty acid derivative metabolic process",0.999999999999708,"ACAT1/GCDH/HMGCL/SLC27A2/TECR"
"vacuolar transport",0.999999999999708,"ATP13A2/CHMP4C/CHMP6/LYSET/MON1A/MVB12B/PIK3R4/PLEKHF1/SNAPIN/VPS37A/VTA1"
"telomere maintenance via recombination",0.999999999999708,"RAD51C"
"positive regulation of receptor recycling",0.999999999999708,"NSG1"
"mitral valve development",0.999999999999708,"EFNA1"
"chondrocyte differentiation involved in endochondral bone morphogenesis",0.999999999999708,"RARG"
"fructose metabolic process",0.999999999999708,"AKR1B1"
"SRP-dependent cotranslational protein targeting to membrane, signal sequence recognition",0.999999999999708,"SRPRB"
"adult heart development",0.999999999999708,"MNAT1"
"mineralocorticoid metabolic process",0.999999999999708,"DKK3"
"vitamin catabolic process",0.999999999999708,"CBR3"
"regulation of proton transport",0.999999999999708,"COA8"
"negative regulation of cell fate commitment",0.999999999999708,"MESP1"
"branched-chain amino acid transport",0.999999999999708,"SLC43A1"
"urea metabolic process",0.999999999999708,"NAGS"
"L-ascorbic acid metabolic process",0.999999999999708,"AKR1B1"
"negative regulation of lipopolysaccharide-mediated signaling pathway",0.999999999999708,"PRDX2"
"positive regulation of prostaglandin secretion",0.999999999999708,"OXT"
"positive regulation of heterotypic cell-cell adhesion",0.999999999999708,"LCK"
"adherens junction assembly",0.999999999999708,"TBCD"
"regulation of SNARE complex assembly",0.999999999999708,"ANKRD27"
"hemoglobin biosynthetic process",0.999999999999708,"PRMT1"
"pteridine-containing compound biosynthetic process",0.999999999999708,"QDPR"
"positive regulation of mast cell degranulation",0.999999999999708,"SNX4"
"positive regulation of striated muscle contraction",0.999999999999708,"UCN"
"aldehyde catabolic process",0.999999999999708,"HAGH"
"negative regulation of fatty acid oxidation",0.999999999999708,"SIRT4"
"S-adenosylmethionine metabolic process",0.999999999999708,"MAT2B"
"homocysteine metabolic process",0.999999999999708,"MMUT"
"spindle elongation",0.999999999999708,"PPP2R1A"
"regulation of keratinocyte migration",0.999999999999708,"MAPRE2"
"histamine transport",0.999999999999708,"SNX4"
"response to redox state",0.999999999999708,"FKBP1B"
"radial glial cell differentiation",0.999999999999708,"METRN"
"morphogenesis of an epithelial bud",0.999999999999708,"NOG"
"parental behavior",0.999999999999708,"OXT"
"cardiac cell fate commitment",0.999999999999708,"MESP1"
"regulation of interleukin-6-mediated signaling pathway",0.999999999999708,"GFI1"
"response to UV-A",0.999999999999708,"OPN3"
"hepatocyte differentiation",0.999999999999708,"MESP1"
"neutrophil-mediated killing of symbiont cell",0.999999999999708,"POMC"
"response to parathyroid hormone",0.999999999999708,"SLC34A1"
"macrophage apoptotic process",0.999999999999708,"CCL5"
"neutrophil extravasation",0.999999999999708,"CD99"
"regulation of sphingolipid biosynthetic process",0.999999999999708,"ORMDL2"
"macromolecule depalmitoylation",0.999999999999708,"ABHD10"
"protein transport along microtubule",0.999999999999708,"CAMSAP3"
"microtubule-based protein transport",0.999999999999708,"CAMSAP3"
"negative regulation of substrate adhesion-dependent cell spreading",0.999999999999708,"AP1AR"
"regulation of protein K63-linked ubiquitination",0.999999999999708,"UBE2V2"
"regulation of relaxation of muscle",0.999999999999708,"SRI"
"polyamine transmembrane transport",0.999999999999708,"ATP13A2"
"response to forskolin",0.999999999999708,"FDX1"
"cellular response to forskolin",0.999999999999708,"FDX1"
"regulation of protein localization to endosome",0.999999999999708,"EZR"
"protein localization to nucleoplasm",0.999999999999708,"CCT4"
"regulation of Wnt signaling pathway, planar cell polarity pathway",0.999999999999708,"MKS1"
"positive regulation of DNA-templated DNA replication",0.999999999999708,"ENDOG"
"regulation of ceramide biosynthetic process",0.999999999999708,"ORMDL2"
"regulation of nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",0.999999999999708,"EIF4A3"
"tube formation",0.999999999999708,"IFT52/MKS1/NOG/PRKACB/RALA/RARG/SOX8/SPINT2/TULP3"
"negative regulation of cell cycle",0.999999999999708,"ATRIP/AURKAIP1/BABAM2/BUB3/CAMSAP3/CCL2/CCNF/CDK2AP2/CHMP4C/FBXO6/GAS1/GNB1L/H2AX/HLA-G/MBTPS2/MEN1/MSH2/MUS81/PINX1/RGCC/RPA2/SUV39H1/TELO2/TPRA1/TTI2/WEE1/ZW10"
"embryonic skeletal system morphogenesis",0.999999999999708,"EIF4A3/GSC/HOXB2/HOXB7/NOG/TULP3"
"cellular component disassembly",0.999999999999708,"AURKA/CHMP4C/CHMP6/COL6A1/DNAJC17/ELAC1/ENDOG/GRWD1/JMJD4/KATNB1/MAPRE2/MRPL58/MTRFR/OGFOD1/PELO/PEX10/PEX12/PIK3R4/PLAAT3/PYM1/RNF14/RNF25/RRP7A/SHARPIN/SKIC8/SNAPIN/STMN1/UFSP2/VTA1"
"multicellular organism growth",0.999999999999708,"COMT/ETNK2/EZR/GAMT/GPX4/MKKS/PLS1/RARG/SELENOM/SOD1"
"myelination",0.999999999999708,"COL6A1/EIF2B2/ERBB3/HRAS/ILK/NFASC/NSUN5/POU3F1/RARG/SOD1"
