"Pathway","Adjusted_Pvalue","Genes"
"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds",1,"ADA/ADAD1/ADAT3/AGA/AMDHD1/AMDHD2/APMAP/APOBEC3B/APOBEC3C/APOBEC3D/APOBEC3F/APOBEC3G/APOBEC3H/ASAH2/ASAH2B/ATIC/CAD/DARS1/DCLRE1A/DCLRE1B/DCTD/DPYSL3/FAAH2/GNPDA1/HDAC1/HDAC11/HDAC2/HDAC3/HDAC5/HINT2/MAPDA/NGLY1/NTAN1/NTAQ1/PARK7/PDF/PGLYRP2/RIDA/SIRT3/SIRT4/SIRT5"
"chemokine receptor binding",1,"CCL14/CCL2/CCL20/CCL22/CCL3/CCL3L3/CCL4/CCL5/CCL8/CNIH4/CREB3/CX3CR1/CXCL10/CXCL13/CXCL2/CXCL3/GPR15LG/JAK1/NARS1/STAT1/XCL1/XCL2/YARS1"
"channel inhibitor activity",1,"CALM1/CALM2/COMMD1/FKBP1B/KCNV1/MCUB/PACSIN3/PCSK9/PHPT1/RSC1A1/STOM/STX8/VAMP8/VTI1B"
"cytochrome-c oxidase activity",1,"COX5A/COX5B/COX8A/CYB5A/SURF1"
"alpha-mannosidase activity",1,"EDEM2/MAN1B1/MAN1C1/MANEA/MANEAL"
"icosanoid receptor activity",1,"PTGDR/PTGER1/PTGER4/PTGIR/TBXA2R"
"hexosaminidase activity",1,"HEXD/HYAL2/HYAL3/NAGLU/NAGPA"
"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides",1,"AMDHD1/CAD/DCLRE1A/DCLRE1B/DPYSL3"
"ubiquitin-ubiquitin ligase activity",1,"AMFR/ANAPC11/RBX1/STUB1/UBOX5"
"nuclear vitamin D receptor binding",1,"MED16/MED24/MED30/SNW1/TOB2"
"monoacylglycerol lipase activity",1,"ABHD1/ABHD12/ABHD15/ABHD6/LIPE"
"histone methyltransferase binding",1,"LCORL/NOP56/PRDM12/PRDM14/RESF1"
"gamma-tubulin binding",1,"CEP57/CEP70/CIMAP3/DIXDC1/FEZ1/GIT1/NEDD1/RAB11FIP5/RACGAP1/TUBGCP4/TUBGCP6"
"fatty acid ligase activity",1,"ACSL3/ACSL5/ACSM4/ACSS1/SLC27A1/SLC27A2/SLC27A4/SLC27A5"
"transmembrane receptor protein serine/threonine kinase binding",1,"BMP2/BMP4/CRIPTO/CRIPTO3/ELAPOR2/MAGI2/NEO1/SMAD6"
"fatty acid-CoA ligase activity",1,"ACSL3/ACSL5/ACSM4/ACSS1/SLC27A1/SLC27A2/SLC27A4/SLC27A5"
"organic cation transmembrane transporter activity",1,"AQP8/SERINC3/SLC19A3/SLC1A1/SLC1A5/SLC25A15/SLC25A17/SLC25A19/SLC25A20/SLC25A26/SLC25A38/SLC25A42/SLC29A3/SLC36A2/SLC38A1/SLC38A2/SLC38A3/SLC38A5/SLC38A9/SLC3A2/SLC43A1/SLC47A1/SLC6A3/SLC7A3/SLC7A5"
"PDZ domain binding",1,"ABTB3/ARHGEF16/ATP2B2/CADM1/CLCN3/CXADR/EXOC4/FZD3/GRID2/GRIK2/GRM7/LIN7B/LLGL2/LNX2/MAP2K2/NHERF1/NSF/PLEKHA1/PRKN/SHISA9/SLC26A6/SNTA1/SNTG2/TBC1D10A/TGFBR3"
"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides",1,"AGA/AMDHD2/ASAH2/ASAH2B/CAD/DARS1/FAAH2/HDAC1/HDAC11/HDAC2/HDAC3/HDAC5/HINT2/NGLY1/NTAN1/NTAQ1/PARK7/PDF/PGLYRP2/SIRT3/SIRT4/SIRT5"
"protein-lysine N-methyltransferase activity",1,"ANTKMT/CAMKMT/CSKMT/EEF1AKMT1/EEF1AKMT3/EEF1AKMT4/EEF2KMT/EHMT2/KMT5C/METTL13/METTL21A/N6AMT1/SETD3/SETD4/SETDB2/SETMAR/SMYD2/SMYD3/SUV39H1"
"alcohol dehydrogenase [NAD(P)+] activity",1,"ADH5/ADHFE1/AKR1B1/AKR1D1/AKR7A2/CBR1/CBR3/DCXR/DHRS2/DHRS4L1/DHRS7/HSD17B6/MIOX/RDH10/RDH11/RDH14"
"amino acid transmembrane transporter activity",1,"CTNS/GRIK2/GRIK3/GRIN1/NHERF1/SERINC3/SLC16A2/SLC1A1/SLC1A5/SLC1A7/SLC25A12/SLC25A15/SLC25A22/SLC25A26/SLC25A38/SLC36A2/SLC38A1/SLC38A10/SLC38A2/SLC38A3/SLC38A5/SLC38A9/SLC3A1/SLC3A2/SLC43A1/SLC47A1/SLC6A15/SLC7A3/SLC7A5/UCP2"
"small GTPase binding",1,"ANKRD27/AP3M1/ARFIP2/ARHGEF16/ASB15/BICD1/BICDL1/BICDL2/BIRC5/CDC42SE2/CHM/CIB1/CIMAP3/CSE1L/CYFIP2/DAAM1/DAPK3/DOCK7/DVL1/DVL2/EVI5L/EXOC2/EXOC5/EXPH5/GCC2/GDI2/GGA2/GIT1/GOLGA5/HACE1/HPS6/IPO11/IPO13/ITPKA/KIF3A/LSM2/LZTR1/MAPKAP1/MICALL1/MICALL2/NCKAP1/NGFR/NOX1/NOXA1/NUTF2/NXT1/ODF2/PAK3/PARD6A/PDE6D/PFN1/PIH1D2/PKN3/PPP6R1/PRKCH/RAB11FIP3/RAB11FIP5/RAB29/RAB7A/RABGAP1L/RABGGTA/RANBP1/RANGAP1/RANGRF/RIMS2/RIN1/RINL/RNF41/RPH3AL/SGSM2/SOD1/SPHK2/SYTL2/SYTL5/TBC1D13/TBC1D7/TNFAIP1/TNPO3/TRIP11/TSC2/USP33/WDR44/XPOT/YBX3/YIPF2"
"poly-purine tract binding",1,"DDX1/EIF4A3/LARP4/MCRS1/PABPN1L/PNPT1/PPIE/RBMS3/TIA1/ZC3H14"
"nucleocytoplasmic carrier activity",1,"CSE1L/HIKESHI/IPO11/KPNA1/KPNA2/KPNA7/NUTF2/RAN/SNUPN/TNPO3"
"tubulin binding",1,"ABRAXAS2/AGBL2/AGBL3/AGBL5/ARL3/BBS4/BCAS3/BCCIP/BEX4/BIRC5/CACYBP/CAMSAP3/CCDC61/CCSER2/CCT5/CEP57/CEP70/CETN2/CETN3/CGN/CIMAP3/CKAP5/CLIP4/DCTN1/DCX/DIXDC1/DLGAP5/DRG1/EML1/EML6/ENKD1/EZR/FAM161A/FAM83D/FEZ1/FNTA/FYN/GABARAPL2/GIT1/GPAA1/HAUS8/HSPH1/IFT74/IFT81/JAKMIP2/KATNA1/KATNB1/KATNBL1/KIF19/KIF21A/KIF22/KIF2A/KIF3A/KIFC1/KIFC3/KNSTRN/LRRC61/MAP1LC3B/MAP1S/MAP6D1/MAP7D3/MAPRE2/MAST1/MAST2/MID2/MX1/NCALD/NEDD1/NEIL2/OPA1/PACRG/PDCD5/PHF6/PRKN/PRNP/PRUNE1/RAB11A/RAB11FIP5/RACGAP1/RAE1/REEP4/RGS14/RITA1/RMDN2/SAXO1/SGIP1/SKA2/SPACA9/SPAG8/SPC24/SPEF1/SPIRE1/SPMIP6/SSNA1/STMN1/STMN3/STRBP/SUN2/SYT11/TBCB/TBCC/TBCD/TOGARAM1/TPGS1/TPPP/TPPP3/TRAF3IP1/TRIM54/TTLL1/TTLL12/TTLL5/TTLL7/TUBGCP4/TUBGCP6/UXT/VAPB/VBP1"
"oxidoreductase activity, acting on peroxide as acceptor",1,"CYGB/GPX4/GPX7/GSTP1/HBG1/LPO/MGST3/PARK7/PRDX2/PRDX3/PRDX4/PRDX5/PRDX6/PTGES/PXDN/SELENOF/SESN1/TXNDC17"
"non-membrane spanning protein tyrosine phosphatase activity",1,"ACP1/PTPN22/PTPN4/PTPN7"
"MAP-kinase scaffold activity",1,"DUSP19/MAP2K1/MAP2K2/SH3RF1"
"cAMP-dependent protein kinase regulator activity",1,"CXCL10/PKIA/PRKAR1A/PRKAR1B"
"histone H4K12 acetyltransferase activity",1,"BRD1/HAT1/ING4/MEAF6"
"serine-type exopeptidase activity",1,"ACE/DPP7/HPN/PRSS16"
"activin receptor binding",1,"CRIPTO/CRIPTO3/MAGI2/SMAD6"
"bicarbonate:monoatomic anion antiporter activity",1,"SLC26A11/SLC26A5/SLC26A6/SLC4A2"
"chloride:bicarbonate antiporter activity",1,"SLC26A11/SLC26A5/SLC26A6/SLC4A2"
"hydrolase activity, hydrolyzing N-glycosyl compounds",1,"ADPRS/DCTD/DNPH1/IL1RAPL1/MACROD1/MBD4/MPG/NEIL2/NTHL1/PCNA/SMUG1/UNG"
"amide transmembrane transporter activity",1,"ABCG2/AQP7/AQP8/SLC15A1/SLC25A17/SLC25A39/SLC25A42/SLC25A47/SLC27A1/SLC38A3/SLC38A5/SLC38A9"
"RNA polymerase II-specific DNA-binding transcription factor binding",1,"ACTB/AIP/ARID5A/ATF2/BBS4/BBS5/BBS7/BCAS3/BRD8/BRMS1/CDKN2A/COMMD6/COMMD7/COMMD8/CPNE1/CRY1/CTBP1/CTDP1/DAXX/DCAF13/DDRGK1/DDX54/DLL1/DNAAF4/DNAJA1/DNAJA3/E4F1/EOMES/FAF1/FKBP4/FOXC1/GATA3/GATA6/GSC/GTF2A2/GTF2H1/GTF2I/HDAC1/HDAC2/HDAC3/HDAC5/HES1/HES6/HEY2/HIRA/HMGN3/HSF1/HSPB1/ID2/KDM4C/KEAP1/LEF1/LRIF1/MAD2L2/MED16/MED24/MED30/MKKS/MLXIPL/MMS19/NCOR1/NFATC1/NHLH2/NIF3L1/NR1H2/OASL/PAGR1/PARK7/PARP1/PCNA/PIAS2/PPID/PRDM13/PRMT2/PRRX1/PSMD10/RARG/RBX1/RERG/RNF14/RNF25/SETD3/SLC30A9/SMARCA1/SMARCA4/SNW1/SP100/TADA3/TAF4B/TAF6/TBP/TBX6/TCF3/TOB2/TP73/TRIM32/TRIM68/TRIP4/TTC8/XBP1/XPC/YWHAH/ZBTB7A/ZFPM1"
"cyclin-dependent protein serine/threonine kinase activity",1,"CCND3/CDK10/CDK15/CDK17/CDK20/CDK4/CDK5/CDKL2/CDKL3"
"laminin binding",1,"ACHE/GPC1/ITGA3/ITGB1/LYPD3/NID1/NTN4/PXDN/TINAGL1"
"cyclin-dependent protein kinase activity",1,"CCND3/CDK10/CDK15/CDK17/CDK20/CDK4/CDK5/CDKL2/CDKL3"
"translation factor activity, RNA binding",1,"CPEB1/DENR/DHX29/EEFSEC/EFL1/EIF2B1/EIF2B2/EIF2B3/EIF2B4/EIF2B5/EIF2S1/EIF3B/EIF4E/EIF4G2/EIF5A2/EIF6/GCN1/GFM1/GSPT1/GSPT2/HBS1L/MRPL58/MTIF3/MTRFR/TUFM"
"metalloendopeptidase activity",1,"ACE/ADAM29/ADAM33/ADAMTS15/ADAMTS16/ADAMTS19/ADAMTS20/ADAMTS6/ASTL/ATP23/CIROP/CLCA1/CLCA4/ECEL1/IDE/MBTPS2/MIPEP/MMP1/MMP11/MMP19/MMP20/MMP23B/MMP25/MMP26/MMP27/MMP28/OMA1/PMPCA/RCE1/THOP1/TLL2/YME1L1/ZMPSTE24"
"transporter inhibitor activity",1,"CALM1/CALM2/COMMD1/FKBP1B/KCNV1/MCUB/PACSIN3/PCSK9/PHPT1/RSC1A1/STOM/STX8/VAMP8/VTI1B"
"DNA-binding transcription factor binding",1,"ACTB/AIP/ARID5A/ASCL2/ATF2/BBS4/BBS5/BBS7/BCAS3/BRD8/BRMS1/CDKN2A/CHCHD2/CNOT7/COMMD6/COMMD7/COMMD8/CPNE1/CREB3/CREM/CRY1/CTBP1/CTDP1/DAPK3/DAXX/DCAF13/DDRGK1/DDX20/DDX54/DGKQ/DHRS7B/DLL1/DNAAF4/DNAJA1/DNAJA3/E2F1/E4F1/EBF4/EIF4E/EOMES/FAF1/FKBP4/FOXC1/GATA3/GATA6/GMNN/GSC/GTF2A2/GTF2H1/GTF2I/HDAC1/HDAC11/HDAC2/HDAC3/HDAC5/HES1/HES6/HEY2/HIRA/HMGN3/HOXA7/HSF1/HSPB1/ID2/ID3/IRX5/KDM4C/KEAP1/LEF1/LRIF1/LYAR/MAD2L2/MAP3K7/MED16/MED24/MED30/METTL23/MKKS/MLXIPL/MMS19/MYC/NCOR1/NFATC1/NFYB/NHLH2/NIF3L1/NOC2L/NR1H2/OASL/PAGR1/PARK7/PARP1/PARP10/PCNA/PIAS1/PIAS2/PPID/PRDM13/PRMT2/PRRX1/PSIP1/PSMC5/PSMD10/RARG/RBX1/RERG/RNF14/RNF25/RUNX1T1/SETD3/SLC30A9/SMARCA1/SMARCA4/SNW1/SOX8/SP100/SRI/STAT5A/TADA3/TAF12/TAF4B/TAF6/TBP/TBX6/TCF12/TCF3/TLE1/TOB2/TP73/TRIM32/TRIM6/TRIM68/TRIP4/TTC8/WFS1/XBP1/XPC/YAP1/YWHAH/YWHAZ/ZBTB17/ZBTB49/ZBTB7A/ZFPM1/ZNF653"
"transcription coregulator binding",1,"CREB3/CTBP1/CTCF/EED/EHMT2/ELOB/ENO1/FAM89B/GATA3/GATA6/HDAC1/HDAC3/HDAC5/HES1/JUND/LEF1/MAP3K7/MTF2/MYC/NFATC1/NR5A2/PAX6/PGR/SMARCA4/STAT1/THAP7/TP73/TRAPPC2B/UBE2I/USP11/VGLL4/ZBTB17/ZBTB49/ZBTB7A/ZNF644"
"protein disulfide isomerase activity",1,"CRELD2/ERP44/PDIA4/PDIA6/PIGK/TMX1"
"estradiol 17-beta-dehydrogenase [NAD(P)+] activity",1,"DHRS11/HSD17B1/HSD17B10/HSD17B6/HSD17B7/HSD17B8"
"transmembrane receptor protein serine/threonine kinase activity",1,"ACVRL1/BMPR1A/LTBP4/TGFBR2/TGFBR3/TGFBR3L"
"intramolecular oxidoreductase activity, transposing S-S bonds",1,"CRELD2/ERP44/PDIA4/PDIA6/PIGK/TMX1"
"ankyrin binding",1,"CACNA1D/CDH1/KCNJ11/KCTD6/NRCAM/SCN5A"
"lipid phosphatase activity",1,"INPP5K/PLPP1/PLPP2/PLPP5/PLPP6/SGPP1"
"lysine N-methyltransferase activity",1,"ANTKMT/CAMKMT/CSKMT/EEF1AKMT1/EEF1AKMT3/EEF1AKMT4/EEF2KMT/EHMT2/KMT5C/METTL13/METTL21A/N6AMT1/SETD3/SETD4/SETDB2/SETMAR/SMYD2/SMYD3/SUV39H1"
"modification-dependent protein binding",1,"ABRAXAS2/APLF/ASCC2/ATRIP/BABAM2/BRCC3/BRD3/BRDT/CBX8/CXXC1/DDRGK1/DPF2/EPS15/FAAP20/HDGFL2/IKBKE/ING1/ING4/KDM8/L3MBTL2/MLLT3/MORC3/MORC4/MSH6/MTF2/OPTN/OTUD7A/PARP10/PARP2/PEX1/PSMD4/PWP1/RAD23A/SGF29/SHARPIN/SPIN1/SPIN2A/SPIN2B/SQSTM1/STK38/THAP7/TNIP2/TNIP3/TTLL12/UBAC1/UBL7/UBQLN2/VCP/WDR81/XRCC1/YEATS4/ZFAND2B/ZFAND6/ZMYND11/ZRANB3/ZZZ3"
"cell-cell adhesion mediator activity",1,"ANXA1/CNN3/CNTN1/CXADR/DSCAML1/JAM3/KRT18/MYPN/NRCAM/PAK4/PKP3/PPP1CA/RAB10/STXBP6/TMIGD1/TMOD3"
"carboxylic acid transmembrane transporter activity",1,"ABCB1/ABCD2/ABCD3/ABCG2/CTNS/FABP5/GRIK2/GRIK3/GRIN1/MPC1/MPC2/NHERF1/SERINC3/SLC10A3/SLC16A1/SLC16A11/SLC16A13/SLC16A2/SLC17A5/SLC1A1/SLC1A5/SLC1A7/SLC22A9/SLC25A1/SLC25A10/SLC25A11/SLC25A12/SLC25A15/SLC25A22/SLC25A26/SLC25A38/SLC26A1/SLC26A5/SLC26A6/SLC27A1/SLC27A2/SLC27A4/SLC27A5/SLC2A1/SLC36A2/SLC38A1/SLC38A10/SLC38A2/SLC38A3/SLC38A5/SLC38A9/SLC3A1/SLC3A2/SLC43A1/SLC47A1/SLC5A8/SLC6A15/SLC7A3/SLC7A5/UCP2"
"G protein-coupled chemoattractant receptor activity",1,"ACKR3/CCR1/CCR10/CCR3/CCR7/CX3CR1/CXCR3/CXCR6"
"complement binding",1,"C1QBP/C4B/C8A/C8G/CFH/CFHR4/CR2/PHB1"
"chemokine receptor activity",1,"ACKR3/CCR1/CCR10/CCR3/CCR7/CX3CR1/CXCR3/CXCR6"
"transforming growth factor beta receptor binding",1,"AMH/LEFTY2/MAP3K7/SMAD6/SNX6/TGFBR2/TGFBR3/TGFBR3L"
"poly(A) binding",1,"DDX1/EIF4A3/LARP4/PABPN1L/PPIE/RBMS3/TIA1/ZC3H14"
"protein phosphatase 1 binding",1,"ADISSP/PPP1CA/PPP1R10/PPP1R11/PPP1R3C/PPP1R3F/PPP1R3G/SH3RF2"
"metal cation:proton antiporter activity",1,"GHITM/LETM1/SLC30A5/SLC30A8/SLC38A3/SLC38A5/SLC9A6/SLC9B2"
"R-SMAD binding",1,"MEN1/PARP1/PAX6/PMEPA1/RGCC/SMAD6/STUB1/ZC3H3"
"signaling adaptor activity",1,"ABI1/ABI3/AIM2/ARF6/BIN1/CAPRIN1/CARD10/CD3E/CD3G/CDC42SE2/DUSP19/FADD/FRS3/GNB5/HAX1/HOMER1/IRAK2/LDLRAP1/MAGI2/MAP2K1/MAP2K2/MMS19/MPP7/NCK1/NCK2/NUP62/RGS14/SCRIB/SH3RF1/SHANK1/SHANK3/SLA2/SORBS1/SPATA2/TICAM1/TRADD/TRAF2/TRAT1"
"DNA replication origin binding",1,"GRWD1/MCM5/ORC3/ORC4/ORC5"
"aldehyde dehydrogenase (NAD+) activity",1,"ADH5/ALDH1B1/ALDH1L1/ALDH3B2/ALDH9A1"
"diacylglycerol-dependent serine/threonine kinase activity",1,"PKN3/PRKCH/PRKCI/PRKCQ/PRKCZ"
"mannosidase activity",1,"EDEM2/MAN1B1/MAN1C1/MANEA/MANEAL"
"LRR domain binding",1,"ATF2/DAPK3/NRL/ROBO1/STK11"
"Wnt receptor activity",1,"FZD3/FZD6/FZD9/LRP5/NID1"
"ribosomal large subunit binding",1,"EIF6/MALSU1/MTRES1/MTRFR/NDUFAB1"
"peroxidase activity",1,"CYGB/GPX4/GPX7/GSTP1/HBG1/LPO/MGST3/PARK7/PRDX2/PRDX3/PRDX4/PRDX5/PRDX6/PTGES/PXDN/SELENOF/TXNDC17"
"demethylase activity",1,"ALKBH1/ALKBH2/ALKBH3/ALKBH4/ALKBH5/CYP51A1/FTO/KDM4C/KDM4D/KDM8/RIOX1/RIOX2"
"FAD binding",1,"ACOX3/AIFM1/CRY1/CYB5R1/CYB5R3/DDO/DHCR24/MTRR/NDOR1/PCYOX1/SQLE/STEAP3"
"organic acid transmembrane transporter activity",1,"ABCB1/ABCD2/ABCD3/ABCG2/CTNS/FABP5/GRIK2/GRIK3/GRIN1/MPC1/MPC2/NHERF1/SERINC3/SLC10A3/SLC16A1/SLC16A11/SLC16A13/SLC16A2/SLC17A5/SLC1A1/SLC1A5/SLC1A7/SLC22A9/SLC25A1/SLC25A10/SLC25A11/SLC25A12/SLC25A15/SLC25A22/SLC25A26/SLC25A38/SLC26A1/SLC26A5/SLC26A6/SLC27A1/SLC27A2/SLC27A4/SLC27A5/SLC2A1/SLC36A2/SLC38A1/SLC38A10/SLC38A2/SLC38A3/SLC38A5/SLC38A9/SLC3A1/SLC3A2/SLC43A1/SLC47A1/SLC5A8/SLC6A15/SLC7A3/SLC7A5/UCP2"
"DNA-directed DNA polymerase activity",1,"POLD1/POLE3/POLE4/POLG/POLH/POLL/PRIMPOL"
"phospholipase binding",1,"DGKQ/FYN/LCK/PLA2R1/PRKCZ/PRKN/STXBP1"
"lysine-acetylated histone binding",1,"BRD3/BRDT/DPF2/MLLT3/THAP7/YEATS4/ZZZ3"
"mRNA 3'-UTR AU-rich region binding",1,"ARID5A/CPEB1/CPSF1/ELAVL1/EXOSC8/RBMS3/TIA1/ZC3H12A/ZFP36L2"
"transcription coactivator activity",1,"ABT1/ACTL6A/AIP/APBB1/ARL2BP/BIRC2/BRD8/BRDT/CBFB/CCDC124/CDCA4/CEBPZ/CITED4/CTBP1/DAXX/DCAF6/DYRK1B/EDF1/GPS2/HCFC2/HTATIP2/HYAL2/ING4/KDM4C/MAGED1/MED16/MED20/MED24/MED27/MED30/MED7/MID2/MMS19/MYCBP/NIBAN2/NPAT/PARK7/PCBD1/PQBP1/PRMT2/PSIP1/RBCK1/RBM14/RNF14/RNF20/RNF4/RRP1B/RUVBL1/SERTAD1/SETD3/SETD4/SFR1/SLC30A9/SMARCA4/SMARCC2/SMARCD2/SNW1/SRA1/SS18/SUPT3H/TADA1/TADA2A/TADA3/TAF12/TAF6/TAF6L/TRIM14/TRIM21/TRIM27/TRIM28/TRIM31/TRIM32/TRIM37/TRIM5/TRIP11/TRIP4/UBE2L3/UBE3A/USP21/WDR77/WWTR1/XPC/YAP1/ZBED1"
"cytokine binding",1,"ACKR3/ACVRL1/BMPR1A/CCR1/CCR10/CCR3/CCR7/CD4/CHRDL2/CX3CR1/CXCR3/CXCR6/GREM1/HAX1/HYAL2/IL10RA/IL1RN/IL22RA1/IL23R/IL27RA/IL2RA/IL2RB/IL2RG/IL9R/ITGB1/KIT/KLHL20/LEPR/LIFR/LRRC32/LTBP4/NBL1/NLRP7/NOG/PARK7/PXDN/TGFBR2/TGFBR3/TGFBR3L/TNFRSF11A/TRAF2/TWSG1"
"poly(A)-specific ribonuclease activity",1,"CNOT7/CNOT8/PARN/PNLDC1"
"death receptor activity",1,"NGFR/TNFRSF11A/TNFRSF18/TNFRSF19"
"folic acid binding",1,"FOLR2/FOLR3/MTHFS/UROS"
"oxidoreductase activity, acting on other nitrogenous compounds as donors",1,"CYB5B/CYB5R3/CYGB/GPHN"
"potassium ion binding",1,"ACAT1/ATP1A2/DRG1/KCNJ11"
"G protein-coupled purinergic nucleotide receptor activity",1,"GPR171/P2RY2/P2RY6/P2RY8"
"myosin II binding",1,"GCSAM/LLGL2/MYL3/NHERF1"
"L-arginine transmembrane transporter activity",1,"SLC25A15/SLC38A9/SLC47A1/SLC7A3"
"BMP receptor binding",1,"BMP2/BMP4/ELAPOR2/NEO1"
"glycerophospholipid flippase activity",1,"ABCA3/ABCB1/ATP10A/ATP8A2"
"GTP-dependent protein binding",1,"AP3B1/ARFIP2/HPS6/MRAS/PARD6A/RAB5B"
"ubiquitin-like protein reader activity",1,"DDRGK1/FAAP20/PEX1/SQSTM1/STK38/VCP"
"ionotropic glutamate receptor binding",1,"DLG3/DRD2/NETO2/NSF/NSG1/SHANK1/SHANK3/SQSTM1"
"vitamin transmembrane transporter activity",1,"ABCG2/SLC19A3/SLC25A19/SLC27A1/SLC2A1/SLC2A14/SLC2A8/SLC47A1/SLC52A1/SLC52A2"
"kinase regulator activity",1,"ABI1/AFAP1L2/AJUBA/ANKRD54/ATG13/BCCIP/BMP2/CAB39L/CALM1/CALM2/CAMK2N1/CAMK2N2/CASP3/CCL5/CCNA1/CCNB1/CCNC/CCND1/CCND3/CCNE1/CCNF/CCNG1/CCNI2/CCNL2/CCNO/CCNQ/CDK4/CDKN2A/CIB1/CKS1B/CKS2/CNPPD1/CXCL10/DAXX/DEPTOR/DGKQ/DUSP19/EFNA5/ELP3/ELP4/ERBB3/FAF1/GCN1/GREM1/GSKIP/GSTP1/HEXIM2/HSPB1/HTRA2/HYAL2/INKA1/MAP2K1/MAP2K2/MLST8/MNAT1/MOB2/MT3/NCK1/PAK1IP1/PARP16/PIK3IP1/PIK3R3/PKIA/PRKAR1A/PRKAR1B/PRKCH/RAD50/RGCC/RHEB/RPLP1/SAMD15/SAV1/SLC27A1/SOCS1/STK11/STK3/STRADB/TGFBR2/TRIB3/WDR81"
"sodium channel regulator activity",1,"COMMD1/FGF12/FGF14/FXYD2/FXYD6/NOS1/PCSK9/RANGRF/RSC1A1/SNTA1/TMPRSS3/YWHAH"
"nuclear receptor binding",1,"ARID5A/BCAS3/BRD8/CRY1/DAXX/DCAF13/DDX54/DNAAF4/FKBP4/GTF2H1/HMGN3/KDM4C/LEF1/LRIF1/MED16/MED24/MED30/MMS19/NCOR1/NR1H2/OASL/PAGR1/PARK7/PARP1/PCNA/PPID/PRMT2/RARG/RERG/RNF14/SLC30A9/SMARCA4/SNW1/TADA3/TOB2/TRIM68/TRIP4/XBP1/YWHAH/ZBTB7A"
"phosphoprotein phosphatase activity",1,"ACP1/BCKDK/CDC14B/CTDP1/DNAJC6/DUSP10/DUSP11/DUSP12/DUSP14/DUSP18/DUSP19/DUSP2/DUSP23/DUSP28/DUSP6/EYA4/LCK/MDP1/PDXP/PGAM5/PGP/PHPT1/PPA2/PPM1D/PPP1CA/PPP1R3C/PPP2R1A/PPP2R5D/PPP3CC/PPP4C/PPP5C/PPP6C/PTP4A1/PTPDC1/PTPMT1/PTPN22/PTPN4/PTPN7/PTPRA/PTPRB/PTPRF/PTPRK/PTPRM/PTPRQ/PTPRU/PTPRZ1/RNGTT/RPAP2/SBF1/SSU72/TIMM50/UBLCP1"
"translation regulator activity, nucleic acid binding",1,"ACO1/CPEB1/DENR/DHX29/EEFSEC/EFL1/EIF2B1/EIF2B2/EIF2B3/EIF2B4/EIF2B5/EIF2S1/EIF3B/EIF4E/EIF4G2/EIF5A2/EIF6/GCN1/GFM1/GSPT1/GSPT2/HBS1L/MIF4GD/MRPL58/MTIF3/MTRFR/PAIP1/PAIP2/RPS27L/SHMT1/TUFM/ZNF540"
"hyaluronic acid binding",1,"ACAN/C1QBP/CD44/HAPLN1/HYAL2/LAYN/STAB1"
"acetylation-dependent protein binding",1,"BRD3/BRDT/DPF2/MLLT3/THAP7/YEATS4/ZZZ3"
"solute:inorganic anion antiporter activity",1,"SLC25A23/SLC25A25/SLC26A1/SLC26A11/SLC26A5/SLC26A6/SLC37A4/SLC4A11/SLC4A2"
"receptor serine/threonine kinase binding",1,"BMP2/BMP4/CRIPTO/CRIPTO3/ELAPOR2/FADD/MAGI2/NEO1/SMAD6"
"nucleoside diphosphate phosphatase activity",1,"ENTPD6/NUDT18/NUDT5/PGP/SLC25A42"
"low-density lipoprotein particle binding",1,"COLEC12/LDLR/PCSK9/PLTP/STAB1"
"alpha-tubulin binding",1,"BBS4/BEX4/ENKD1/FNTA/FYN/HSPH1/LRRC61/NCALD/PACRG/RACGAP1/SPMIP6/TBCB/TTLL7"
"amyloid-beta binding",1,"ACHE/ADRB2/APBA2/APBA3/APBB1/APOA1/EPHA4/EPHB2/FBXO2/GPRASP2/GRIN1/ITM2A/ITM2C/LDLR/LDLRAP1/LRP1/LRPAP1/NGFR/PFDN1/PFDN2/PFDN4/PRNP/TM2D1/VBP1"
"amide binding",1,"ACAT1/ACBD4/ACHE/ACOT7/ADRB2/APBA2/APBA3/APBB1/APOA1/CPTP/ECI2/EDNRB/EPDR1/EPHA4/EPHB2/FBXO2/FKBP1B/FKBP3/FKBP4/FKBP5/FKBP7/FOLR2/FOLR3/GALR3/GCDH/GLTPD2/GPRASP2/GRIN1/GSS/GSTM3/HCRTR1/HLCS/IDE/ITM2A/ITM2C/LAPTM4B/LDLR/LDLRAP1/LRP1/LRPAP1/MAG/MAP1LC3B/MCCC1/MTHFS/NAA80/NFATC1/NGFR/PANK1/PCCA/PFDN1/PFDN2/PFDN4/PLEKHA8P1/PLTP/PNPLA3/PPIAL4A/PPIAL4H/PPID/PPIE/PRNP/PTGES/PTGES2/RAMP1/RTN4R/SCP2/SOAT1/TM2D1/UROS/VBP1/VDAC1/VIPR2"
"rDNA binding",1,"ALKBH2/GTF3C5/MAF1"
"RNA polymerase I core promoter sequence-specific DNA binding",1,"RRN3/SMARCA4/TBP"
"phosphatidylinositol-4,5-bisphosphate 5-phosphatase activity",1,"INPP5E/INPP5K/PTPMT1"
