"Pathway","Adjusted_Pvalue","Genes"
"coated vesicle",0.063641320779682,"ADRB2/AP1M1/AP2M1/AP3B1/APOLD1/ARC/ARCN1/ASTN2/ATP6AP2/ATP6V0E2/ATP6V1D/ATP6V1E1/ATP6V1F/ATP6V1H/AVP/B2M/BCAP31/CCDC115/CD3D/CD3G/CD4/CLBA1/CLTA/CLTB/CLTC/CNIH3/CNIH4/COPA/COPB1/COPB2/COPE/COPG1/COPZ1/COPZ2/CRYZL2P-SEC16B/DNAJC6/DVL1/DVL2/ENTHD1/ERGIC2/F8/GAK/GGA2/GOPC/GOSR2/HAX1/HIP1R/HLA-A/HLA-B/HLA-C/HLA-F/HLA-G/HLA-H/HSPA8/IER3IP1/IL7R/KDELR2/KLHL12/LDLR/LDLRAP1/LMAN1/LMAN2/LMAN2L/LMBRD1/LRP2/M6PR/MYO6/NCALD/NECAP2/PANK1/PCSK9/PEF1/REEP6/RNF216/SCAMP1/SCAP/SCYL1/SEC13/SEC23A/SEC23B/SEC23IP/SEC31A/SGIP1/SLC2A8/SLC30A5/SNAP91/SNX3/SNX9/SREBF2/STX5/SURF4/SYNRG/SYT11/TMED1/TMED10/TMED2/TMED3/TMED9/TMEM199/USE1/USO1/VAMP4/VAMP7/VAMP8/VMA21/VPS18/VPS33A/VTI1B/YIF1A/YIF1B/YIPF5/YIPF6"
"site of double-strand break",0.063641320779682,"AIM2/APLF/ARPC5/ASF1A/ATF2/DDB1/DYNLL1/FH/H2AX/IFFO1/INIP/KDM4D/LMNA/MAD2L2/PARP1/PARP3/POLH/POLL/RAD17/RAD50/RHNO1/RIF1/RNF8/RPA1/RPA2/RPA3/SETMAR/SHLD1/SLF1/SMARCA5/SMARCAD1/SMARCAL1/STK38/TIMELESS/TONSL/UFL1/VCP/WDR70/WRAP53/ZBTB7A"
"Golgi transport complex",0.063641320779682,"COG2/COG3/COG4/COG5/COG6/COG7/TMEM115"
"multimeric ribonuclease P complex",0.063641320779682,"POP1/POP4/POP5/POP7/RPP25/RPP38/RPP40"
"nuclear envelope",0.0748609082985815,"AAAS/AGPAT5/AK9/APEH/ARL6IP6/ATP5MF/ATRAID/BANF1/BIN1/BNIP3/BOK/BRAP/C12orf43/CACYBP/CCND1/CDK4/CENPV/CEP131/CETN2/CETN3/CHMP5/CHMP6/CMTM3/CPNE1/CPTP/CREB3L4/CSE1L/CUEDC2/DCTN1/DHCR7/DHRS2/DNAJC1/DPY19L2P2/DTX2/DUSP2/EBP/EDNRB/EI24/ENO1/FAF1/FAM169A/FZR1/GATA6/GCHFR/GHDC/GLE1/GOLT1A/GPX4/HABP4/HACD3/HAX1/HOXA7/HPN/HTATIP2/IFFO1/IL15RA/INTS1/INTS2/INTS5/IPO11/KCNJ11/KLHDC2/KPNA1/KPNA2/LMNA/LMNB2/MAD2L1/MAD2L1BP/MFSD10/MGST3/MRPS14/MRPS23/MTMR8/MX1/MYO6/MYORG/NAPEPLD/NDC1/NOC4L/NPC1/NUCB2/NUDT1/NUDT9/NUP107/NUP133/NUP160/NUP188/NUP205/NUP35/NUP37/NUP62/NUP62CL/NUP85/NUP88/NUP93/NUTF2/NXT1/NXT2/OSBPL7/PARP1/PARP16/PCID2/PCM1/PHF11/PLAAT3/PLPP6/PLRG1/POLR2M/PRKCZ/PRNP/PTGES/RAB40B/RAE1/RAN/RANBP1/RANGAP1/REPIN1/RIF1/RNF123/RNF180/RRM1/RTCB/SEC13/SENP1/SEPHS1/SHISA5/SIGMAR1/SNUPN/SPIN1/STAU2/SUMO1/SUN1/SUN2/SURF4/SYNE4/TAF3/TEX2/THAP7/TM7SF2/TMEM109/TMEM147/TMEM201/TMEM209/TMEM38B/TMEM43/TMEM53/TMEM97/TNPO3/TOR1A/TOR1AIP1/TOR2A/TOR3A/TRAPPC2B/TRIM27/TYRO3/UBE2I/UNC50/UTP18/VPS4A/VPS4B/WDR3/XPOT/YEATS4/ZBED1/ZC3HC1/ZMPSTE24/ZNF383"
"vesicle coat",0.0865970485134352,"AP1M1/AP2M1/ARCN1/CLBA1/CLTA/CLTB/CLTC/COPA/COPB1/COPB2/COPE/COPG1/COPZ1/COPZ2/ENTHD1/KLHL12/NCALD/NECAP2/PEF1/SCYL1/SEC13/SEC23A/SEC23B/SEC31A/SGIP1/SYNRG/TMED3"
"SAM complex",0.10276583211803,"APOO/CHCHD3/CHCHD6/IMMT/MICOS10/MICOS13/MTX2/SAMM50"
"methylosome",0.10276583211803,"CLNS1A/PRMT1/PRMT5/SNRPB/SNRPD2/SNRPE/SNRPG/WDR77"
"MIB complex",0.10276583211803,"APOO/CHCHD3/CHCHD6/IMMT/MICOS10/MICOS13/MTX2/SAMM50"
"ER to Golgi transport vesicle membrane",0.105396329074273,"B2M/CNIH3/CRYZL2P-SEC16B/GOSR2/HLA-A/HLA-B/HLA-C/HLA-F/HLA-G/HLA-H/KLHL12/LMAN1/PEF1/SCAP/SEC13/SEC23A/SEC23B/SEC23IP/SEC31A/SLC30A5/SREBF2/STX5/TMED10/TMED2/USO1/VMA21/VTI1B"
"vesicle tethering complex",0.107426613378896,"AKTIP/COG2/COG3/COG4/COG5/COG6/COG7/EIPR1/EXOC1/EXOC2/EXOC4/EXOC5/EXOC7/NBAS/RAB10/TMEM115/TRAPPC11/TRAPPC2/TRAPPC2B/TRAPPC2L/TRAPPC3/TRAPPC4/TRAPPC6A/TRAPPC6B/VPS18/VPS33A/VPS51/ZW10"
"intraciliary transport particle B",0.11028512290711,"IFT22/IFT25/IFT46/IFT52/IFT57/IFT70B/IFT74/IFT81/IFT88/TRAF3IP1"
"spliceosomal snRNP complex",0.118000716436244,"AAR2/BUD13/DDX23/EFTUD2/LSM2/LSM3/LSM4/LSM5/LSM6/LUC7L/PRPF31/PRPF4/PRPF40B/PRPF6/RBM42/RNU6-7/SART1/SART3/SF3A2/SF3A3/SF3B3/SF3B4/SF3B5/SNRNP27/SNRNP40/SNRPA/SNRPB/SNRPC/SNRPD2/SNRPE/SNRPG/SNRPN/SNU13/TAF12-DT/TSSC4/TXNL4A/TXNL4B/USP39"
"P-body",0.118000716436244,"AJUBA/APOBEC3B/APOBEC3C/APOBEC3D/APOBEC3F/APOBEC3G/APOBEC3H/BTBD1/CAPRIN1/CNOT7/CNOT8/CPEB1/DCP1B/EDC3/EDC4/EIF4E/ELAVL1/HAX1/ISG20/LSM1/LSM2/LSM3/LSM4/LSM6/MOV10/NBDY/PNRC1/POLR2G/PSMC2/PSMC3/PUM1/SHFL/SQSTM1/TRIM21/TRIM5/UPF1/YTHDF1/YTHDF2/ZC3H12A"
"proteasome core complex, beta-subunit complex",0.118000716436244,"PSMB1/PSMB10/PSMB3/PSMB5/PSMB6/PSMB8/PSMB9"
"Cul3-RING ubiquitin ligase complex",0.118000716436244,"GLMN/IPP/KBTBD3/KBTBD6/KBTBD7/KCTD17/KCTD5/KEAP1/KLHL12/KLHL13/KLHL17/KLHL20/KLHL21/KLHL23/KLHL25/KLHL28/KLHL35/KLHL4/KLHL7/KLHL9/LZTR1/PEF1/RBX1/SPOP/TNFAIP1"
"nuclear membrane",0.119637138961325,"AAAS/AK9/APEH/ARL6IP6/ATP5MF/BOK/BRAP/CCND1/CDK4/CENPV/CEP131/CMTM3/CPNE1/CPTP/CREB3L4/CUEDC2/DHCR7/DNAJC1/DPY19L2P2/DTX2/DUSP2/EBP/EDNRB/EI24/ENO1/FAM169A/FZR1/GATA6/GCHFR/GLE1/HABP4/HACD3/HAX1/HOXA7/HPN/IFFO1/IL15RA/INTS1/INTS2/INTS5/KLHDC2/KPNA2/LMNA/LMNB2/MAD2L1BP/MFSD10/MRPS14/MRPS23/MX1/MYO6/MYORG/NDC1/NOC4L/NUDT1/NUDT9/NUP107/NUP133/NUP205/NUP35/NUP62/NUP85/NUP93/NUTF2/OSBPL7/PCM1/PHF11/PLPP6/PLRG1/PRNP/RANGAP1/REPIN1/RIF1/RNF123/SENP1/SEPHS1/SHISA5/SIGMAR1/SPIN1/STAU2/SUMO1/SUN1/SUN2/SURF4/SYNE4/TAF3/TEX2/THAP7/TM7SF2/TMEM109/TMEM147/TMEM201/TMEM38B/TMEM43/TMEM53/TMEM97/TOR1A/TOR1AIP1/TRAPPC2B/TRIM27/UNC50/UTP18/WDR3/YEATS4/ZBED1/ZC3HC1/ZMPSTE24/ZNF383"
"endoribonuclease complex",0.120398030092127,"HSD17B10/POP1/POP4/POP5/POP7/RPP25/RPP25L/RPP38/RPP40/TARBP2/TRMT10C/TSEN2/TSEN54/TSN/TSNAX/WDR18"
"spindle pole",0.123955965517993,"AAAS/ABRAXAS2/ASPM/AURKA/BCCIP/BEX4/BOD1/BRCC3/CALM1/CALM2/CCNB1/CDC14B/CEP89/CFAP53/CKAP2/CKAP5/CTDP1/DCTN1/DLGAP5/DSN1/DYNLT2B/EML1/ENKD1/FAM161A/FAM83D/FBF1/GIT1/HAUS1/HAUS8/HSF1/IK/KATNA1/KATNB1/KATNBL1/KIF2A/KLHL21/KNSTRN/MAD2L1/MIS12/NEDD1/NEK7/NSL1/NSMCE1/NUBP2/NUDCD2/NUP62/ODF2/PLK2/POC1B/RAB11A/RAE1/RASSF1/RGS14/RMDN2/SPATA17/SPDL1/TBCCD1/TMEM201/TUBG1/TUBGCP4/TUBGCP6/UXT/VPS4A/VPS4B/ZW10"
"retromer complex",0.126364561176695,"DCTN1/DENND4C/RAB7A/SNX3/SNX5/SNX6/TRIM27/VPS26A/VPS26B/VPS29/VPS35"
"proton-transporting two-sector ATPase complex, proton-transporting domain",0.126364561176695,"ATP5MC1/ATP5MC3/ATP5ME/ATP5MF/ATP5PF/ATP6AP2/ATP6V0A4/ATP6V0D2/ATP6V0E1/ATP6V0E2/TCIRG1"
"small nuclear ribonucleoprotein complex",0.131460751145302,"AAR2/BUD13/DDX23/EFTUD2/GEMIN4/LSM10/LSM2/LSM3/LSM4/LSM5/LSM6/LUC7L/PRPF31/PRPF4/PRPF40B/PRPF6/RBM42/RNU6-7/SART1/SART3/SF3A2/SF3A3/SF3B3/SF3B4/SF3B5/SNRNP27/SNRNP40/SNRPA/SNRPB/SNRPC/SNRPD2/SNRPE/SNRPG/SNRPN/SNU13/TAF12-DT/TGS1/TSSC4/TXNL4A/TXNL4B/USP39"
"cleavage furrow",0.131460751145302,"ANKRD45/ARF6/DCTN3/HMCN1/ITGB1/KATNBL1/LIMA1/MEN1/NF2/PDXP/PITPNM1/PLCD3/PSD/PSTPIP1/RAB11A/RAB11FIP3/RACGAP1/RALA/RHOC/SEPTIN2/SEPTIN7/SPIRE1/ZFYVE19"
"mitotic spindle",0.132258653898388,"AAAS/AGBL5/ASPM/AURKA/BCCIP/CDC14B/CDC7/CKAP2/CLTC/DCTN1/DLGAP5/DYNLL1/DYNLT3/EML1/ESPL1/FAM161A/FAM83D/GEM/GIT1/HAUS1/HAUS8/HDAC3/HEPACAM2/HSF1/IK/IQCB1/KAT14/KATNA1/KATNBL1/KIF22/KIFC1/KNSTRN/MAD2L1/MAP1S/MYF6/NCOR1/NEIL2/NGRN/NSMCE1/NUDC/NUDCD2/NUP62/POLDIP2/PTPN7/PYCR3/RACGAP1/RAE1/RANGAP1/RMDN2/RTRAF/SGF29/TADA2A/TADA3/TBCK/TMEM9/TPPP/TRAT1/TUBB2A/TUBB2B/TUBB4A/TUBB4B/TUBB6/TUBG1/USP44/WAPL/ZZZ3"
"SAGA-type complex",0.132258653898388,"KAT14/MAP3K7/PAAF1/POLE3/POLE4/SF3B3/SF3B5/SGF29/SUPT20H/SUPT3H/TADA1/TADA2A/TADA3/TAF12/TAF6/TAF6L/TAF9B/ZZZ3"
"Golgi-associated vesicle membrane",0.132330871059617,"AP1M1/ARCN1/CLBA1/CLTA/CLTB/CLTC/COPA/COPB1/COPB2/COPE/COPG1/COPZ1/COPZ2/GOPC/GPR89A/KDELR2/NCALD/SCYL1/SPPL3/SYNRG/TMED2/TMED3/TMEM199/ZDHHC13"
"endoplasmic reticulum-Golgi intermediate compartment membrane",0.14608650847304,"ASPSCR1/BCAP31/BET1/CNIH3/COPZ2/ERGIC2/F8/GALNT1/GOSR2/LMAN1/LMAN2/MGAT1/NAT8/RAB2A/ROBO1/SLC35C2/SPPL3/STX5/SURF4/TAP1/TAPBP/TMED1/TMED10/TMED2/TMED3/TMED9/TMEM199/TRIP11/VMA21/YIF1A/YIF1B/ZDHHC9"
"RNA polymerase II, holoenzyme",0.14608650847304,"CDC73/CTR9/ERCC3/GTF2A2/GTF2E1/GTF2E2/GTF2F2/GTF2H1/LEO1/MMS19/MNAT1/PAAF1/PAF1/PEX2/POLR2E/POLR2F/POLR2G/POLR2H/POLR2I/POLR2K/POLR2L/POLR2M/SKIC8/SUPT3H/TADA3/TAF12/TAF3/TAF4B/TAF6/TAF6L/TAF9B/TBP/TBPL1/TCEA1"
"SMN-Sm protein complex",0.14608650847304,"DDX20/GEMIN2/GEMIN4/GEMIN5/GEMIN6/GEMIN8/SNRPB/SNRPD2/SNRPE/SNRPG"
"nuclear lamina",0.14608650847304,"CASK/EIF6/HLCS/LMNA/LMNB2/LMNTD2/PCNA/SUV39H1"
"oligosaccharyltransferase complex",0.14608650847304,"DAD1/DDOST/OST4/OSTC/RPN1/RPN2/STT3A/TMEM258"
"chromosome, telomeric repeat region",0.14608650847304,"ACD/POT1/RIF1/TERF2/TERF2IP/TINF2/XRCC5/XRCC6"
"ATAC complex",0.14608650847304,"KAT14/MAP3K7/POLE3/POLE4/SGF29/TADA2A/TADA3/ZZZ3"
"methyltransferase complex",0.165762128535162,"ASH2L/BOD1/CLNS1A/CXXC1/DPY30/EED/HCFC2/HDAC2/HSD17B10/MCRS1/MEN1/METTL1/METTL14/METTL4/MTF2/N6AMT1/PAGR1/PRMT1/PRMT5/PRPF31/RBBP4/RBBP5/RBBP7/RIOK1/RNF2/RUVBL1/RUVBL2/SNRPB/SNRPD2/SNRPE/SNRPG/TAF6/TRIM37/TRMT10C/TRMT112/TRMT61A/TRMT61B/WDR4/WDR77"
"Golgi medial cisterna",0.176213966707849,"B3GALT6/HID1/HLA-A/ST6GAL1/TMEM59/YIPF2/YIPF6"
"respiratory chain complex III",0.176213966707849,"BCS1L/CYC1/UQCR10/UQCRC1/UQCRFS1/UQCRFS1P1/UQCRQ"
"RPAP3/R2TP/prefoldin-like complex",0.176213966707849,"DNAAF10/PDRG1/PFDN2/POLR2E/RUVBL1/RUVBL2/UXT"
"TRAPPIII protein complex",0.176213966707849,"TRAPPC11/TRAPPC2/TRAPPC2B/TRAPPC2L/TRAPPC3/TRAPPC4/TRAPPC6A"
"tricarboxylic acid cycle heteromeric enzyme complex",0.176213966707849,"ABHD11/BCKDHA/BCKDHB/BCKDK/DLD/IDH3B/KGD4/SUCLA2/SUCLG1"
"U5 snRNP",0.182381289451362,"AAR2/DDX23/PRPF6/SNRNP40/SNRPB/SNRPD2/SNRPE/SNRPG/SNRPN/TSSC4/TXNL4A/TXNL4B"
"nuclear pore",0.186069626907942,"AAAS/CETN2/CETN3/CHMP5/CHMP6/GLE1/KPNA1/MAD2L1/NDC1/NUP107/NUP133/NUP160/NUP188/NUP205/NUP35/NUP37/NUP62/NUP62CL/NUP85/NUP88/NUP93/NUTF2/NXT1/NXT2/PCID2/RAE1/RAN/RANBP1/RANGAP1/SEC13/SNUPN/SUMO1/UBE2I/VPS4A/VPS4B/XPOT/ZC3HC1"
"cell division site",0.186069626907942,"ANKRD45/ARF6/DCTN3/HMCN1/ITGB1/KATNBL1/LIMA1/MAEA/MEN1/NF2/PDXP/PITPNM1/PLCD3/PSD/PSTPIP1/RAB11A/RAB11FIP3/RACGAP1/RALA/RHOC/SEPTIN11/SEPTIN2/SEPTIN3/SEPTIN7/SPIRE1/TMEM250/ZFYVE19"
"endoplasmic reticulum-Golgi intermediate compartment",0.186069626907942,"ASPSCR1/BCAP31/BET1/CCDC115/CNIH3/CNIH4/COPB1/COPG1/COPZ2/ERGIC2/ERP44/F8/GALNT1/GOSR2/LMAN1/LMAN2/LMAN2L/LRPAP1/MGAT1/MYDGF/NAT8/NUCB2/PDIA6/RAB2A/RER1/ROBO1/SCYL1/SEC23IP/SERPINH1/SLC35C2/SPPL3/STX5/SURF4/TAP1/TAPBP/TMED1/TMED10/TMED2/TMED3/TMED9/TMEM199/TMEM203/TRAPPC2/TRAPPC2B/TRIP11/VMA21/YIF1A/YIF1B/ZDHHC9"
"endonuclease complex",0.186069626907942,"HSD17B10/MUS81/POP1/POP4/POP5/POP7/RPP25/RPP25L/RPP38/RPP40/TARBP2/TRMT10C/TSEN2/TSEN54/TSN/TSNAX/WDR18"
"proton-transporting V-type ATPase complex",0.192823910880889,"ATP6AP2/ATP6V0A4/ATP6V0D2/ATP6V0E1/ATP6V0E2/ATP6V1D/ATP6V1E1/ATP6V1F/ATP6V1G1/ATP6V1H/CCDC115/TCIRG1/TMEM199"
"dynein axonemal particle",0.196824643380736,"DNAAF10/DNAAF2/DNAAF4/DNAAF5/DNAI4/DYNLT2B/RUVBL1/RUVBL2/STIP1/WDR18"
"transcription elongation factor complex",0.205434622197024,"CDC73/CTR9/ELOA/ELOB/ELOF1/ELP4/ICE2/LEO1/MLLT3/NELFA/NELFB/NELFCD/NELFE/NUFIP1/PAF1/PEX2/SKIC8/SNW1/SUPT16H/TCEA2/TONSL"
"Golgi trans cisterna",0.206609914313812,"HID1/SGMS1/ST6GAL1/TMEM59/YIPF2/YIPF6"
"nuclear pore outer ring",0.206609914313812,"NUP107/NUP133/NUP160/NUP37/NUP85/SEC13"
"dopaminergic synapse",0.207777093503911,"CHRNA5/CHRNA6/DRD2/PRKN/RAB3B/SLC6A3/SYT11/VPS35"
"cytoplasmic dynein complex",0.213679016091344,"DYNC1I2/DYNC2H1/DYNC2I2/DYNC2LI1/DYNLL1/DYNLRB2/DYNLT2/DYNLT2B/DYNLT3/NUDCD3/SNX4"
"microtubule",0.22164625151495,"ABRAXAS2/ARL3/ARL6/ASPM/AURKA/BAG2/BBLN/BCAS3/BEX4/BICD1/BIRC5/BOD1/CALM1/CALM2/CAMSAP3/CCT2/CCT3/CCT4/CCT5/CCT6A/CCT7/CDK2AP2/CDK5/CEP162/CEP57/CFAP20/CFAP53/CFAP90/CFAP96/CHMP5/CHMP6/CKAP2/CKAP5/CLIP4/CLTC/CNP/CSTPP1/DCTN1/DCTN2/DCX/DCXR/DNAH5/DNAH8/DNAL4/DVL1/DYNC1I2/DYNC2H1/DYNC2LI1/DYNLL1/DYNLRB2/DYNLT2/DYNLT3/EFCAB6/EML1/EML6/ENKD1/FAM161A/FAM161B/FEZ1/FKBP4/GABARAPL3/GRAMD2B/HAUS1/HAUS8/HID1/HSPA8/HSPH1/IFT70B/INVS/KATNA1/KATNB1/KIF19/KIF21A/KIF22/KIF2A/KIF3A/KIFAP3/KIFC1/KIFC3/KLC2/KLHL21/KNSTRN/LZTS2/MAP1LC3B/MAP1S/MAP2K2/MAP6D1/MAPRE2/MID2/MT3/MX1/NCKAP5/NCKAP5L/NEK7/NME7/NUDC/ODF2/OPA1/PACRG/PARP4/PDE4DIP/PIERCE1/PIERCE2/PTPN20/RAB11A/RACGAP1/RADIL/RASSF1/REEP4/RGS14/RMDN2/RNF4/RPGRIP1L/RUSC1/SAXO1/SELENOS/SERP1/SKA2/SLAIN1/SNPH/SPACA9/SPAG8/SPEF1/SPMIP6/SPMIP8/SRPRB/STAU2/STMN1/TBCB/TBCC/TBCD/TEKT2/TMEM214/TOGARAM1/TPGS1/TPGS2/TPPP/TPPP3/TRIM54/TTLL1/TTLL5/TTLL7/TUBA1B/TUBA4A/TUBB2A/TUBB2B/TUBB4A/TUBB4B/TUBB6/TUBD1/TUBE1/TUBG1/TUBG2/TUBGCP4/TUBGCP6/WDR47/ZW10/ZWILCH"
"vacuolar proton-transporting V-type ATPase complex",0.230026686070811,"ATP6AP2/ATP6V0A4/ATP6V0D2/ATP6V0E2/ATP6V1D/ATP6V1E1/ATP6V1F/ATP6V1G1/ATP6V1H/CCDC115/TCIRG1/TMEM199"
"membrane coat",0.23066676084034,"AP1M1/AP2M1/AP3B1/AP3M1/AP4M1/AP5M1/AP5Z1/ARCN1/ARL6/CLBA1/CLTA/CLTB/CLTC/COPA/COPB1/COPB2/COPE/COPG1/COPZ1/COPZ2/ENTHD1/EPS15/KLHL12/NCALD/NECAP2/PEF1/SCYL1/SEC13/SEC23A/SEC23B/SEC31A/SGIP1/SYNRG/TMED3/VPS18/VPS33A"
"coated membrane",0.23066676084034,"AP1M1/AP2M1/AP3B1/AP3M1/AP4M1/AP5M1/AP5Z1/ARCN1/ARL6/CLBA1/CLTA/CLTB/CLTC/COPA/COPB1/COPB2/COPE/COPG1/COPZ1/COPZ2/ENTHD1/EPS15/KLHL12/NCALD/NECAP2/PEF1/SCYL1/SEC13/SEC23A/SEC23B/SEC31A/SGIP1/SYNRG/TMED3/VPS18/VPS33A"
"lumenal side of membrane",0.231543952149095,"ALG12/ALG3/ALG6/ALG8/BCAP31/BDH1/COA8/DNAJC19/HLA-A/HLA-B/HLA-C/HLA-F/HLA-G/HLA-H/HM13/HSPA8/NOA1/SPPL3/TAPBP"
"nuclear chromosome",0.232532784448885,"ACTL6A/ACTR5/ACTR6/ACTR8/BCAS2/BIRC5/BLM/BRD8/BRMS1/CAMSAP3/CDC5L/FIGNL1/GINS3/H2AX/HDAC1/HDAC2/HSPA2/IK/ING1/KIFAP3/LRIF1/MCM3/MCM5/MCM6/MCRS1/MLH1/MUS81/NCAPD2/NCAPH/NCAPH2/NIFK/NUFIP1/ORC3/ORC4/ORC5/P3H4/PARP1/PCNA/PINX1/PLRG1/POLD1/POLD2/POLE3/POLE4/PRIM1/PRIM2/RAD1/RAD50/RBBP4/RBBP7/RPA1/RPA2/RPA3/RUVBL1/RUVBL2/SAP130/SAP30/SFR1/SLC5A8/SMARCA5/SMARCAD1/SMARCAL1/SMC2/SRSF2/SUN2/SUV39H1/SWI5/SYCP2L/TERF2IP/TEX11/TFPT/TIMELESS/TIPIN/TONSL/TUBG1/UBE2I/UCHL5/WDHD1/XPA/ZRANB3"
"telomere cap complex",0.247592916519225,"ACD/POT1/TERF2/TERF2IP/TINF2/XRCC5/XRCC6"
"nuclear telomere cap complex",0.247592916519225,"ACD/POT1/TERF2/TERF2IP/TINF2/XRCC5/XRCC6"
"Fanconi anaemia nuclear complex",0.247592916519225,"CENPS/CENPX/FAAP100/FAAP20/FANCE/FANCF/FANCG"
"nuclear speck",0.247592916519225,"AAGAB/ABHD17A/ABITRAM/ADGRD1/AK6/AKAP17A/ALKBH5/AP5Z1/APBB1/API5/ASCC1/ASCC2/BARD1/BCAS2/BRD1/C12orf57/CACTIN/CBY1/CCNL2/CDC34/CDC5L/CNOT7/COPS4/CTR9/CWC22/CXXC1/DGKQ/DUSP11/DYRK3/EAPP/EFTUD2/EHMT2/EIF4A3/EIF4E/EPOR/FIBP/FTO/FYTTD1/GCAT/H2AX/HABP4/HDAC5/HEXIM2/HIKESHI/HSPA1B/HSPB3/IFI16/IK/IL16/ITPKC/KIF22/LHPP/LIMK1/LMNA/LPXN/MAPK9/MBD4/MOCS2/MTREX/NDUFB1/NOC3L/NR3C1/NSL1/NXT1/OIP5/PALB2/PARN/PCBP1/PIAS1/PIAS2/PIAS3/PIN1/PLRG1/POMP/PPIE/PPP1R16B/PPP4R3B/PQBP1/PRCC/PRKN/PRPF31/PRPF4/PRPF40B/PRPF6/PSKH1/PYHIN1/RADX/RBM10/RBM11/RBM14/RBM4B/RBM8A/REXO4/RMI2/RNF113A/RNF34/RNPS1/RSRC1/SAP130/SAP18/SART1/SART3/SCAPER/SDCBP2/SF3A2/SF3A3/SNRNP40/SNW1/SPOP/SRP54/SRSF12/SRSF2/SRSF7/SRSF8/STK17A/SUMO1/SURF2/TBXA2R/TCF12/TFIP11/THAP7/THOC2/THOC3/THOC6/THOC7/TIMM50/TMEM179B/TRIM69/TUT1/UBASH3A/UNC45A/VPS72/WT1/ZC3H14/ZNF830"
"pericentriolar material",0.252532171437159,"BBS4/BBS9/CEP152/DYRK3/LCK/NEK1/PCM1/TUBE1/TUBG1/TUBG2"
"RNA polymerase II, core complex",0.283780632305183,"POLR2E/POLR2F/POLR2G/POLR2H/POLR2I/POLR2K/POLR2L/POLR2M"
"TIM23 mitochondrial import inner membrane translocase complex",0.283780632305183,"DNAJC15/DNAJC19/ROMO1/SLC25A6/TIMM17B/TIMM21/TIMM23/TIMM50"
"Ino80 complex",0.283780632305183,"ACTL6A/ACTR5/ACTR8/MCRS1/RUVBL1/RUVBL2/TFPT/UCHL5"
"SAGA complex",0.283780632305183,"PAAF1/SF3B3/SF3B5/SGF29/SUPT20H/SUPT3H/TADA1/TADA2A/TADA3/TAF12/TAF6/TAF6L"
"plasma membrane bounded cell projection cytoplasm",0.287492705163758,"ABHD12/ACTR10/AP3B1/AP3M1/ARC/ARL13B/ARL6/ATG5/BBOF1/BBS5/BBS7/BLOC1S4/BLOC1S5/CALY/CAMSAP3/CEP162/CFAP20/CFAP221/CFAP263/CFAP46/CFAP53/CFAP54/CFAP61/CFAP90/DNAH5/DNAH8/DNAI3/DNAI4/DTNBP1/DYNC2H1/DYNC2I2/DYNC2LI1/DYNLL1/DYNLT2B/EFCAB6/GRIK2/GRIK3/HAP1/HIP1R/HSPB1/IFT140/IFT57/IFT70B/INPP5E/IQUB/KIF19/KIF21A/KIF3A/KIFAP3/KLHL17/LCA5/MAP1LC3B/MAP2K4/MGARP/NEK4/NME5/NME7/OPA1/PACRG/PIERCE1/PIERCE2/PIK3R4/PQBP1/PRKAR1A/RANGAP1/RPGRIP1L/RSPH3/SAXO1/SEPTIN2/SEPTIN7/SNAPIN/SOD1/SPACA9/SPAG16/SPAG8/SPATA7/SPEF1/SPMIP6/SPMIP8/SSNA1/STAU2/TEKT2/TOGARAM1/TRAF3IP1/TSSK6/TUBB4A/TUBB4B/TULP3/WDR35/WDR54/ZC3H14"
"U2-type catalytic step 2 spliceosome",0.287492705163758,"BCAS2/CDC5L/CWC22/EFTUD2/PLRG1/PPIE/PPIL1/SNRNP40/SNRPB/SNRPD2/SNRPE/SNRPG/SNW1"
"ciliary plasm",0.287492705163758,"ARL13B/ARL6/ATG5/BBOF1/BBS5/BBS7/CAMSAP3/CEP162/CFAP20/CFAP221/CFAP263/CFAP46/CFAP53/CFAP54/CFAP61/CFAP90/DNAH5/DNAH8/DNAI3/DNAI4/DYNC2H1/DYNC2I2/DYNC2LI1/DYNLT2B/EFCAB6/IFT140/IFT57/IFT70B/INPP5E/IQUB/KIF19/KIFAP3/LCA5/MAP1LC3B/NEK4/NME5/NME7/PACRG/PIERCE1/PIERCE2/PIK3R4/PRKAR1A/RPGRIP1L/RSPH3/SAXO1/SEPTIN2/SEPTIN7/SPACA9/SPAG16/SPAG8/SPATA7/SPEF1/SPMIP6/SPMIP8/SSNA1/TEKT2/TOGARAM1/TRAF3IP1/TSSK6/TUBB4A/TUBB4B/TULP3/WDR35/WDR54"
