"Pathway","Adjusted_Pvalue","Genes"
"regulation of cardiac muscle cell differentiation",1,"BMP2/BMP4/DLL1/HDAC3/SOX6"
"regulation of actomyosin structure organization",1,"ACTG1/APOA1/ARHGAP28/ASAP3/BBS4/EPHA1/INPP5K/ITGB1BP1/LIMK1/MKKS/NF2/PFN1/PFN2/PHLDB2/PTGER4/RGCC/RHOC/RHPN1/RHPN2/RHPN2P1/S100A10/S1PR1/SORBS3/STMN1/TESK1/TJP1/TTC8"
"negative regulation of secretion by cell",1,"ADRA2B/ANXA1/ASIC1/BCR/CRY1/CYP51A1/DPH3/DRD2/DRD3/F2R/FKBP1B/GRM7/HADH/HLA-F/IL1RAPL1/JAGN1/KCNJ11/MAOB/NEO1/NMB/NR1H3/PFKL/PRKN/RAB11FIP3/RAB11FIP5/RAB7A/RAP1BL/RHBDF2/RSAD2/SERGEF/SIRT4/STXBP3/STXBP6/SYT11/SYT4/TSPO/UCN/UCP2/VAMP8/VPS4B"
"aminoglycan catabolic process",1,"CD44/CHI3L2/FUCA1/GUSB/HYAL2/HYAL3/IDUA/PGLYRP2"
"negative regulation of tumor necrosis factor-mediated signaling pathway",1,"APOA1/CCDC3/CLDN18/GPS2/GSTP1/PELI3/PIAS4/ZNF675"
"hyaluronan metabolic process",1,"CD44/CLTC/GUSB/HYAL2/HYAL3/ITIH5/NFKB1/PDGFB"
"negative regulation of axon extension",1,"CDH1/CDK5/CDKL3/MAG/MT3/RTN4R/SEMA3G/SEMA4F"
"negative regulation of amide metabolic process",1,"BIN1/HAP1/ORMDL1/ORMDL2/PIN1/PRNP/SPHK1/SPON1"
"multicellular organismal-level water homeostasis",1,"AKR1B1/AVP/CTNS/EXT2/HYAL2/INPP5K/PRKACB/WFS1"
"establishment of skin barrier",1,"ALOX12B/CYP26B1/ELOVL1/HDAC3/KDF1/LSR/STMN1/TMEM79"
"regulation of fatty acid transport",1,"ACSL5/EPRS1/MIF/OXT/PLA2R1/PTGES/REPIN1/TNFRSF11A"
"lymphocyte mediated immunity",1,"APLF/ARID5A/B2M/BATF/C17orf99/C1QBP/C4B/C7/C8A/C8G/CADM1/CALHM6/CD2/CD27/CD7/CD80/CD81/CD8A/CD96/CORO1A/CR2/CRTAM/EBAG9/EXOSC3/FADD/FCMR/FOXJ1/GATA3/GZMB/GZMM/HCST/HLA-A/HLA-B/HLA-C/HLA-F/HLA-G/HLA-H/HMCES/HPRT1/HSPA8/IGHE/IGHG3/IGHV1-45/IGHV2-26/IGHV3-15/IGHV3-43/IGHV3-73/IGHV4-28/IGHV4-34/IGLC7/IL21R/IL23A/IL23R/IL27RA/IL2RB/IL4I1/IL7R/IL9R/IRF7/KIR2DL4/KIR3DL1/KLRC1/KLRC2/KLRC3/KLRC4/KLRD1/KLRK1/KMT5C/LAG3/LTA/MAD2L2/MAP3K7/MLH1/MSH2/MSH6/NKG7/PARP3/PDCD1/PRF1/PRKCZ/RASGRP1/RFTN1/RIF1/RNF8/RSAD2/SH2D1A/SH2D1B/SHLD1/SLA2/SLAMF6/SLAMF7/SVEP1/TBX21/TCIRG1/TRAF2/TRPM4/TUBB4B/UFL1/ULBP1/ULBP2/ULBP3/UNG/VAMP7/XCL1"
"endoderm formation",1,"BRD3/CDC73/COL11A1/COL6A1/CTR9/DUSP2/EOMES/GATA6/LAMA3/LEO1/LHX1/MAP2K1/MESP1/NOG/PAF1"
"glial cell proliferation",1,"ASCL2/CERS2/HES1/IL34/LEPR/LTA/MYB/NF2/NFIB/ORC3/PRKCH/PRKCI/SLC7A5/TSPO/UFL1"
"regulation of macrophage activation",1,"CALHM2/CCL3/CST7/GPR137B/IL13/KARS1/LDLR/MCUB/MIF/NR1H3/SHPK/SPHK1/SYT11/TNIP2/ZC3H12A"
"positive regulation of lipid metabolic process",1,"AADAC/ABCD2/ABHD6/ACSL3/APOA1/AVP/CAPN2/CCDC3/CGA/CREBL2/F2/GNAI1/HTR2C/IFNG/KLHL25/LDLR/LDLRAP1/MLST8/MLXIPL/MTLN/NR1H2/NR1H3/NSMAF/RDH10/SCAP/SCP2/SIRT3/SIRT4/SLC27A1/SORBS1/SPHK2/SREBF2/XBP1/ZBTB20"
"positive regulation of neurotransmitter secretion",1,"BAIAP3/BGLAP/DTNBP1/STXBP1"
"T cell mediated immune response to tumor cell",1,"HLA-A/IL4I1/PDCD1/UFL1"
"negative regulation of humoral immune response",1,"CR2/FOXJ1/SPINK5/SVEP1"
"regulation of humoral immune response mediated by circulating immunoglobulin",1,"CR2/FOXJ1/LTA/SVEP1"
"morphogenesis of an endothelium",1,"ACVRL1/BSG/CCM2/CXCL10"
"polyamine metabolic process",1,"OAZ1/ODC1/PAOX/SRM"
"toxin metabolic process",1,"ARL1/CYP1B1/FMO1/N6AMT1"
"negative regulation of platelet activation",1,"F2/PDGFA/PDGFB/TMX1"
"positive regulation of striated muscle cell apoptotic process",1,"BNIP3/CAMK2A/CAPN2/GATA6"
"positive regulation of cardiac muscle cell apoptotic process",1,"BNIP3/CAMK2A/CAPN2/GATA6"
"spinal cord patterning",1,"FOXN4/GLI2/RELN/SUFU"
"activation of protein kinase B activity",1,"ADRA2B/ITGB1BP1/MT3/PINK1"
"negative regulation of activin receptor signaling pathway",1,"FST/MAGI2/NCLN/SMAD6"
"high-density lipoprotein particle clearance",1,"APOA1/APOC3/LDLR/LIPG"
"keratan sulfate metabolic process",1,"B3GNT2/B4GALT4/B4GAT1/SLC35D2"
"retinal metabolic process",1,"CYP1B1/DHRS4L1/RDH10/RDH11"
"pericardium development",1,"BMP2/CCM2/RPGRIP1L/WT1"
"endothelial tube morphogenesis",1,"ACVRL1/BSG/CCM2/CXCL10"
"protein localization to CENP-A containing chromatin",1,"H4C11/H4C14/H4C3/H4C5"
"negative regulation of calcium ion import",1,"ACE/HES1/PPP3CC/TRIM27"
"regulation of neurotransmitter receptor localization to postsynaptic specialization membrane",1,"HRAS/NETO2/PRKCZ/VPS26B"
"regulation of hematopoietic stem cell differentiation",1,"FOXC1/PUS7/TMSB4X/YTHDF2"
"regulation of plasma membrane organization",1,"ATP10A/CASP7/FASLG/S100A10"
"release of sequestered calcium ion into cytosol by sarcoplasmic reticulum",1,"ATP1A2/CALM1/CALM2/CCL3/FKBP1B/GSTO1/SRI/TMEM38B/TRDN"
"regulation of smooth muscle cell apoptotic process",1,"BAG1/CDKN2A/IFNG/LYPD3/MAP2K5/PDCD4/RBM10/SLC7A5/STUB1"
"alcohol catabolic process",1,"ACSS1/AKR1D1/ALDH1B1/ALDH3B2/MIOX/NUDT3/SNX17/TKFC/TPI1"
"brain morphogenesis",1,"BBS4/FZD3/FZD6/MKKS/PAX2/SHANK3/SPEF2/UCHL5/VPS51"
"positive regulation of cardiac muscle tissue growth",1,"BMPR1A/ERBB4/FGF9/FGFR1/GATA6/HEY2/PARP2/TGFBR3/YAP1"
"cellular response to fatty acid",1,"CDK4/HES1/ID3/KCNK10/LDLR/PDK4/XRCC5/ZC3H12A/ZNF683"
"positive regulation of lymphocyte activation",1,"ACTB/ACTL6A/ADA/ANXA1/AP3B1/AXL/B2M/BAD/BMI1/CBFB/CCL2/CCL5/CCR7/CD209/CD27/CD320/CD3E/CD4/CD5/CD6/CD80/CD81/CORO1A/DDRGK1/DNAJA3/DUSP10/EFNB1/EPHB2/EXOSC3/FADD/FYN/GATA3/GLI2/GPAM/GPR183/HES1/HLA-A/HLA-G/HMCES/HSPH1/IFNG/IGFBP2/IL13/IL15RA/IL23A/IL23R/IL2RA/IL2RG/IL4I1/IL7R/KLHL25/KLRK1/KMT5C/LCK/LEF1/MAD2L2/MIF/MLH1/MSH2/NCK1/NCK2/NFATC2/OPA1/PCID2/PPP2R3C/PRKCQ/PRKCZ/RASAL3/RASGRP1/RIF1/SART1/SHLD1/SLC39A10/SMARCA4/SMARCC2/SMARCD2/SOCS1/SOX13/TBX21/TCF3/TGFBR2/TICAM1/TMIGD2/TNFSF9/TNIP2/TOX/VCAM1/XBP1/XCL1/XRCC6"
"negative regulation of lymphocyte activation",1,"ANXA1/ASCL2/AXL/BMP4/CASP3/CBFB/CBLB/CD80/CDKN2A/CRTAM/FOXJ1/GLMN/HLA-G/ID2/IFNL1/IL2RA/IL4I1/LAG3/LAX1/LRRC32/MARCHF7/PARP3/PDCD1/PGLYRP2/PIBF1/PRDX2/PRKAR1A/PRNP/PTPN22/RHBDD3/SCRIB/SLC4A2/SOCS1/STAT5A/TBC1D10C/TBX21/TIGIT/TNFAIP8L2/TNFRSF21/TWSG1/TYRO3/UFL1/XCL1/ZC3H12A"
"lipid homeostasis",1,"ABCA3/ABCG5/ABHD4/APOA1/APOC3/ATP13A2/CNBP/CYP7B1/DGAT1/ERRFI1/GOT1/GPAM/HPS6/INSIG1/ITGB6/LDLR/LDLRAP1/LIMA1/LIPA/LIPG/LRP5/MALRD1/MLXIPL/MTCH2/MTLN/NPC1/NR1H2/NR1H3/NR5A2/ORMDL1/ORMDL2/PCSK9/PNPLA3/PNPLA4/POLD1/RALY/RBP1/SOAT1/SREBF2/SURF4/THADA/TLCD3A/TLCD3B/TMEM97/TSPO/XBP1/ZBTB20"
"forebrain cell migration",1,"ADGRG1/ARL13B/AXL/BMERB1/CDK5/DIXDC1/DRD2/FBXO45/FUT10/PEX13/RELN/ROBO1/SUN1/SUN2/TYRO3/WDR47"
"regulation of dendrite morphogenesis",1,"ANKRD27/CAPRIN1/CDKL3/CUX2/DBN1/EPHA4/EPHB2/IL1RAPL1/ITPKA/LZTS1/NEUROG3/PQBP1/RELN/STAU2/STK11/YWHAH"
"cellular response to corticosteroid stimulus",1,"ACE/AIFM1/ANXA1/ATP5F1A/CYP1B1/EIF4E/FBXO32/FECH/NR3C1/PCK2/RAN/SMYD3/STC1/UBE2L3/ZFP36L2/ZNF764"
"negative regulation of transmembrane transport",1,"ACE/ARL6IP5/ATP1A2/BIN1/CALCA/CALM1/CALM2/COMMD1/CRBN/DRD2/EPHB2/FABP5/FKBP1B/GEM/GNB5/GOPC/GSTO1/INPP5K/ISCU/MCUB/NOS1/OAZ1/PCSK9/PPP3CC/RRAD/RSC1A1/SELENOS/SLC26A5/SLC43A1/SRI/STK39/STXBP3/SUMO1/TMBIM6/TRDN/UCP2/VDAC1/YWHAQ"
"regulation of cellular extravasation",1,"BCR/CD99/CHST4/FADD/GCNT1/IL27RA/JAM3/PDGFD/PLVAP/PTGER4"
"pituitary gland development",1,"BMP2/BMP4/BMPR1A/CDH1/DRD2/GLI2/HES1/NOG/PAX6/SLC6A3"
"regulatory T cell differentiation",1,"DUSP10/HLA-G/IFNG/IL2RG/IL4I1/KLHL25/LAG3/SOCS1/TOX/USP44"
"positive regulation of heart growth",1,"BMPR1A/ERBB4/FGF9/FGFR1/GATA6/HEY2/PARP2/TGFBR3/WT1/YAP1"
"regulation of inflammasome-mediated signaling pathway",1,"ABHD17A/BRCC3/CPTP/HSPA8/IFI16/NEK7/PTPN22/STMP1/TRIM31/ZDHHC12"
"sequestering of calcium ion",1,"ATG5/ATP1A2/CALM1/CALM2/CCL3/CCR7/CHERP/CORO1A/CXCL10/CXCR3/CYBA/DRD2/F2/F2R/FASLG/FKBP1B/GHITM/GSTO1/HAP1/HTR2C/IL13/JPH1/JPH3/LCK/LETM1/LIME1/MTLN/P2RY6/PLCD1/SLC25A23/SLC8B1/SRI/TMEM38B/TRDN/XCL1"
"cellular response to insulin stimulus",1,"BCAR3/BGLAP/BLVRB/CAPN10/COL6A1/CPEB1/CTSD/DENND4C/EPRS1/FOXC2/GCK/GKAP1/GOT1/HDAC5/HRAS/IDE/INPP5K/INSIG1/INSIG2/LONP1/NCK1/NCOA5/PARP1/PAX6/PCK2/PCSK9/PDE3B/PDK2/PDK4/PIK3R3/PIP4K2C/PNPLA3/PRKCI/PRKCQ/PRKCZ/PTPRA/RAB10/RBX1/RPS6KB2/SELENOS/SERPINA12/SGCB/SLC27A1/SLC27A4/SLC2A8/SLC39A14/SNX5/SOCS1/SORBS1/STAT1/TRIB3/TRIM72/TSC2/UCP2/USO1/XBP1"
"regulation of regulated secretory pathway",1,"BAIAP3/BCR/CASK/CDK5/DTNBP1/DVL1/FBXO45/FERRY3/GIT1/GPR151/HLA-F/HYAL3/IL13/KLRC2/PFN2/PREPL/RAP1BL/RIMS2/RPH3AL/SNX4/SPHK2/STXBP1/STXBP3/SYT11/SYT15/SYT17/SYT3/SYT4/VAMP7/VAMP8/VPS18/WNT7A"
"regulation of amide metabolic process",1,"BCKDK/BIN1/CASP3/EFNA1/EPHA4/HAP1/IFNG/MLST8/NSMAF/ORMDL1/ORMDL2/PDK2/PDK4/PIN1/PRNP/SIRT3/SLC2A13/SPHK1/SPHK2/SPON1/TMED10"
"regulation of Rho protein signal transduction",1,"ABRA/ADGRG1/APOA1/APOC3/ARHGEF28/ARHGEF3/BCR/CDC42SE2/DOCK7/EPS8L2/EPS8L3/F2R/ITGA3/ITGB1/PLXNB1/PRAG1/ROBO1/RTN4R/STMN1/TEK/TNFAIP1"
"protein tetramerization",1,"ACOT13/ALDH9A1/B2M/CBY1/COL6A1/CRYZ/CTH/CUTC/FARSA/FARSB/GRIN1/HOMER1/HPRT1/HSD17B10/HSD17B8/KRT10/ME1/RRM1/RRM2/SHMT1/STK3/TK1/TP73/TRPM3/TRPM4"
"positive regulation of cell division",1,"ARF6/BIRC5/CDC14B/CENPV/DRD2/DRD3/EXOC7/FGF5/FGF7/FGF9/GIPC1/ITGB1BP1/LBH/NUP62/PDGFA/PDGFB/PDGFD/POLDIP2/PTN/RAB11A/RAB11FIP3/RACGAP1/TAS2R13/VEGFB/ZNF16"
"organic acid transport",1,"ABCB1/ABCD2/ABCD3/ABCG2/ACE/ACSL3/ACSL5/ANXA1/ARL6IP1/ARL6IP5/ATP1A2/AVP/CPT2/CROT/CTNS/DRD2/DRD3/DTNBP1/EPRS1/FABP5/FOLR2/FOLR3/GIPC1/GOT2/GRM7/ITGB1/KCNK1/LLGL2/LRP2/LRRC8A/LRRC8D/MIF/MPC1/MPC2/NHERF1/NMB/NMUR2/OXT/PLA2R1/PLIN2/PRAF2/PTGES/RBP1/REPIN1/SERINC3/SLC10A3/SLC16A1/SLC16A11/SLC16A13/SLC16A2/SLC17A5/SLC1A1/SLC1A5/SLC1A7/SLC22A9/SLC25A1/SLC25A10/SLC25A11/SLC25A12/SLC25A15/SLC25A17/SLC25A20/SLC25A22/SLC25A26/SLC25A38/SLC26A1/SLC26A11/SLC26A5/SLC26A6/SLC27A1/SLC27A2/SLC27A4/SLC27A5/SLC2A1/SLC35D2/SLC36A2/SLC38A1/SLC38A10/SLC38A2/SLC38A3/SLC38A5/SLC38A9/SLC3A1/SLC3A2/SLC43A1/SLC47A1/SLC5A8/SLC6A15/SLC7A3/SLC7A5/SLCO4A1/STXBP1/SV2A/SYT4/TNFRSF11A/UCP2"
"negative regulation of production of molecular mediator of immune response",1,"APOA1/AXL/CD96/CUEDC2/HLA-F/NLRX1/PARP3/SPINK5/TBX21/TMBIM6/XCL1"
"neuron recognition",1,"AMIGO1/CASP3/DSCAML1/EPHA4/EPHB2/MYPN/NRCAM/ROBO1/ROBO2/TNFRSF21/YWHAZ"
"regulation of erythrocyte differentiation",1,"ANKRD54/B2M/BRD1/HSPA1B/ISG15/P4HTM/PRMT1/SMAP1/STAT1/ZFPM1/ZNF16"
"mammary gland morphogenesis",1,"BMP4/BTRC/CSMD1/EPHA2/LRP5/NFKB1/NR3C1/PERP/PGR/SCRIB/TGFBR2"
"regulation of triglyceride metabolic process",1,"AADAC/APOC3/CIDEC/LDLR/NR1H2/NR1H3/PANK2/SERPINA12/SLC27A1/THRSP/TMX1"
"mammary gland epithelium development",1,"BTRC/CCND1/CSMD1/DEAF1/EPHA2/ERBB4/GATA3/ID2/LBH/LRP5/NR3C1/ORAI1/PERP/PGR/PYGO2/ROBO1/SCRIB"
"epidermal growth factor receptor signaling pathway",1,"AFAP1L2/BCAR3/CBLB/CBLC/CHMP6/ERBB4/ERRFI1/FAM83B/FASLG/HAP1/HIP1R/IFI6/ITGA1/MVB12A/MVB12B/NCK2/NUP62/PDE6G/RAB7A/RALA/RHBDF2/RNF126/SLC30A10/SNX5/SNX6/TSG101/VPS25/WDR54/ZFYVE28"
"positive regulation of peptide hormone secretion",1,"AACS/BAD/BAIAP3/CAPN10/DRD2/DYNLL1/ECRG4/F2/F2RL2/FGB/GCK/GNA11/GPR68/LRRC8A/MCU/MPC2/ORAI1/PCK2/PRKAR1A/RPH3AL/SELENOT/SERP1/SIRT3/SLC30A8/SRI/TFR2/TM7SF3/TRPM4/UCN"
"peptidyl-tyrosine modification",1,"ABI1/ARL2BP/CBLC/CD3E/CD4/CD80/CHMP6/CNOT7/CRIPTO/CSPG4/CTF1/DGKQ/EFNA1/EFNA5/EPHA1/EPHA4/EPHA7/EPHB2/ERBB4/ERRFI1/FGF7/FGFR1/FGFR3/FLT1/FLT4/FYN/GREM1/HAX1/HES1/HYAL2/IFNG/IFNL1/IFNL4/IL34/KDR/KIT/LCK/MLST8/PDCL3/PDGFA/PDGFB/PIBF1/PPP2R5B/PRKCZ/PRNP/RELN/SNX6/SOCS1/TNFRSF18/TPST2/TSG101/VEGFB/VPS25/ZFYVE28"
"membrane raft assembly",1,"COL6A1/RFTN1/S100A10"
"germinal center formation",1,"ADA/CXCL13/FOXJ1"
"detection of calcium ion",1,"CALM1/CALM2/KCNMB4"
"ethanol catabolic process",1,"ACSS1/ALDH1B1/ALDH3B2"
"hypotonic response",1,"SLC4A11/STK39/TSPO"
"mitotic centrosome separation",1,"AURKA/NUP62/RANBP1"
"mineralocorticoid metabolic process",1,"BMP2/DKK3/EDNRB"
"cyclic nucleotide catabolic process",1,"CNP/PDE7B/PDE9A"
"dorsal/ventral axis specification",1,"BMPR1A/PAX6/SMAD6"
"response to UV-C",1,"HMGN1/PIERCE1/POLH"
"positive regulation of calcium ion transport into cytosol",1,"GRIN1/P2RX5/TRPC3"
"response to stimulus involved in regulation of muscle adaptation",1,"ACTN3/FBXO32/SCN5A"
"cell proliferation in hindbrain",1,"CEND1/LHX1/PSMG1"
"cerebellar granular layer development",1,"CEND1/GRID2/WNT7A"
"cell proliferation in external granule layer",1,"CEND1/LHX1/PSMG1"
"cerebellar granule cell precursor proliferation",1,"CEND1/LHX1/PSMG1"
"maintenance of cell polarity",1,"ANK1/CRB2/NHERF1"
"growth hormone secretion",1,"DRD2/SELENOT/SERP1"
"positive regulation of synaptic vesicle fusion to presynaptic active zone membrane",1,"RPH3AL/SYT11/SYT4"
"negative regulation of lipopolysaccharide-mediated signaling pathway",1,"CACTIN/PRDX2/SIGIRR"
"immature T cell proliferation",1,"BMI1/BMP4/CDKN2A"
"immature T cell proliferation in thymus",1,"BMI1/BMP4/CDKN2A"
"phospholipid efflux",1,"ABCA3/APOA1/APOC3"
"bone mineralization involved in bone maturation",1,"ACTN3/BMP2/GREM1"
"enucleate erythrocyte differentiation",1,"DNASE2/ID2/MAEA"
"positive regulation of cholesterol biosynthetic process",1,"GNAI1/SCAP/SREBF2"
"negative regulation of epidermal cell differentiation",1,"DLL1/HES1/HOXA7"
"negative regulation of epidermis development",1,"DLL1/HES1/HOXA7"
"negative regulation of membrane potential",1,"ARL6IP5/BNIP3/PMAIP1"
"positive regulation of striated muscle contraction",1,"ACTN3/GSTO1/UCN"
"norepinephrine secretion",1,"ADRA2B/COMT/OXT"
"negative regulation of oligodendrocyte differentiation",1,"DRD3/DUSP10/HES1"
"regulation of lipoprotein lipase activity",1,"APOC3/NR1H2/NR1H3"
"meiotic sister chromatid cohesion",1,"PPP2R1A/RAD51C/SGO2"
"spindle elongation",1,"BIRC5/PPP2R1A/RACGAP1"
"histamine transport",1,"SNX4/VAMP7/VAMP8"
"morphogenesis of an epithelial bud",1,"BMP4/NOG/RDH10"
"lens fiber cell development",1,"EPHA2/TMOD1/WNT7A"
"neutrophil-mediated killing of symbiont cell",1,"F2/POMC/TUSC2"
"immunological memory formation process",1,"IFNL1/IL23A/IL23R"
"xenophagy",1,"LRSAM1/OPTN/WIPI2"
"protein transport along microtubule",1,"CAMSAP3/CEP131/HSPB1"
"microtubule-based protein transport",1,"CAMSAP3/CEP131/HSPB1"
"calcium-dependent activation of synaptic vesicle fusion",1,"RPH3AL/SYT11/SYT4"
"positive regulation of sterol biosynthetic process",1,"GNAI1/SCAP/SREBF2"
"negative regulation of substrate adhesion-dependent cell spreading",1,"AP1AR/EFNA5/ITGB1BP1"
"positive regulation of synaptic vesicle membrane organization",1,"RPH3AL/SYT11/SYT4"
"response to forskolin",1,"EFNA5/FDX1/GNAI1"
"cellular response to forskolin",1,"EFNA5/FDX1/GNAI1"
"regulation of telomere capping",1,"RAD50/TERF2/XRCC1"
"regulation of apoptotic process involved in development",1,"FOXC1/FOXC2/PAX2"
"mesoderm development",1,"AMH/ARMC5/BMP4/BMPR1A/CRB2/DLL3/EOMES/EPHA2/ETV2/EXOC4/EXT2/FGFR1/FOXC1/FOXC2/ITGA3/ITGA8/ITGB1/LEF1/LHX1/MESD/MESP1/MEST/MIR150/NCLN/NF2/NOG/NUP133/PALB2/PAX2/POGLUT1/PRKAR1A/PUS7/TBX6/TIE1/TWSG1/YAP1"
"positive regulation of intracellular transport",1,"B3GAT3/BCAP31/CALY/CAPN10/CD81/CDH1/CEP131/CRYZL2P-SEC16B/EDEM2/EFCAB7/EIPR1/EZR/FEZ1/HDAC3/HYAL2/IFNG/LDLRAP1/MTMR2/NCBP2/NF2/OAZ1/PCM1/PDCD10/PRKN/PRR5L/RAB29/RAN/RIOK2/SCP2/SNAPIN/STK11/STX18/TRIM28/XBP1/ZC3H12A/ZFAND1"
"positive regulation of nervous system development",1,"ACAN/ACE/AMIGO1/AMIGO2/ANKRD27/ASPM/BIN1/BMP2/CAPRIN1/CDKL3/CHODL/CLSTN2/CUX2/CX3CR1/DBN1/DRD2/EFNA5/EIF4G2/EPHA4/EPHB2/FLRT2/FXR2/FZD3/GJC2/GRID2/HAP1/HAPLN1/HDAC1/HDAC2/HES1/ID2/IFNG/IL1RAPL1/IL34/ITGB1/ITPKA/KIT/LIMK1/LPAR3/LRP2/LRRN3/LTA/MAG/MAP2K1/MAP2K2/METRN/MYB/OXT/PAX6/PLXNA1/PLXNB1/PRKCH/PRKCI/PRMT5/PTN/PTPRZ1/RELN/RGS14/RHEB/ROBO1/ROBO2/SHANK3/SLC7A5/SNW1/SOX8/STAU2/STK11/STK25/TENM4/TP73/TPBG/TRIM32/TRPV2/TSPO/TWF2/UFL1/WNT7A/XRCC5/ZNF365"
"regulation of smooth muscle cell differentiation",1,"BMP4/CTH/FGF9/HEY2/KIT/NFATC1/NFATC2/NFATC3/OLFM2/PDCD4/PDGFB/PIAS1"
"regulation of filopodium assembly",1,"ABITRAM/ARF6/CCR7/DPYSL3/EPHB2/GPM6A/MIEN1/MYO3A/PPP1R16B/RAB3IP/RALA/STAU2"
"cochlea development",1,"DVL1/DVL2/EPHA4/HES1/HEY2/HPN/MYO3A/PAX2/RPGRIP1L/SLC26A5/SOBP/TIFAB"
"endolysosomal toll-like receptor signaling pathway",1,"COLEC12/HCFC2/IRAK1/MAP3K7/OAS1/PTPN22/RFTN1/RNF170/RSAD2/TICAM1/TLR3/TNIP2"
"positive regulation of lipid transport",1,"ABCA3/ACSL5/APOA1/ATP8A2/ECRG4/FASLG/GPS2/LDLRAP1/LIPG/LRP1/MIF/MYB/NMB/NR1H2/NR1H3/OXT/PLA2R1/PLTP/PTGES/SCP2/TNFRSF11A/TRIAP1"
"response to amino acid",1,"AIFM1/AMIGO1/CAPN2/CASP3/CASTOR1/COL1A1/COL6A1/CPEB1/CRLS1/EIF2S1/FYN/GCLM/GDF10/GRIN1/HSF1/LAMTOR2/LAMTOR5/MEAK7/NQO1/PCNA/PDGFD/PNPLA3/PRMT1/RBX1/RRAGA/SESN1/SLC38A9/SLC7A5/SOCS1/STAMBPL1/TMBIM6/UFL1/XBP1"
"release of sequestered calcium ion into cytosol",1,"ATG5/ATP1A2/CALM1/CALM2/CCL3/CCR7/CHERP/CORO1A/CXCL10/CXCR3/CYBA/DRD2/F2/F2R/FASLG/FKBP1B/GHITM/GSTO1/HAP1/HTR2C/IL13/JPH1/JPH3/LCK/LETM1/LIME1/P2RY6/PLCD1/SLC8B1/SRI/TMEM38B/TRDN/XCL1"
"monoatomic anion transport",1,"ABCB1/ABCC9/AHCYL1/BEST4/CLCA1/CLCA4/CLCN3/CLIC3/CLIC5/CLIC6/CLNS1A/GABRG2/GABRG3/GABRR3/GLRA3/GOPC/GPR89A/KCNK1/LRRC8A/LRRC8D/MFSD8/NMUR2/OSTM1/P2RX5/P2RY6/PACC1/PANX1/RAB11B/SLC12A1/SLC17A5/SLC1A1/SLC1A7/SLC26A1/SLC26A11/SLC26A5/SLC26A6/SLC39A14/SLC4A11/SLC4A2/SLC5A8/STC1/TCAF1/TSPO/UCP2/VDAC1/VDAC3"
"negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction",1,"AIM2/CIB1/DRD2/DRD3/HLA-G/HYAL2/INPP5E/INPP5K/MAGI2/MUL1/NHERF1/NOP53/PHLDA3/PIK3IP1/PLEKHA1/PPP2R1A/SFRP5/TSC2"
"regulation of nucleocytoplasmic transport",1,"AAAS/ALKBH5/BARD1/BMP4/CDH1/CDK5/CDKN2A/CHCHD4/EFCAB7/HDAC3/HYAL2/IFNG/IWS1/NCBP2/NSUN2/PARK7/PKIA/RAB23/RAN/RANGAP1/RBM10/RIOK2/SP100/SUFU/SUMO1/THOC2/TMEM53/TRIM28/XBP1/ZC3H12A"
"axon regeneration",1,"CERS2/EPHA4/FIGNL2/FKBP1B/MAG/MAP2K1/MAP2K2/NEO1/PTN/PTPRF/RTN4R/RTN4RL1/TSPO"
"brown fat cell differentiation",1,"ADIG/ADRB2/ALDH6A1/BNIP3/DHRS7B/DUSP10/FTO/METRNL/NAPEPLD/NUDT7/PEX11A/SLC39A13/SOX13"
"positive regulation of biomineral tissue development",1,"ACTN3/ADRB2/ATRAID/BMP2/BMP4/BMPR1A/FBXO5/FZD9/ISG15/PTN/SLC20A2/SLC4A2/WNT6"
"regulation of small molecule metabolic process",1,"ABCD2/ACADM/ACTN3/ADCK2/AMDHD2/ANTKMT/APOA1/APOC3/AQP8/ARL2/ARV1/ATP5IF1/AVP/BCKDK/BGLAP/BMP2/C7orf50/CD320/CRY1/DDB1/DGKQ/DKK3/DNAJC30/EIF6/ENO1/ERLIN1/FABP5/FH/FMO1/GCK/GFI1/GIT1/GNAI1/IFNG/IGFBP3/IGFBP4/INSIG1/INSIG2/JMJD8/KIT/KLHL25/LCMT1/LDLR/LDLRAP1/LEPR/MALRD1/MBTPS2/ME1/MLST8/MLXIPL/MTLN/NCOR1/NFKB1/NR1H2/NR1H3/NR3C1/P2RY6/PANK2/PARK7/PARP1/PDK2/PDK4/PGP/PHKG2/PIBF1/PINK1/PMAIP1/PPP1CA/PPP1R3G/PPP4R3B/PRKN/PRMT3/RDH10/RORC/SCAP/SDHAF3/SELENOS/SERPINA12/SIRT4/SIRT5/SLC27A4/SORBS1/SPHK2/SREBF2/STK11/TMSB4X/TRIB3/TSPO/TYSND1/VCP/ZBTB20/ZBTB7A/ZMPSTE24"
"metanephros development",1,"ACAT1/AKR1B1/BMP4/FOXC2/FOXD1/FOXJ1/GREM1/HES1/ID3/ITGA8/LHX1/MYC/PAX2/PDGFA/PDGFB/RDH10/ROBO2/SOX8/STAT1/WNT9B/WT1/WWTR1/YAP1"
