"Pathway","Adjusted_Pvalue","Genes"
"amino acid transmembrane transporter activity",0.424140221241088,"NHERF1/SERINC3/SERINC5/SFXN1/SLC25A13/SLC25A44/SLC43A1/SLC43A2/SLC6A12/SLC6A6/SLC7A11/SLC7A7"
"secondary active monocarboxylate transmembrane transporter activity",0.424140221241088,"SLC10A1/SLC16A3/SLC6A12/SLC6A6"
"lipid phosphatase activity",0.424140221241088,"INPP5K/LPIN2/PLPPR2/SGPP1"
"histone H3K4 methyltransferase activity",0.424140221241088,"ASH1L/KMT2C/KMT2D/SETD1B"
"semaphorin receptor activity",0.424140221241088,"PLXNA2/PLXNB2/PLXNC1"
"GTPase activating protein binding",0.424140221241088,"FMNL1/FMNL3/GAPVD1"
"dynactin binding",0.424140221241088,"BICD2/GSK3B/SNX6"
"nuclear glucocorticoid receptor binding",0.424140221241088,"FKBP4/STAT5B/TACC1"
"histone reader activity",0.424140221241088,"BRD1/BRD4/ZZEF1"
"alpha-tubulin binding",0.444723904862323,"DIP2B/HSPH1/NDEL1/SETD2/SPAST/TAOK1/TRAPPC14"
"ferrous iron binding",0.446459837680409,"EGLN2/FECH/FTH1/FTL/TET2"
"gamma-tubulin binding",0.44851280458418,"B9D2/DDX3X/LYN/MARK4/PAK1/PDE4B"
"protein kinase A binding",0.464031581193908,"ACBD3/CSK/GSK3B/KCNQ1/LRRK2/PRKACA/PRKAR1A/WASF2"
"ATPase-coupled transmembrane transporter activity",0.464031581193908,"ABCC5/ABCC6/ATP13A3/ATP2A1/ATP2B1/ATP6V0A1/ATP6V0D1/ATP6V1A/ATP6V1G2/ATP7A/ATP7B/RALBP1/TAP2"
"protein tyrosine/serine/threonine phosphatase activity",0.477038521336438,"CDKN3/DUSP11/DUSP16/DUSP6/PPM1F/PTP4A3/SSH2"
"nuclear import signal receptor activity",0.477038521336438,"KPNA2/KPNA4/KPNB1/TMCO6"
"DNA polymerase activity",0.487776337459691,"POLB/POLD3/POLE4/POLM/REV3L/TEP1"
"folic acid binding",0.487776337459691,"GNMT/SLC19A1/TYMS"
"calcium:monoatomic cation antiporter activity",0.487776337459691,"SLC24A1/SLC24A4/SLC8B1"
"G protein-coupled purinergic nucleotide receptor activity",0.487776337459691,"P2RY13/P2RY2/PTAFR"
"histone H3K9 methyltransferase activity",0.487776337459691,"ASH1L/EHMT1/SETDB1"
"histone H3K36 methyltransferase activity",0.487776337459691,"ASH1L/NSD1/SETD2"
"sterol binding",0.497750669808742,"GPR155/INSIG1/OSBPL11/OSBPL2/OSBPL8/SCAP/SOAT1/STARD3/STARD3NL"
"damaged DNA binding",0.502592629164143,"CREBBP/CUL4B/EP300/ERCC1/MSH6/POLB/RAD23A/RECQL4/SDE2/XPC"
"phosphatidylinositol-3-phosphate binding",0.503289282859905,"ATG2A/RUBCNL/SNX13/TECPR1/VPS13B/WIPI2/ZFYVE1"
"integrin binding",0.503618536904,"ACTN1/ACTN4/ADAM10/ADAM15/CCN3/F11R/ICAM3/IL1B/ITGA4/ITGA5/ITGAX/ITGB7/JAML/LCP1/LYN/SPP1/SYK/TLN1/VWF"
"carboxylic acid transmembrane transporter activity",0.509981542584922,"NHERF1/SERINC3/SERINC5/SFXN1/SLC10A1/SLC16A3/SLC16A5/SLC16A6/SLC19A1/SLC19A2/SLC23A2/SLC25A13/SLC25A44/SLC26A6/SLC43A1/SLC43A2/SLC6A12/SLC6A6/SLC7A11/SLC7A7"
"lipid transfer activity",0.509981542584922,"ATG2A/BLTP1/BLTP3B/OSBPL2/OSBPL8/PITPNA/PRELID2/STARD3"
"MHC protein complex binding",0.509981542584922,"ANXA11/CD4/HSP90AB1/HSPA8/LILRB2/TAPBPL"
"xenobiotic transmembrane transporter activity",0.509981542584922,"ABCC5/RALBP1/SLC16A6/SLC19A1/SLC31A1/SLC6A6"
"protein-membrane adaptor activity",0.509981542584922,"KRAS/NHERF1/NHERF4/NUP153/RETREG2/SYNE2"
"RNA stem-loop binding",0.514067161956809,"CPEB3/DDX3X/FMR1/MYH10"
"fibronectin binding",0.517171752127852,"CTSS/FSTL3/ITGA4/PLEKHA2/TNFAIP6"
"organic acid transmembrane transporter activity",0.522112579680037,"NHERF1/SERINC3/SERINC5/SFXN1/SLC10A1/SLC16A3/SLC16A5/SLC16A6/SLC19A1/SLC19A2/SLC23A2/SLC25A13/SLC25A44/SLC26A6/SLC43A1/SLC43A2/SLC6A12/SLC6A6/SLC7A11/SLC7A7"
"arylsulfatase activity",0.539922378026889,"ARSA/ARSG/SULF2"
"platelet-derived growth factor receptor binding",0.539922378026889,"ERN1/ITGA5/LYN"
"hexosaminidase activity",0.539922378026889,"HYAL1/HYAL3/OGA"
"S100 protein binding",0.539922378026889,"ANXA11/CACYBP/IQGAP1"
"dopamine receptor binding",0.539922378026889,"GNA13/NHERF1/PPP1R9B"
"SUMO ligase activity",0.539922378026889,"PIAS1/ZBED1/ZMIZ1"
"ADP binding",0.539922378026889,"APAF1/ERN1/MSH6/MYH10/MYO9B/PRKAG2"
"phosphatidylcholine binding",0.554603079374707,"CHMP3/NF1/PCTP/PCYT1A/PITPNA"
"phosphatidylinositol phosphate phosphatase activity",0.554603079374707,"INPP4A/INPP5D/INPP5K/MTM1/MTMR14"
"chloride:monoatomic cation symporter activity",0.557493809949989,"SLC12A4/SLC12A6/SLC6A12/SLC6A6"
"chromatin DNA binding",0.557493809949989,"ACTN4/CREBBP/CTCF/EP300/GATAD2B/H1-3/H3-3A/KDM6B/MECP2/NOTCH1/RUNX2/SMARCC1/STAT3/WBP2/ZNF276"
"phosphatidylinositol-4,5-bisphosphate binding",0.55956351294812,"CHMP3/FCHO2/FLII/KCNJ1/KCNQ1/OSBPL2/PICALM/RAB35/SDCBP/SVIL/TIRAP"
"GDP binding",0.561351566433618,"DYNC1LI1/KRAS/RAB21/RAB22A/RAB35/RAB5B/RAP1A/RAP1BL/RHOB/SUCLG2"
"nuclear estrogen receptor binding",0.57614641668968,"NCOA1/NCOA6/NSD1/STRN/TACC1/WBP2"
"hydrolase activity, hydrolyzing O-glycosyl compounds",0.579120109660793,"ADPRS/CHIT1/CTBS/GALC/GBA2/HPSE/HYAL1/HYAL3/MAN2A1/MAN2B2/MANBA/OGA"
"modified amino acid binding",0.584919421792467,"APPL2/CAVIN2/FCHO2/GNMT/HSPA8/MME/OSBPL8/SLC19A1/SYT2/TLN1/TYMS"
"oxidoreductase activity, acting on peroxide as acceptor",0.584988333865374,"GPX3/GPX4/GSTP1/GSTZ1/IPCEF1/MGST1/SESN3/TXNRD1"
"polyubiquitin modification-dependent protein binding",0.584988333865374,"IKBKG/MINDY1/RAD23A/RNF169/RNF31/SQSTM1/TAB2/TAB3"
"protein folding chaperone",0.584988333865374,"CCT3/CCT4/FKBP8/HSP90AB1/HSPA8/HSPB1/HSPH1/TRAP1/WIPF1"
"calcium-dependent protein kinase C activity",0.584988333865374,"PKN2/PRKCB/PRKD2"
"low-density lipoprotein particle receptor activity",0.584988333865374,"CXCL16/LRP10/SORL1"
"AMP binding",0.584988333865374,"APRT/PFKP/PRKAG2"
"MHC class I receptor activity",0.584988333865374,"LILRA1/LILRA2/LILRB2"
"neurexin family protein binding",0.584988333865374,"CASK/NLGN3/SDCBP"
"nuclear vitamin D receptor binding",0.584988333865374,"MED13/MED14/RXRA"
"muscle alpha-actinin binding",0.584988333865374,"PALLD/PDLIM2/PDLIM7"
"monocarboxylate:sodium symporter activity",0.584988333865374,"SLC10A1/SLC6A12/SLC6A6"
"RNA polymerase II CTD heptapeptide repeat modifying activity",0.590132946204752,"BRD4/CTDSP2/DYRK1A/MAPK1"
"ATP-dependent protein folding chaperone",0.595439451904124,"CCT3/CCT4/HSP90AB1/HSPA8/HSPH1/TRAP1"
"syntaxin binding",0.601673237179563,"DAPK1/LRRK2/SNAP23/SNAP29/STX10/STX6/STX7/SYT2/VAMP8"
"tumor necrosis factor receptor superfamily binding",0.601673237179563,"BID/CASP8/MYD88/RIPK1/TMBIM1/TRAF3/TRAP1"
"molecular carrier activity",0.607268349292462,"ASF1B/ATP7A/HSPA8/IPCEF1/KPNA2/KPNA4/KPNB1/MTCH2/MYD88/NUP214/TMCO6/XPO6"
"bHLH transcription factor binding",0.618195458228212,"CREBBP/RUNX2/SIRT1/SP1/USF1"
"disordered domain specific binding",0.618195458228212,"FKBP8/HSP90AB1/NCOA3/RRM1/SMAD2"
"protein tyrosine phosphatase activity",0.620988304613754,"ACP3/CDKN3/DUSP11/DUSP16/DUSP6/EYA3/PTP4A3/PTPN6/PTPRC/PTPRE/PTPRN2/SSH2"
"SH2 domain binding",0.620988304613754,"CRK/PTPN6/SH2B2/SIGLEC10/SQSTM1/SYK"
"cytoskeletal anchor activity",0.620988304613754,"BAIAP2/BICD2/MARK4/SDCBP"
"solute:proton symporter activity",0.620988304613754,"SLC15A3/SLC16A3/SLC2A9/SLC45A4"
"immunoglobulin binding",0.620988304613754,"FCGR2B/FCGRT/LILRA2/VWF"
"ATPase-coupled ion transmembrane transporter activity",0.620988304613754,"ATP6V0A1/ATP6V0D1/ATP6V1A/ATP6V1G2"
"ATPase activity, coupled to transmembrane movement of ions, rotational mechanism",0.620988304613754,"ATP6V0A1/ATP6V0D1/ATP6V1A/ATP6V1G2"
"proton-transporting ATPase activity, rotational mechanism",0.620988304613754,"ATP6V0A1/ATP6V0D1/ATP6V1A/ATP6V1G2"
"phosphoric diester hydrolase activity",0.620988304613754,"F2RL2/FAN1/GPCPD1/MPPE1/PDE3B/PDE4B/PLCB2/PLCG2/PLCL2/PLD2/TDP2"
"protein kinase C activity",0.620988304613754,"PKN2/PRKCB/PRKD2"
"insulin-like growth factor receptor binding",0.620988304613754,"ARRB1/CRK/SHC1"
"carbohydrate:monoatomic cation symporter activity",0.620988304613754,"SLC23A2/SLC2A9/SLC45A4"
"mannosidase activity",0.620988304613754,"MAN2A1/MAN2B2/MANBA"
"oxidoreductase activity, acting on the CH-NH2 group of donors, oxygen as acceptor",0.620988304613754,"AOC1/AOC2/RNLS"
"oxidoreductase activity, acting on NAD(P)H, oxygen as acceptor",0.620988304613754,"CYB5R4/MICAL2/NCF2"
"cyclin-dependent protein serine/threonine kinase activator activity",0.620988304613754,"CCNB1/CCNY/CKS1B"
"flippase activity",0.620988304613754,"ATP11A/ATP11C/TMEM30A"
"translation initiation factor binding",0.63766407732113,"DDX3X/EIF4EBP2/FMR1/GLE1/HHEX"
"active monoatomic ion transmembrane transporter activity",0.638119906518781,"ATP13A3/ATP2A1/ATP2B1/ATP6V0A1/ATP6V0D1/ATP6V1A/ATP6V1G2/ATP7A/ATP7B/SLC10A1/SLC12A4/SLC12A6/SLC15A3/SLC16A3/SLC19A1/SLC20A1/SLC23A2/SLC24A1/SLC24A4/SLC25A13/SLC26A6/SLC2A9/SLC45A4/SLC6A12/SLC6A6/SLC8B1/SLC9A7"
"MHC protein binding",0.643672308370559,"CD4/CLEC7A/LILRB2/MARCHF8/PILRA/TAP2"
"virus receptor activity",0.649969754931392,"ANPEP/CD4/CD46/CXCR4/F11R/ITGA5/ITGB7/SLC10A1/TNFRSF14/XPR1"
"mannosyltransferase activity",0.649969754931392,"ALG8/DPM1/PIGB/TMTC1"
"nuclear steroid receptor activity",0.649969754931392,"ABHD2/ESRRA/NR3C1/RXRA"
"protein phosphatase 1 binding",0.649969754931392,"ADISSP/KCNQ1/LILRB2/PPP1R9B"
"transaminase activity",0.649969754931392,"ABAT/CISD1/KYAT3/PSAT1"
"monoatomic anion:monoatomic cation symporter activity",0.649969754931392,"SLC12A4/SLC12A6/SLC6A12/SLC6A6"
"TBP-class protein binding",0.649969754931392,"GTF2B/HHEX/NR3C1/TAF1"
"structural constituent of nuclear pore",0.649969754931392,"NUP153/NUP214/NUP98/TPR"
"protein kinase A regulatory subunit binding",0.649969754931392,"ACBD3/KCNQ1/PRKACA/WASF2"
"phospholipid transfer activity",0.649969754931392,"BLTP1/OSBPL2/PITPNA/PRELID2"
"nuclear receptor activity",0.658834626925124,"ESRRA/NR3C1/NR6A1/RXRA/SREBF1/STAT3/VDR"
"ligand-activated transcription factor activity",0.658834626925124,"ESRRA/NR3C1/NR6A1/RXRA/SREBF1/STAT3/VDR"
"heat shock protein binding",0.658834626925124,"APAF1/BMAL1/CDKN1B/DNAJB12/ERN1/FKBP4/HSP90AB1/HSPA8/KPNB1/METTL22/NR3C1/STIP1/TPR/TSC2/USP19"
"carboxy-lyase activity",0.658834626925124,"AMD1/ECHDC1/ME2/PISD/PPCDC"
"exogenous protein binding",0.658834626925124,"ANPEP/CD4/CD46/CXCR4/F11R/ITGA5/ITGB7/SLC10A1/TNFRSF14/XPR1"
"fatty-acyl-CoA binding",0.662612570700601,"ACBD3/ACOT7/SOAT1"
"proteasome binding",0.662612570700601,"PSMD14/PSMG1/RAD23A"
"nucleosome binding",0.66827862619354,"ARID1A/CABIN1/DNTTIP1/GATAD2B/GLYR1/H1-3/H3-3A/RNF169/SMARCC1"
"phosphatidylserine binding",0.676628157279935,"APPL2/CAVIN2/FCHO2/HSPA8/MME/OSBPL8/SYT2/TLN1"
"monocarboxylic acid transmembrane transporter activity",0.676628157279935,"NHERF1/SLC10A1/SLC16A3/SLC16A5/SLC16A6/SLC26A6/SLC6A12/SLC6A6"
"NAD binding",0.676628157279935,"ALDH1A1/CTBP2/GLYR1/ME2/RNLS/SIRT1/SORD"
"phosphatidylinositol phospholipase C activity",0.676628157279935,"F2RL2/PLCB2/PLCG2/PLCL2"
"Notch binding",0.676628157279935,"CCN3/CUL3/NOTCH1/NOTCH2NLB"
"transforming growth factor beta receptor binding",0.676628157279935,"SMAD2/SMAD7/SNX6/TGFBR2"
"transferase activity, transferring nitrogenous groups",0.676628157279935,"ABAT/CISD1/KYAT3/PSAT1"
"SUMO transferase activity",0.676628157279935,"PIAS1/TOPORS/ZBED1/ZMIZ1"
"protein kinase inhibitor activity",0.676628157279935,"AKT1/CDKN1B/HEXIM1/HSPB1/INKA2/PRKAG2/PRKAR1A/TAOK3/TRIB2"
"epidermal growth factor receptor binding",0.676628157279935,"ATXN2/GRB2/ITGA5/SHC1/TNK2"
"hydrolase activity, acting on glycosyl bonds",0.676628157279935,"ADPRS/CHIT1/CTBS/GALC/GBA2/HPSE/HYAL1/HYAL3/MAN2A1/MAN2B2/MANBA/MBD4/OGA/TLR1/TLR6"
"snRNA binding",0.676628157279935,"DDX21/HEXIM1/ISG20/LSM10/LSM4/RBM22/SNRNP70"
"DNA binding, bending",0.676628157279935,"HHEX/HMGB3/TOP2A"
"lipoprotein particle receptor activity",0.676628157279935,"CXCL16/LRP10/SORL1"
"glucosyltransferase activity",0.676628157279935,"ALG8/GBA2/UGGT1"
"GABA receptor binding",0.676628157279935,"GABARAPL1/LHFPL4/PLCL2"
"fatty acid derivative binding",0.676628157279935,"ACBD3/ACOT7/SOAT1"
"K48-linked deubiquitinase activity",0.676628157279935,"MINDY1/OTUD5/USP9X"
"steroid binding",0.676628157279935,"ESRRA/GPR155/INSIG1/NR3C1/OSBPL11/OSBPL2/OSBPL8/SCAP/SOAT1/STARD3/STARD3NL/VDR"
"GDP phosphatase activity",0.676628157279935,"CANT1/ENTPD1"
"phosphatidylinositol-4,5-bisphosphate 5-phosphatase activity",0.676628157279935,"INPP5D/INPP5K"
"cAMP-dependent protein kinase inhibitor activity",0.676628157279935,"PRKAG2/PRKAR1A"
"growth hormone receptor binding",0.676628157279935,"JAK1/TYK2"
"profilin binding",0.676628157279935,"RHOQ/WIPF1"
"protein tyrosine/threonine phosphatase activity",0.676628157279935,"DUSP16/DUSP6"
"phosphatidylinositol transfer activity",0.676628157279935,"OSBPL2/PITPNA"
"phosphate ion transmembrane transporter activity",0.676628157279935,"SLC37A2/XPR1"
"oxidized DNA binding",0.676628157279935,"MSH6/RECQL4"
"MAP kinase tyrosine phosphatase activity",0.676628157279935,"DUSP16/DUSP6"
"U3 snoRNA binding",0.676628157279935,"ISG20/PRKDC"
"phosphatidylinositol trisphosphate phosphatase activity",0.676628157279935,"INPP5D/INPP5K"
"K48-linked polyubiquitin modification-dependent protein binding",0.676628157279935,"MINDY1/RNF31"
"glycosphingolipid binding",0.676628157279935,"LYN/PSAP"
"ATPase-coupled inorganic anion transmembrane transporter activity",0.676628157279935,"ABCC5/ABCC6"
"protein kinase B binding",0.676628157279935,"PDE3B/PINK1"
"cytidylyltransferase activity",0.676628157279935,"CDS2/PCYT1A"
"primary miRNA binding",0.676628157279935,"DDX3X/STAT3"
"lipopeptide binding",0.676628157279935,"TLR1/TLR6"
"miRNA inhibitor activity via base-pairing",0.676628157279935,"KCNQ1OT1/NEAT1"
"peptide transmembrane transporter activity",0.676628157279935,"SLC15A3/TAP2"
"ATP-dependent chromatin remodeler activity",0.676628157279935,"CHD8/ERCC6L2/MYD88/RSF1/SRCAP"
"MHC class II protein complex binding",0.676628157279935,"ANXA11/CD4/HSP90AB1/HSPA8"
"ubiquitin-protein transferase regulator activity",0.676628157279935,"CBX8/CDKN1B/FBXO5/TRIB2"
"DNA-binding transcription repressor activity",0.67800569105675,"BACH1/CTCF/ELK3/ERF/ETV3/GFI1/HEY1/HHEX/HIVEP1/HOXA2/LRRFIP1/MNT/NACC2/NR3C1/PRDM1/SCRT2/SKI/SP2/SP3/SPI1/TCFL5/TGIF1/TGIF2/YY1/ZBTB18/ZBTB34/ZBTB7B/ZEB1/ZNF148/ZNF217/ZNF487/ZNF641/ZNF674/ZNF746/ZNF85"
"peroxidase activity",0.69191178977584,"GPX3/GPX4/GSTP1/GSTZ1/IPCEF1/MGST1/TXNRD1"
"DNA-binding transcription repressor activity, RNA polymerase II-specific",0.709046889308818,"BACH1/CTCF/ELK3/ERF/ETV3/GFI1/HEY1/HHEX/HIVEP1/HOXA2/LRRFIP1/MNT/NACC2/NR3C1/PRDM1/SCRT2/SKI/SP2/SP3/SPI1/TCFL5/TGIF1/TGIF2/YY1/ZBTB18/ZBTB34/ZEB1/ZNF148/ZNF217/ZNF487/ZNF641/ZNF674/ZNF746/ZNF85"
"DNA-binding transcription activator activity, RNA polymerase II-specific",0.709046889308818,"ATF6/BACH1/CDC5L/CREB1/CREB3/E2F2/EGR3/ELF4/ELK3/ETV5/FLI1/FOXJ2/FOXO4/GCM1/HHEX/IRF2/LHX4/LITAF/MEF2C/MEF2D/NFIC/NFKB2/NFYC/NR3C1/NR6A1/OTX1/PBX2/REL/RUNX2/SMAD2/SP1/SPI1/SREBF1/STAT3/STAT5B/STAT6/TFE3/YY1/ZBED1/ZBTB7B/ZFAT/ZNF143/ZNF229/ZNF24/ZNF267/ZNF33A/ZNF384/ZNF814"
"microfilament motor activity",0.709046889308818,"MYH10/MYH11/MYO1F/MYO5A/MYO9B"
"cyclic nucleotide binding",0.709046889308818,"PDE4B/PRKAR1A/RAPGEF2/SLC19A1/STING1"
"modified amino acid transmembrane transporter activity",0.709046889308818,"SLC19A1/SLC19A2/SLC25A13/SLC7A11/SLC7A7"
"RNA polymerase II core promoter sequence-specific DNA binding",0.709046889308818,"GTF2B/H3-3A/TAF1"
"ionotropic glutamate receptor activity",0.709046889308818,"GRIK1/GRIN3A/PTK2B"
"syntaxin-1 binding",0.709046889308818,"DAPK1/LRRK2/SNAP23"
"solute:potassium antiporter activity",0.709046889308818,"SLC24A1/SLC24A4/SLC9A7"
"L-amino acid transmembrane transporter activity",0.725033947966248,"SERINC3/SERINC5/SFXN1/SLC25A13/SLC43A1/SLC43A2/SLC7A11/SLC7A7"
"signal sequence binding",0.725033947966248,"KPNA2/KPNA4/KPNB1/NUP153/NUP214/NUP98"
"amide transmembrane transporter activity",0.725033947966248,"SLC15A3/SLC19A1/SLC19A2/SLC25A13/SLC7A11/TAP2"
"kinase inhibitor activity",0.725033947966248,"AKT1/CDKN1B/HEXIM1/HSPB1/INKA2/PRKAG2/PRKAR1A/TAOK3/TRIB2"
"RNA polymerase II activity",0.725033947966248,"POLR2A/POLR2E"
"MAP-kinase scaffold activity",0.725033947966248,"IQGAP1/SPAG9"
"voltage-gated chloride channel activity",0.725033947966248,"CLCN4/CLCN5"
"glycine binding",0.725033947966248,"GNMT/GRIN3A"
"intermediate filament binding",0.725033947966248,"MTM1/SIRT1"
"IgG binding",0.725033947966248,"FCGR2B/FCGRT"
"peroxisome proliferator activated receptor binding",0.725033947966248,"ASXL2/TACC1"
"activin binding",0.725033947966248,"FSTL3/TGFBR2"
"phosphatidylinositol-3,5-bisphosphate 3-phosphatase activity",0.725033947966248,"MTM1/MTMR14"
"death domain binding",0.725033947966248,"DAP/RIPK1"
"MDM2/MDM4 family protein binding",0.725033947966248,"MARCHF7/PSME3"
"transferrin receptor binding",0.725033947966248,"IKBKB/IKBKG"
"hydrolase activity, hydrolyzing N-glycosyl compounds",0.725404838031847,"ADPRS/MAN2A1/MBD4/TLR1/TLR6"
"DNA-binding transcription activator activity",0.725631358661992,"ATF6/BACH1/CDC5L/CREB1/CREB3/E2F2/EGR3/ELF4/ELK3/ETV5/FLI1/FOXJ2/FOXO4/GCM1/HHEX/IRF2/LHX4/LITAF/MEF2C/MEF2D/NFIC/NFKB2/NFYC/NR3C1/NR6A1/OTX1/PBX2/REL/RUNX2/SMAD2/SP1/SPI1/SREBF1/STAT3/STAT5B/STAT6/TFE3/YY1/ZBED1/ZBTB7B/ZFAT/ZNF143/ZNF229/ZNF24/ZNF267/ZNF33A/ZNF384/ZNF814"
"phospholipase C activity",0.728390232189398,"F2RL2/PLCB2/PLCG2/PLCL2"
"protein phosphatase 2A binding",0.728390232189398,"GRIN3A/SMG7/STRN/STRN4"
"glycolipid binding",0.728390232189398,"CLN3/LYN/MPPE1/PSAP"
"phosphatidylinositol-4-phosphate binding",0.728390232189398,"ARFIP1/OSBPL8/PLEKHA3/RUBCNL"
"purinergic nucleotide receptor activity",0.728390232189398,"P2RY13/P2RY2/PTAFR"
"nucleotide receptor activity",0.728390232189398,"P2RY13/P2RY2/PTAFR"
"oxidoreductase activity, acting on the CH-NH2 group of donors",0.728390232189398,"AOC1/AOC2/RNLS"
"histone kinase activity",0.728390232189398,"DYRK1A/PRKCB/RPS6KA5"
"nucleoside monophosphate kinase activity",0.728390232189398,"CASK/DTYMK/MPP1"
"acyl-CoA binding",0.728390232189398,"ACBD3/ACOT7/SOAT1"
"growth factor receptor binding",0.753905532790639,"ATXN2/ERN1/GRB2/IL1B/IL6R/ITGA5/LYN/MYD88/NCSTN/NHERF1/PSEN1/RNF41/SDCBP/SHC1/TNK2"
"GTPase activity",0.753905532790639,"AGAP7P/ARF3/ARHGDIB/ARL15/CDC42/DDX3X/GBP2/GNA13/GNAI2/GNAT2/GNB1/GNG11/GNGT2/KRAS/LRRK2/MFN1/MTG2/MX2/RAB21/RAB22A/RAB35/RAB37/RAB39B/RAB3D/RAB40B/RAB5B/RAC1/RAP1A/RAP1BL/RASA1/RGS2/RHOB/RHOQ/TUBB1"
"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",0.756272859170101,"EGLN2/HMOX1/HMOX2/HSPBAP1/KDM2A/KDM4A/KDM4B/KDM5C/KDM6B/KDM7A/MICAL2/PCBD1/PHF2/RIOX1/RIOX2/TBXAS1/TET2/TET3/TMLHE"
"carbohydrate kinase activity",0.756272859170101,"NAGK/PFKP/POMK"
"ubiquitin-specific protease binding",0.756272859170101,"CHMP3/NHERF4/RAD23A"
"cyclin-dependent protein serine/threonine kinase inhibitor activity",0.756272859170101,"CDKN1B/HEXIM1"
"complement receptor activity",0.756272859170101,"C5AR1/C5AR2"
"nuclear export signal receptor activity",0.756272859170101,"NUP214/XPO6"
"neurotrophin receptor binding",0.756272859170101,"GRB2/SHC1"
"macrolide binding",0.756272859170101,"FKBP4/LCN2"
"ammonium transmembrane transporter activity",0.756272859170101,"SLC12A4/SLC12A6"
"cAMP-dependent protein kinase regulator activity",0.756272859170101,"PRKAG2/PRKAR1A"
"prostaglandin transmembrane transporter activity",0.756272859170101,"SLCO3A1/SLCO4A1"
"arginine N-methyltransferase activity",0.756272859170101,"CARM1/FBXO11"
"protein-arginine N-methyltransferase activity",0.756272859170101,"CARM1/FBXO11"
"gamma-catenin binding",0.756272859170101,"APC/TCF7L2"
"inositol 1,4,5 trisphosphate binding",0.756272859170101,"CYTH2/PLCL2"
"protein binding involved in heterotypic cell-cell adhesion",0.756272859170101,"DSC2/SIRPA"
"cysteine-type endopeptidase activity involved in apoptotic process",0.756272859170101,"CASP8/CASP9"
"STAT family protein binding",0.756272859170101,"EP300/SPI1"
"phosphatidylinositol-4,5-bisphosphate phosphatase activity",0.756272859170101,"INPP5D/INPP5K"
"histone chaperone activity",0.756272859170101,"ASF1B/MYD88"
"carbon-carbon lyase activity",0.772597213456475,"AMD1/ECHDC1/ME2/NPL/PISD/PPCDC"
"lipid transporter activity",0.793371818618921,"ATG2A/ATP11A/ATP11C/BLTP1/BLTP3B/OSBPL11/OSBPL2/OSBPL8/PCTP/PITPNA/PRELID2/SLC10A1/SLCO3A1/SLCO4A1/STARD3/TMEM30A/VMP1/XKR8"
"phosphotransferase activity, for other substituted phosphate groups",0.804356166860839,"DPAGT1/FKRP/SGMS1"
"sialic acid binding",0.804356166860839,"SIGLEC10/SIGLEC9/ST8SIA4"
"WW domain binding",0.804356166860839,"LITAF/RAPGEF2/TNK2"
"ATP-dependent activity, acting on DNA",0.804356166860839,"CHD8/DDX3X/ERCC6L2/MSH6/MYD88/RAD51/RECQL4/RSF1/SETX/SRCAP/TOP2A/UPF1/WAPL"
"cytoskeletal motor activity",0.804356166860839,"APPBP2/DNAH1/DNAH14/KIF13A/KIF20A/KIF23/KIF4A/MYH10/MYH11/MYO1F/MYO5A/MYO9B"
"structural constituent of cytoskeleton",0.804356166860839,"ACTR2/ACTR3/ARPC2/DBNL/EPB41/ERBIN/MSN/PPL/SPTB/TLN1/TUBA1A/TUBB1"
"exopeptidase activity",0.804356166860839,"ADAM10/ANPEP/CPQ/DPEP2/DPEP3/GGH/MINDY1/MME/NPEPPS/PM20D2/PRCP"
"phosphatidylinositol-3-phosphate phosphatase activity",0.804356166860839,"MTM1/MTMR14"
"5'-nucleotidase activity",0.804356166860839,"ACP3/NT5C2"
"phosphatidylethanolamine binding",0.804356166860839,"ANXA11/NF1"
"carbon-nitrogen lyase activity",0.804356166860839,"ADSL/HAL"
"MAP kinase tyrosine/serine/threonine phosphatase activity",0.804356166860839,"DUSP16/DUSP6"
"diacylglycerol binding",0.804356166860839,"RAPGEF2/RASGRP4"
"phosphatidylinositol phosphate 5-phosphatase activity",0.804356166860839,"INPP5D/INPP5K"
"insulin receptor substrate binding",0.804356166860839,"GRB2/ZNF592"
"myosin II binding",0.804356166860839,"NHERF1/TRIOBP"
"icosanoid transmembrane transporter activity",0.804356166860839,"SLCO3A1/SLCO4A1"
"ubiquitin-protein transferase activator activity",0.804356166860839,"CBX8/CDKN1B"
"glycerophospholipid flippase activity",0.804356166860839,"ATP11A/ATP11C"
"snoRNA binding",0.804356166860839,"DDX21/ISG20/PRKDC/SDE2"
"transmembrane transporter binding",0.805124797661474,"ACTN1/ACTN4/CHERP/FLNA/FMR1/KCNQ1/LRRK2/LYN/NHERF1/PACS1/PDE4B/PPP1R9B/RIMS3/SNTA1"
"cis-trans isomerase activity",0.808211543363779,"FKBP15/FKBP4/FKBP8/GSTZ1/PPIF"
"intramembrane lipid transporter activity",0.808211543363779,"ATP11A/ATP11C/TMEM30A/VMP1/XKR8"
"cholesterol binding",0.809232615278009,"GPR155/OSBPL2/OSBPL8/SOAT1/STARD3/STARD3NL"
"cAMP binding",0.830566545626886,"PDE4B/PRKAR1A/RAPGEF2"
"G-protein beta-subunit binding",0.830566545626886,"GNG11/GNG2/GNGT2"
