"Pathway","Adjusted_Pvalue","Genes"
"site of double-strand break",0.134127697426461,"ACTR2/ACTR3/ARPC2/CYREN/EPC1/IFFO1/MBTD1/NABP1/RAD51/RIF1/RNF169/SMCHD1/WAS"
"Golgi-associated vesicle",0.136036334579175,"ADAM10/AP1M2/AP2A1/APP/ATP7A/COPG1/CSPG5/IGF2R/ITM2B/LRRK2/PACS1/RHOQ/SCYL1/SPG21"
"neuron spine",0.136036334579175,"ABI3/ABR/APP/ARHGAP33/BAIAP2/CDC42/CRIPT/FCGR2B/FMR1/GRIP2/LRRC4/NTSR1/PDE4B/PPFIA1/PPP1R9B/PRKACA/PTK2B/RAC1/SIPA1L1/SRGAP2/STRN/STRN4/STX4"
"ciliary rootlet",0.144850011497884,"APP/PSEN1/RPGRIP1/SPAG5"
"ribbon synapse",0.144850011497884,"ATP2B1/CTBP2/HSPA8/NPHP4"
"spindle midzone",0.153836176450047,"APP/CDC42/INCENP/PLK1/RCC2/RIF1/UNC119"
"trans-Golgi network membrane",0.155744045433329,"AP1M2/APP/ARFIP1/ATP7A/ATP7B/COG1/HTR7/IGF2R/KIF13A/MMP24/RABEPK/ST3GAL1/STX10/STX6/TEPSIN"
"heterochromatin",0.161000669128238,"BAZ1A/BAZ2A/CBX8/DNMT1/DNMT3A/EZH1/INCENP/KDM4A/LRWD1/MECP2/SIRT1/ZBTB18"
"U2-type catalytic step 2 spliceosome",0.165436107321272,"CDC5L/CRNKL1/DHX8/RBM22/SRRM2/XAB2"
"outer membrane",0.167417022714338,"AGPAT4/ARMCX1/BCL2L11/BECN1/BID/BMF/BNIP3L/CASP8/CISD1/EMD/FIS1/HMOX1/KRAS/LRRK2/MFN1/MGST1/MTCH2/PI4KB/PINK1/PMAIP1/PSEN1/PTRH2/RAF1/SLC24A1/SLC44A2/SNN/STING1/SYNE2/TIGAR/UBC"
"AP-type membrane coat adaptor complex",0.169732176982601,"AP1M2/AP2A1/AP3B1/AP3M1/AP3S2/AP5B1/VPS39"
"extrinsic component of plasma membrane",0.182606947423214,"APC/GNA13/GNAI2/GNAT2/GNB1/GNB4/GNG11/GNG2/GNGT2/HCK/JAK1/LYN/MYD88/PICALM/SYK/TIRAP/TYK2"
"transport vesicle",0.186177457877414,"AP1M2/AP2A1/APP/ATP2B1/ATP6V0A1/ATP6V0D1/ATP6V1A/ATP6V1G2/ATP7A/CHGA/CLCN4/CLCN5/CLN3/COPG1/DMXL2/HCK/IGF2R/IQSEC1/KCNQ1/KIRREL3/LAPTM5/LRRK2/MME/MYOF/NCSTN/NDEL1/PDE4B/PICALM/PSEN1/PTPRN2/RAB3D/RAB40B/RAB5B/RABEPK/SCAP/SEC13/SEC24B/SORL1/SPG21/SREBF1/SSPN/STX6/STX7/SYT2/TMEM30A/TPRG1L/UNC13D/YIPF3"
"female pronucleus",0.187401099019351,"CCNA2/RIF1/TET3"
"NLS-dependent protein nuclear import complex",0.187401099019351,"KPNA2/KPNA4/KPNB1"
"photoreceptor ribbon synapse",0.187401099019351,"ATP2B1/CTBP2/HSPA8"
"dendritic spine",0.187971459466613,"ABI3/ABR/APP/ARHGAP33/BAIAP2/CDC42/CRIPT/FCGR2B/FMR1/LRRC4/NTSR1/PDE4B/PPFIA1/PPP1R9B/PRKACA/PTK2B/RAC1/SIPA1L1/SRGAP2/STRN/STRN4/STX4"
"centriolar satellite",0.19071303529337,"CYTH4/FLII/FRMD8/KIAA0753/MPP1/MYOF/NEK6/PACSIN2/PIK3R5/PLK1/SPAG5/SPAG9/TACC3/TRAPPC14/TRAT1/UBN1"
"microtubule associated complex",0.196306524614304,"APPBP2/BIRC5/DCTN1/DNAH1/DNAH14/DNAI7/DYNC1LI1/INCENP/KATNBL1/KIF13A/KIF20A/KIF23/KIF4A/MAP7/MEFV/NDE1/NDEL1/PXN/RABGAP1/TPR"
"SNARE complex",0.198055374157094,"SNAP23/SNAP29/STX10/STX1B/STX4/STX6/STX7/VAMP8"
"canonical inflammasome complex",0.198055374157094,"CARD8/DDX3X/MEFV/NLRP1"
"U2-type prespliceosome",0.198055374157094,"PRPF40B/SF3A1/SF3B1/SNRNP70"
"prespliceosome",0.198055374157094,"PRPF40B/SF3A1/SF3B1/SNRNP70"
"organelle outer membrane",0.216933419897044,"AGPAT4/ARMCX1/BCL2L11/BECN1/BID/BMF/BNIP3L/CASP8/CISD1/EMD/FIS1/HMOX1/KRAS/LRRK2/MFN1/MGST1/MTCH2/PI4KB/PINK1/PMAIP1/PSEN1/PTRH2/RAF1/SLC44A2/SNN/STING1/SYNE2/TIGAR/UBC"
"Cul2-RING ubiquitin ligase complex",0.219687806735472,"APPBP2/ZER1/ZSWIM6/ZSWIM8/ZYG11B"
"mitochondrial outer membrane",0.219687806735472,"AGPAT4/ARMCX1/BCL2L11/BECN1/BID/BMF/BNIP3L/CASP8/CISD1/FIS1/HMOX1/KRAS/LRRK2/MFN1/MGST1/MTCH2/PI4KB/PINK1/PMAIP1/PTRH2/RAF1/SLC44A2/SNN/STING1/TIGAR/UBC"
"ESCRT I complex",0.222319206890166,"TSG101/VPS37B/VPS37C"
"semaphorin receptor complex",0.222319206890166,"PLXNA2/PLXNB2/PLXNC1"
"beta-catenin destruction complex",0.222319206890166,"APC/CACYBP/GSK3B"
"exon-exon junction complex",0.222319206890166,"CASC3/UPF1/UPF2"
"CD40 receptor complex",0.222319206890166,"IKBKB/RNF31/TRAF3"
"neuromuscular junction",0.22482748618552,"APP/CHRNE/CRK/ERBIN/FCHSD2/PRKACA/PRKAR1A/PSEN1/SNTA1/STX1B/TUBA1A"
"protein folding chaperone complex",0.237989301019346,"CCT3/CCT4/HSP90AB1/HSPA8/PSMG1/RPAP3/STIP1"
"germ cell nucleus",0.238257096663395,"CTCF/DNMT1/GTF2B/RAD51/SMARCC1/TAF4/TCFL5/TOP2A/TRIM24/ZMYND15"
"chromosome, telomeric region",0.238257096663395,"ERCC1/EZH1/GATAD2B/H3-3A/H4C3/H4C9/LRWD1/MEN1/NABP1/NSMCE4A/PRKDC/RAD51/RECQL4/RIF1/SETX/SMCHD1/TEP1/TFIP11/THOC5/UPF1/WDR82"
"inner kinetochore",0.257429737320354,"CENPH/CENPM/CENPW/H3-3A"
"sex chromosome",0.257429737320354,"DNMT3A/H3-3A/PCGF5/SIN3B/SMARCC1/SMCHD1"
"endoribonuclease complex",0.257429737320354,"AGO1/AGO2/AGO3/AGO4/DICER1/ERN1"
"male germ cell nucleus",0.257429737320354,"CTCF/RAD51/SMARCC1/TAF4/TCFL5/TOP2A/TRIM24/ZMYND15"
"nucleocytoplasmic transport complex",0.257429737320354,"KPNA2/KPNA4/KPNB1"
"SCAR complex",0.257429737320354,"ABI1/ABI3/WASF2"
"nuclear inclusion body",0.257429737320354,"NUP153/NUP98/TPR"
"U2-type catalytic step 1 spliceosome",0.257429737320354,"CASC3/ISY1/RBM22"
"catalytic step 1 spliceosome",0.257429737320354,"CASC3/ISY1/RBM22"
"TRAPPIII protein complex",0.257429737320354,"TRAPPC12/TRAPPC6A/TRAPPC8"
"messenger ribonucleoprotein complex",0.257429737320354,"CPEB2/CPEB3/FMR1"
"axonal growth cone",0.257429737320354,"C9orf72/FKBP4/FLNA/HSP90AB1/NIN"
"endoplasmic reticulum tubular network",0.257429737320354,"EMD/KPNB1/PARP8/RNF41/ZFYVE27"
"site of DNA damage",0.268902263197166,"ACTR2/ACTR3/ADPRS/ARPC2/CYREN/EPC1/IFFO1/MBTD1/NABP1/RAD51/RIF1/RNF169/SMCHD1/WAS/XPC"
"ATPase complex",0.269027177017669,"ARID1A/ATP6V0A1/ATP6V0D1/ATP6V1A/ATP6V1G2/BAZ1A/BAZ2A/BICRAL/DDX21/DPF2/GATAD2B/ING3/INO80C/RSF1/SF3B1/SMARCC1/SRCAP/YY1"
"cytoplasmic stress granule",0.269027177017669,"ATXN2/C9orf72/CAPRIN1/CASC3/CELF1/DDX3X/DYRK3/FMR1/HNRNPK/KPNB1/NUFIP2/PABPC1L"
"spliceosomal complex",0.269027177017669,"ADAR/CASC3/CDC5L/CRIPT/CRNKL1/DHX8/HNRNPH3/HNRNPK/HSPA8/ISY1/LSM4/PRPF40B/RBM22/RBMXL1/SF1/SF3A1/SF3B1/SF3B4/SLU7/SNRNP70/SRRM2/TFIP11/UPF1/XAB2"
"inclusion body",0.273902277097428,"CABIN1/NUP153/NUP98/PICALM/PINK1/PSEN1/SQSTM1/TDP2/TPR/XRN2"
"centriole",0.282370205761849,"AKNA/CEP164/CEP63/CEP83/CNTROB/DCTN1/GLE1/IFT88/INTU/KIAA0753/MKS1/NIN/NPHP4/PLK1/POC1B/SCLT1/SFI1/TOP2A/TOPORS"
"spindle microtubule",0.287586279099534,"CHMP1B/CHMP3/CSNK1D/CUL3/KIF4A/KLHL21/KLHL22/PLK1/POLB/RMDN2/SKA2"
"axon cytoplasm",0.291021015691151,"AP3B1/AP3M1/AP3S2/BLOC1S4/HSPB1/KIF4A/NDEL1/RAB21/SPAST"
"catalytic step 2 spliceosome",0.291021015691151,"CDC5L/CRNKL1/DHX8/HNRNPK/ISY1/RBM22/SF3A1/SF3B1/SLU7/SRRM2/TFIP11/XAB2"
"chromatin silencing complex",0.291021015691151,"BAZ2A/SIRT1/YY1"
"mRNA cap binding complex",0.291021015691151,"AGO2/FMR1/RAMACL"
"MKS complex",0.291021015691151,"B9D2/MKS1/TCTN1"
"chromaffin granule",0.291021015691151,"CHGA/CYB561/SYT2"
"Wnt signalosome",0.291021015691151,"APC/GSK3B/LRRK2"
"dense core granule",0.293441327812022,"ADAM8/CHGA/DMXL2/GNAI2/PLCB2/SYT2"
"phagophore assembly site membrane",0.308887257366286,"ATG13/ATG16L2/ATG2A/WIPI2"
"plasma membrane raft",0.32149752235084,"CAVIN2/CBL/CLN3/CORO1C/HCK/LCP2/LRRK2/MAPK1/MS4A4A/MYOF/PACSIN2/PRKACA/PRKAR1A/TGFBR2"
"pericentric heterochromatin",0.335202136200342,"BAZ1A/DNMT1/INCENP/KDM4A/LRWD1"
"exocyst",0.335202136200342,"EXOC3/EXOC8/TNFAIP2"
"CCR4-NOT complex",0.335202136200342,"CNOT10/CNOT11/CPEB3"
"ISWI-type complex",0.335202136200342,"BAZ1A/BAZ2A/RSF1"
"phospholipid-translocating ATPase complex",0.335202136200342,"ATP11A/ATP11C/TMEM30A"
"coated vesicle membrane",0.340508310548092,"AP1M2/AP2A1/AP3B1/ATP6V0A1/ATP6V0D1/ATP6V1A/ATP6V1G2/CD4/COPG1/DBNL/EPN1/EPN2/HSPA8/IGF2R/RAB35/SCAP/SCYL1/SEC13/SEC24B/SREBF1/SYT2/TEPSIN/VAMP8"
"RNA cap binding complex",0.340522875058857,"AGO2/EIF4G2/FMR1/RAMACL"
"endonuclease complex",0.340945553950854,"AGO1/AGO2/AGO3/AGO4/DICER1/ERN1"
"contractile fiber",0.352156113999449,"ACTN1/ACTN4/CORO1C/FLNA/HSPB1/IDO1/KY/MTM1/MTMR12/MYH11/MYL5/NBR1/PAK1/PALLD/PDE4B/PDLIM2/PDLIM7/PPP1R12A/PPP1R12B/PSEN1/RTN2/SQSTM1/SVIL/SYNE2/TMOD2/TNNI2/TPM4"
"integrin complex",0.3613107382062,"ITGA4/ITGA5/ITGAX/ITGB7/LYN"
"cluster of actin-based cell projections",0.365126758761012,"ACTN1/ACTR3/ATP7A/DOCK4/FCHSD2/FLII/FLNA/GNA13/IDO1/MME/MPP1/NHERF1/NHERF4/PRKCB/SLC19A1/SLC26A6/SLC7A11/TRIOBP/WHRN"
"glycoprotein complex",0.373496933676077,"FLNA/GP9/SNTA1/SSPN"
"clathrin-coated vesicle membrane",0.373496933676077,"AP1M2/AP2A1/AP3B1/ATP6V0A1/ATP6V0D1/ATP6V1A/ATP6V1G2/CD4/DBNL/EPN1/EPN2/HSPA8/IGF2R/RAB35/SYT2/VAMP8"
"XY body",0.373496933676077,"DNMT3A/SIN3B/SMARCC1"
"nuclear cyclin-dependent protein kinase holoenzyme complex",0.373496933676077,"CCNH/CDK19/MED13"
"nucleotide-activated protein kinase complex",0.373496933676077,"NUAK2/PRKAG2/PRKAR1A"
"Set1C/COMPASS complex",0.373496933676077,"BOD1L1/SETD1B/WDR82"
"brush border",0.400511499930547,"ACTN1/ACTR3/ATP7A/FLII/FLNA/GNA13/MME/NHERF1/NHERF4/PRKCB/SLC19A1/SLC26A6/SLC7A11"
"Golgi cisterna",0.40119081993761,"ACP3/ARAP1/CANT1/CHPF2/CHSY1/GALNT1/GGTA1/MAN2A1/RAB21/SGMS1/SORL1/ST3GAL1/ST3GAL2/XYLT1"
"euchromatin",0.40329750455301,"BCAS3/CREB1/DNMT3A/H1-3/KMT2E/SIRT1/SP1/TRIM24"
"organelle envelope lumen",0.407787822295863,"APP/CACYBP/FBXL4/IGF2R/NBR1/PINK1/PRELID2/RNASET2/SORL1/TRAP1/UQCC2"
"microvillus membrane",0.415868476092369,"FCRL3/MSN/NHERF1/SLC6A6/SLC7A11"
"gamma-tubulin complex",0.415868476092369,"MARK4/PDE4B/TOPORS"
"PRC1 complex",0.415868476092369,"CBX7/CBX8/PCGF5"
"nBAF complex",0.415868476092369,"ARID1A/DPF2/SMARCC1"
"apical dendrite",0.415868476092369,"CPEB3/FLNA/PTK2B"
"caveola",0.437611992140769,"CAVIN2/CBL/CLN3/CORO1C/HCK/LRRK2/MAPK1/MYOF/PACSIN2/TGFBR2"
"Golgi stack",0.437611992140769,"ACP3/ARAP1/CANT1/CHPF2/CHSY1/CLN3/GALNT1/GGTA1/MAN2A1/RAB21/SGMS1/SORL1/ST3GAL1/ST3GAL2/SULF2/XYLT1/ZFYVE1"
"vacuolar proton-transporting V-type ATPase complex",0.437611992140769,"ATP6V0A1/ATP6V0D1/ATP6V1A/ATP6V1G2"
"neuronal dense core vesicle",0.437611992140769,"CHGA/DMXL2/GNAI2/PLCB2"
"vesicle coat",0.43869686494862,"AP1M2/AP2A1/COPG1/EPN1/EPN2/SCYL1/SEC13/SEC24B"
"Flemming body",0.43869686494862,"C9orf72/CELF2/IL16/KIF23/TSG101"
"ciliary transition zone",0.445709193322046,"B9D2/INTU/MACIR/MKS1/NPHP4/RPGRIP1/TCTN1/TOPORS/WHRN"
"Z disc",0.450732717821135,"ACTN1/ACTN4/FLNA/HSPB1/KY/PAK1/PALLD/PDE4B/PDLIM2/PDLIM7/PPP1R12A/PPP1R12B/PSEN1/RTN2/SYNE2"
"clathrin coat of coated pit",0.457612462521455,"AP2A1/EPS15L1/PICALM"
"aggresome",0.468288126499267,"CABIN1/PSEN1/SQSTM1/TDP2/XRN2"
"clathrin adaptor complex",0.468288126499267,"AP1M2/AP2A1/AP3B1/AP3M1"
"INO80-type complex",0.468288126499267,"ING3/INO80C/SRCAP/YY1"
"sarcomere",0.468288126499267,"ACTN1/ACTN4/CORO1C/FLNA/HSPB1/KY/MTM1/MTMR12/NBR1/PAK1/PALLD/PDE4B/PDLIM2/PDLIM7/PPP1R12A/PPP1R12B/PSEN1/RTN2/SQSTM1/SYNE2/TMOD2/TNNI2/TPM4"
"endoplasmic reticulum-Golgi intermediate compartment",0.477906592423271,"ANPEP/COPG1/CSNK1D/ERGIC2/GALNT1/GORASP1/MPPE1/RAB37/SCYL1/STING1/TAP2/TRAPPC12/UGGT1/VMP1/VPS13B"
"lipid droplet",0.485178621157204,"ABHD4/ABHD5/ATG2A/DGAT2/HILPDA/HSD17B11/LPCAT1/OSBPL2/PISD/SCCPDH/SPAST/ZFYVE1"
"transcription factor TFTC complex",0.50182050489859,"ATXN7/ATXN7L3/TAF4"
"I band",0.50182050489859,"ACTN1/ACTN4/FLNA/HSPB1/KY/MTM1/PAK1/PALLD/PDE4B/PDLIM2/PDLIM7/PPP1R12A/PPP1R12B/PSEN1/RTN2/SYNE2"
"dendrite cytoplasm",0.50182050489859,"BAIAP2/CDKL5/LRRK2/MAP2K4"
"proton-transporting V-type ATPase complex",0.50182050489859,"ATP6V0A1/ATP6V0D1/ATP6V1A/ATP6V1G2"
"adherens junction",0.504935077418317,"ADAM10/ADAM15/APC/BAIAP2/CYTH1/CYTH2/DSC2/EIF4G2/LYN/MSN/NOTCH1/PDLIM2/PDLIM7/PIP5K1C/PPP1R9B/SDCBP/SMAD7/SNAP23/TLN1/TNK2"
"myosin complex",0.504935077418317,"BMF/MYH10/MYH11/MYL5/MYO1F/MYO5A/MYO9B"
"Golgi trans cisterna",0.504935077418317,"SGMS1/ST3GAL1"
"vacuolar proton-transporting V-type ATPase, V0 domain",0.504935077418317,"ATP6V0A1/ATP6V0D1"
"transcription export complex",0.504935077418317,"SARNP/THOC5"
"cohesin complex",0.504935077418317,"RAD21/STAG2"
"ESC/E(Z) complex",0.504935077418317,"EZH1/JARID2"
"contractile ring",0.504935077418317,"ANLN/MAEA"
"Bcl-2 family protein complex",0.504935077418317,"BCL2L11/PMAIP1"
"centriolar subdistal appendage",0.504935077418317,"DCTN1/NIN"
"mediator complex",0.50720641045225,"MED13/MED13L/MED14/MED25/MED28"
"Cul4-RING E3 ubiquitin ligase complex",0.50720641045225,"CDKN1B/COP1/CUL4B/TRPC4AP/WDTC1"
"glial cell projection",0.50720641045225,"FMR1/GLUL/LCP1/PINK1/SLC7A11"
"plasma membrane bounded cell projection cytoplasm",0.509671521649716,"AP3B1/AP3M1/AP3S2/ATG7/BAIAP2/BLOC1S4/CDKL5/CENPF/DNAH1/DNAI7/EIF4EBP2/FMR1/HSPB1/KIF4A/LRRK2/MAP2K4/NDEL1/PIK3C3/PIK3R4/PRKACA/PRKAR1A/RAB21/RPGRIP1/SPAST/TUBA1A/WDPCP"
"ciliary base",0.514059208325767,"CLCN4/IFT88/KCNQ1/NPHP4/PRKACA/PRKAR1A"
"phagocytic cup",0.514059208325767,"ARHGAP25/LCP1/PIP5K1C/TRIP10"
"extrinsic component of organelle membrane",0.514059208325767,"ATP6V1A/TEPSIN/WDR91/ZFYVE1"
"protein phosphatase type 1 complex",0.514059208325767,"PPP1R12A/PPP1R9B/WDR82"
"chromosome, centromeric core domain",0.514059208325767,"H4C3/H4C9/RCC2"
"DNA polymerase complex",0.514059208325767,"POLD3/POLE4/REV3L"
"Golgi-associated vesicle membrane",0.514059208325767,"AP1M2/AP2A1/COPG1/CSPG5/ITM2B/RHOQ/SCYL1"
"platelet alpha granule lumen",0.514573567865866,"ACTN1/ACTN4/APP/F13A1/HGF/SCCPDH/SPARC/VWF"
"trans-Golgi network transport vesicle",0.526720901815141,"AP1M2/AP2A1/ATP7A/IGF2R/SPG21"
"multivesicular body",0.53551332382257,"ACP3/CHMP1B/CHMP3/HGS/LRRK2/PRKAR1A/SORL1/TSG101"
"multivesicular body membrane",0.53551332382257,"CHMP1B/CHMP3/HGS/SORL1"
"endolysosome",0.53551332382257,"AP2A1/CTSS/TASL/TPCN2"
"myofibril",0.53551332382257,"ACTN1/ACTN4/CORO1C/FLNA/HSPB1/KY/MTM1/MTMR12/NBR1/PAK1/PALLD/PDE4B/PDLIM2/PDLIM7/PPP1R12A/PPP1R12B/PSEN1/RTN2/SQSTM1/SVIL/SYNE2/TMOD2/TNNI2/TPM4"
"nucleotide-excision repair complex",0.53551332382257,"ERCC1/XPC"
"vacuolar proton-transporting V-type ATPase, V1 domain",0.53551332382257,"ATP6V1A/ATP6V1G2"
"ESCRT III complex",0.53551332382257,"CHMP1B/CHMP3"
"chaperonin-containing T-complex",0.53551332382257,"CCT3/CCT4"
"platelet dense tubular network",0.53551332382257,"ATP2A1/IRAG1"
"symmetric synapse",0.53551332382257,"NLGN3/NTSR1"
"proton-transporting V-type ATPase, V1 domain",0.53551332382257,"ATP6V1A/ATP6V1G2"
"presynaptic cytoskeleton",0.53551332382257,"RAD51/RIMS3"
"endolysosome membrane",0.540315161733723,"AP2A1/TASL/TPCN2"
"cytoplasmic region",0.54702297957645,"AP3B1/AP3M1/AP3S2/ATG7/BAIAP2/BLOC1S4/CDKL5/CENPF/CTBP2/DCTN1/DNAH1/DNAI7/EIF4EBP2/FMR1/HSPB1/KIF4A/LRRK2/MAP2K4/NDEL1/PIK3C3/PIK3R4/PRKACA/PRKAR1A/RAB21/RIMS3/RPGRIP1/SPAST/TUBA1A/WDPCP"
"smooth endoplasmic reticulum",0.561849885206151,"APP/GBA2/PSEN1/SLMAP"
"SWI/SNF complex",0.561849885206151,"ARID1A/BICRAL/DPF2/SMARCC1"
"brush border membrane",0.568562203506367,"ATP7A/GNA13/NHERF1/PRKCB/SLC19A1/SLC26A6/SLC7A11"
"condensed nuclear chromosome",0.577499728881412,"AGO3/BRD4/HORMAD1/INCENP/NCAPH/PLK1/RAD21/RAD51/SMC2"
"endoplasmic reticulum-Golgi intermediate compartment membrane",0.577499728881412,"CSNK1D/ERGIC2/GALNT1/GORASP1/MPPE1/STING1/TAP2/VMP1/VPS13B"
"perinuclear endoplasmic reticulum",0.577499728881412,"ADAM10/DGAT2/OSBPL2"
"Golgi medial cisterna",0.577499728881412,"MAN2A1/ST3GAL1"
"proton-transporting V-type ATPase, V0 domain",0.577499728881412,"ATP6V0A1/ATP6V0D1"
"paranode region of axon",0.577499728881412,"CLDN5/CNTNAP1"
"WASH complex",0.577499728881412,"RCSD1/WASHC4"
"endoplasmic reticulum-plasma membrane contact site",0.577499728881412,"BLTP1/SARAF"
"amphisome membrane",0.577499728881412,"CHMP1B/CHMP3"
"RPAP3/R2TP/prefoldin-like complex",0.577499728881412,"POLR2E/RPAP3"
"TRAPPII protein complex",0.577499728881412,"TRAPPC14/TRAPPC9"
"telomerase holoenzyme complex",0.605865267138981,"GNL3L/SMG7/TEP1"
"striated muscle thin filament",0.605865267138981,"TMOD2/TNNI2/TPM4"
"Sin3 complex",0.605865267138981,"ARID4A/PHF12/SIN3B"
"Sin3-type complex",0.605865267138981,"ARID4A/PHF12/SIN3B"
"DNA repair complex",0.605865267138981,"PHF21A/PRKDC/RCOR1"
"endoplasmic reticulum exit site",0.610980326296172,"LRRK2/MIA2/MPPE1/SEC24B"
"bicellular tight junction",0.610980326296172,"AOC1/APC/ASH1L/CLDN5/CYTH1/CYTH2/F11R/JAML/NHS/NPHP4/RAPGEF2/STRN/UBN1"
"synaptic vesicle membrane",0.610980326296172,"ATP2B1/ATP6V0A1/ATP6V0D1/ATP6V1A/ATP6V1G2/DMXL2/LRRK2/MYOF/PTPRN2/RAB5B/STX6/SYT2/TPRG1L"
"exocytic vesicle membrane",0.610980326296172,"ATP2B1/ATP6V0A1/ATP6V0D1/ATP6V1A/ATP6V1G2/DMXL2/LRRK2/MYOF/PTPRN2/RAB5B/STX6/SYT2/TPRG1L"
"stereocilium bundle",0.613371346968218,"DOCK4/FCHSD2/IDO1/MPP1/NHERF1/TRIOBP/WHRN"
"Swr1 complex",0.613371346968218,"ING3/SRCAP"
"uropod",0.613371346968218,"MSN/PIP5K1C"
"COPI vesicle coat",0.613371346968218,"COPG1/SCYL1"
"early phagosome",0.613371346968218,"APPL2/SYK"
"dendrite terminus",0.613371346968218,"CDKL5/HSP90AB1"
"transcription preinitiation complex",0.613371346968218,"GTF2B/RPRD1A"
"postsynaptic cytosol",0.613371346968218,"BAIAP2/HSPA8"
"proteasome accessory complex",0.628592713422893,"PSMD14/PSME1/PSME3"
"endocytic vesicle lumen",0.628592713422893,"HGS/HSPH1/SPARC"
"apical junction complex",0.637570991992766,"AOC1/APC/ASH1L/CLDN5/CYTH1/CYTH2/F11R/JAML/NHERF4/NHS/NPHP4/PKN2/RAPGEF2/STRN/UBN1"
"dynein complex",0.637570991992766,"DCTN1/DNAH1/DNAH14/DNAI7/DYNC1LI1/TPR"
"nuclear ubiquitin ligase complex",0.646922435461827,"CBX7/CBX8/CDC23/PCGF5/RAD51"
"sarcoplasmic reticulum membrane",0.646922435461827,"ATP2A1/CAMK2G/CHERP/RTN2/SYNE2"
"clathrin vesicle coat",0.646922435461827,"AP1M2/AP2A1/EPN1/EPN2"
"microtubule end",0.646922435461827,"CLIP1/DCTN1/SPAG5/SVIL"
"lateral element",0.646922435461827,"INCENP/RAD51"
"chromocenter",0.646922435461827,"FMR1/INCENP"
"cell trailing edge",0.646922435461827,"MSN/PIP5K1C"
"spindle pole centrosome",0.646922435461827,"EMD/NDE1"
"brahma complex",0.646922435461827,"ARID1A/SMARCC1"
"compact myelin",0.646922435461827,"CLDN5/MBP"
"npBAF complex",0.646922435461827,"ARID1A/SMARCC1"
"GBAF complex",0.646922435461827,"BICRAL/SMARCC1"
"microtubule plus-end",0.647660477809704,"CLIP1/DCTN1/SPAG5"
"immunological synapse",0.658031130591929,"ATP2B1/CD37/NEDD9/PRKAR1A/STX7"
"tight junction",0.658218176796099,"AOC1/APC/ASH1L/CLDN5/CYTH1/CYTH2/F11R/JAML/NHS/NPHP4/RAPGEF2/STRN/UBN1"
"stereocilium",0.667585152553108,"DOCK4/FCHSD2/MPP1/NHERF1/TRIOBP/WHRN"
"polysome",0.672702101106951,"AGO1/AGO2/ATXN2/FMR1/MYH10/NUFIP2/UPF2"
"lateral plasma membrane",0.672702101106951,"APC/CLDN5/CORO1C/IQGAP1/MARK2/SLC16A3/SNTA1"
"myelin sheath",0.679719830093756,"CLDN5/MBP/SERINC5/STX4/TSPAN2"
"COPI-coated vesicle",0.679719830093756,"COPG1/PACS1/SCYL1"
"protein complex involved in cell adhesion",0.680240782590339,"ITGA4/ITGA5/ITGAX/ITGB7/LYN/PLAUR"
"RNA polymerase II, core complex",0.680240782590339,"POLR2A/POLR2E"
"muscle myosin complex",0.680240782590339,"MYH11/MYL5"
"Ino80 complex",0.680240782590339,"INO80C/YY1"
"meiotic spindle",0.680240782590339,"FBXO5/INCENP"
"asymmetric, glutamatergic, excitatory synapse",0.680240782590339,"NLGN3/PLXNC1"
"kinesin complex",0.698312486549979,"KIF13A/KIF20A/KIF23/NDE1/NDEL1"
"apical part of cell",0.699076815540391,"ABCC5/ACP3/ADGRG2/AP2A1/APP/ARHGEF18/ATP6V0D1/ATP6V1A/ATP7A/C5AR1/C5AR2/CDC42/CLCN5/CLIC4/F2RL2/HVCN1/IL6R/IQGAP1/ITPK1/KCNQ1/MSN/NHERF1/NHERF4/NHS/NIN/NOTCH1/NUMB/PSEN1/RAPGEF2/SLC16A3/SLC19A1/SLC23A2/SLC24A4/SLC26A6/SLC2A9/SLC31A1/SLC43A1/SLC6A6/SLC7A11/SLCO3A1/SPECC1/TMEM30A/WDPCP"
"mRNA cleavage factor complex",0.700397169246125,"CSTF1/PCF11/SCAF8"
"myosin II complex",0.700397169246125,"MYH10/MYH11/MYL5"
"myofilament",0.700397169246125,"TMOD2/TNNI2/TPM4"
"core mediator complex",0.700397169246125,"MED14/MED25/MED28"
"platelet alpha granule",0.700397169246125,"ACTN1/ACTN4/APP/F13A1/HGF/PECAM1/SCCPDH/SPARC/VWF"
"Schaffer collateral - CA1 synapse",0.715502576969819,"ABR/BAIAP2/CASK/FBXL20/GHRL/LRRC4/PPFIA1/PTK2B/RHOB"
"COPII vesicle coat",0.715502576969819,"SEC13/SEC24B"
"tricarboxylic acid cycle enzyme complex",0.715502576969819,"FH/SUCLG2"
"enzyme activator complex",0.715502576969819,"CCNH/LAMTOR4"
"desmosome",0.731271856390151,"DSC2/PPL/UBA1"
"sarcoplasm",0.731421278533637,"ATP2A1/CAMK2G/CHERP/IFRD1/IRAG1/MEF2C/MTMR12/RTN2/SYNE2"
"Golgi cisterna membrane",0.731421278533637,"ARAP1/CANT1/CHPF2/CHSY1/GALNT1/GGTA1/RAB21/ST3GAL1/ST3GAL2"
"proteasome complex",0.733720956161361,"HSPB1/PSMA3/PSMD14/PSME1/PSME3/RAD23A"
"female germ cell nucleus",0.752944188322854,"DNMT1/GTF2B"
"platelet alpha granule membrane",0.752944188322854,"PECAM1/SPARC"
