"Pathway","Adjusted_Pvalue","Genes"
"cytokine production involved in immune response",0.375662413542557,"ANGPT1/CLEC7A/DDX21/IL1B/LAPTM5/LITAF/MYD88/PLCG2/SASH3/SIRT1/SMAD7/SYK/TNFRSF14/TNFRSF1B/TREM1"
"dolichol metabolic process",0.375662413542557,"ALG8/DOLPP1/DPAGT1/DPM1"
"mitochondrial DNA metabolic process",0.375662413542557,"LIG3/RRM1/RRM2B/TOP3A"
"establishment of apical/basal cell polarity",0.375662413542557,"CDC42/FSCN1/MSN/NHERF1"
"negative regulation of mRNA splicing, via spliceosome",0.375662413542557,"DYRK1A/HNRNPK/RBM10/SRSF12"
"detection of light stimulus involved in visual perception",0.375662413542557,"BEST1/CACNB4/GNAT2/PRPH2"
"detection of light stimulus involved in sensory perception",0.375662413542557,"BEST1/CACNB4/GNAT2/PRPH2"
"positive regulation of ubiquitin-protein transferase activity",0.375662413542557,"ARRDC3/PINK1/PLK1/TOPORS"
"sulfation",0.375662413542557,"CHSY1/EXT1/SULT1A1/SULT1A2"
"regulation of mitotic spindle assembly",0.375662413542557,"CHMP1B/CHMP3/PLK1/TPR"
"regulation of steroid hormone secretion",0.375662413542557,"BMP6/GHRL/RETN/SPP1"
"digestive system process",0.377423241590832,"ACO1/EPB41/F11R/GHRL/KCNQ1/LIPA/PBLD/SGK1/SLC26A6/TYMP/VDR/VSIG1/WNK1"
"calcium ion transport",0.37876430040859,"ATP2A1/ATP2B1/BEST1/CACNB4/CAMK2G/CASK/CCL2/CCL4/CD4/CHERP/CHRNA10/CXCR4/EPB41/FCRL3/FLNA/FMR1/GNAI2/GP9/GRIN3A/IL16/INPP5K/LILRA2/LILRB2/LYN/NTSR1/ORAI2/PDE4B/PIK3CG/PKD1L3/PLCB2/PLCG2/PRKACA/PRKCB/PSEN1/PTK2B/PTPN6/PTPRC/RAMP3/RASA3/SARAF/SLC24A1/SLC24A4/SLC8B1/TPCN2/TRPC4AP/VDR/VMP1"
"alcohol metabolic process",0.380060764050024,"ACP3/AKR7A2/ALDH1A1/ALG8/APP/BMP6/COQ2/DGAT2/DHRS7/DOLPP1/DPAGT1/DPM1/FECH/GBA2/GFI1/INPP4A/INPP5A/INSIG1/IP6K1/IPMK/ITPK1/ITPKB/LIPA/MECP2/NAAA/NFE2L1/NTSR1/PCBD1/PLCG2/PTAFR/PTK2B/SCAP/SGPP1/SOAT1/SORD/SREBF1/STARD3/SULT1A1/SULT1A2/WNT4"
"monosaccharide metabolic process",0.380408671367554,"AKT1/AKT2/BRAT1/CHST15/CRTC2/DSE/EP300/GHRL/GNMT/GPI/IDS/KBTBD2/KCNQ1/LIPA/MAN2A1/MAN2B2/NCOA2/NR3C1/PFKP/PMAIP1/PMM2/PRKACA/SIRT1/SLC23A2/SLC25A13/SORD/TCF7L2/TIGAR/WDTC1"
"blood vessel endothelial cell migration",0.380408671367554,"AKT1/ANGPT1/CLN3/EGR3/HDAC5/HMOX1/HSPB1/MAP2K3/MAP3K3/MECP2/MEF2C/MIR101-1/NF1/NOTCH1/PRCP/PRKD2/PTK2B/RGCC/SIRT1/SP1/STAT5A"
"cellular response to vascular endothelial growth factor stimulus",0.380408671367554,"AKT1/EGR3/ERN1/GAB1/HSPB1/MAP2K3/NOTCH1/PIK3CD/PRKD2/PTP4A3"
"chaperone-mediated protein folding",0.380408671367554,"BAG1/CCT3/CCT4/DNAJB12/DNAJB5/FKBP4/HSPA8/HSPB1/HSPH1/TRAP1"
"tight junction assembly",0.380408671367554,"APC/CLDN5/F11R/IKBKB/NPHP4/PAK2/PECAM1/PRKACA/SLC39A9/STRN"
"regeneration",0.381044971735283,"ADAM15/BRAF/CCN3/CCNA2/CDKN1B/CERS2/CPQ/CSPG5/FKRP/FLNA/GNAT2/IFRD1/IGF2R/LCP1/NINJ1/NINJ2/NOTCH1/SPP1/SULF2/TEC/TYMS/UPF2"
"respiratory system process",0.381044971735283,"AP3B1/MECP2/MTG2/NLGN3/STK40/ZFAND5"
"central nervous system neuron axonogenesis",0.381044971735283,"EPHB1/HSP90AB1/NDEL1/NIN/TCTN1/WDR47"
"melanosome organization",0.381044971735283,"AP3B1/AP3M1/AP3S2/BLOC1S4/KIF13A/LYST"
"neurotrophin signaling pathway",0.381044971735283,"PPP2R5B/RAF1/RAP1A/RAPGEF1/RAPGEF2/ZFYVE27"
"L-glutamate import",0.381044971735283,"GNAT2/NF1/NTSR1/PSEN1/SLC25A13/SLC7A11"
"positive regulation of nitric oxide metabolic process",0.381044971735283,"AKT1/CLEC7A/HSP90AB1/IL1B/PTK2B/TLR6"
"phospholipase C-activating G protein-coupled receptor signaling pathway",0.383517441955061,"C5AR1/C5AR2/CHGA/F2RL2/GNB1/GPR157/GPR65/INPP5A/NHERF1/P2RY10/P2RY2/PLCB2/PRKCB/PTAFR"
"somitogenesis",0.384179532619577,"ABI1/EP300/LFNG/MIB1/NOTCH1/PLXNA2/PRKDC/PSEN1/SEMA3C"
"acidic amino acid transport",0.384179532619577,"ABAT/GNAT2/NF1/NHERF1/NTSR1/PSEN1/SLC25A13/SLC6A6/SLC7A11"
"post-embryonic development",0.384179532619577,"ACO1/AGO2/ASH1L/BCL2L11/CHST11/ERCC1/IGF2R/MECP2/PRDM1/PSEN1/SEMA3C/SMAD2"
"regulation of transcription by RNA polymerase I",0.385595362341716,"BAZ2A/CARM1/CREBBP/DDX21/FLNA/NOP53/SF3B1"
"cerebral cortex cell migration",0.385595362341716,"MBOAT7/NDEL1/PSEN1/SRGAP2/SYNE2/WDR47/ZMIZ1"
"T cell costimulation",0.385595362341716,"AKT1/CSK/LILRB2/LYN/PTPN6/TNFRSF14/VAV1"
"protein exit from endoplasmic reticulum",0.385595362341716,"INSIG1/SEC13/SEL1L/SORL1/TECPR2/TM9SF4/TMEM30A"
"regulation of neuron migration",0.385595362341716,"FLNA/NIPBL/PLXNB2/RAPGEF2/SCRT2/SRGAP2/STAT3"
"adherens junction organization",0.385595362341716,"ADAM10/BMP6/CDC42/CSK/NUMB/PAK2/PIP5K1C/SMAD7"
"establishment or maintenance of apical/basal cell polarity",0.385595362341716,"CDC42/CLIC4/ERBIN/FSCN1/MARK2/MSN/NHERF1/WDR1"
"actin nucleation",0.385595362341716,"ACTR2/ACTR3/ARFIP1/ARPC2/FCHSD2/IQGAP2/WASF2/WASHC4"
"establishment or maintenance of bipolar cell polarity",0.385595362341716,"CDC42/CLIC4/ERBIN/FSCN1/MARK2/MSN/NHERF1/WDR1"
"regulation of type I interferon production",0.387921854733405,"CUL3/DDX3X/DTX4/KLHL22/MYD88/OTUD5/PLCG2/REL/SETD2/SIRPA/STING1/SYK/TIRAP/TRAF3/YY1"
"type I interferon production",0.387921854733405,"CUL3/DDX3X/DTX4/KLHL22/MYD88/OTUD5/PLCG2/REL/SETD2/SIRPA/STING1/SYK/TIRAP/TRAF3/YY1"
"mesenchymal cell differentiation",0.388090217581157,"ADAM15/ADAM8/AKNA/CDC42/CORO1C/DDX17/EXT1/FAM83D/FLNA/FUZ/GLIPR2/GSK3B/HEY1/HGF/IL1B/MAPK1/MEF2C/NOTCH1/OTUD5/PDCD4/RGCC/SDCBP/SEMA3C/SEMA4D/SMAD2/SMAD7/TCF7L2/TGFBR2/WNT4"
"nucleotide-excision repair",0.39116956600663,"ARID1A/DPF2/ERCC1/FAN1/POLD3/RAD23A/RNF111/SIRT1/SMARCC1/XAB2/XPC"
"associative learning",0.39116956600663,"APP/BRAF/BTG2/CLN3/KRAS/MECP2/NF1/PIAS1/SLC7A11/SPECC1/TUBA1A"
"neural tube formation",0.39143391367153,"APAF1/DVL3/FUZ/MIB1/MKS1/PLXNB2/PRKACA/SEC24B/SETD2/SKI/STK4/TCTN1/TSC2"
"cellular response to leukemia inhibitory factor",0.39143391367153,"CACNB4/CACYBP/CREB1/CTBP2/JARID2/PFKP/PTP4A3/RIF1/SHMT1/SIRT1/SMAD7/SRM/TLE4"
"protein modification by small protein removal",0.392357217273838,"ATXN7L3/MINDY1/NOP53/OTUD5/PSMD14/SENP2/SENP6/SENP7/STAMBP/TNIP1/USP19/USP32/USP34/USP35/USP4/USP9X"
"epithelial tube morphogenesis",0.395560063502043,"APAF1/CCM2/CLIC4/CSF1R/CXCR4/DVL3/EXT1/FUZ/GNA13/GREB1L/HS3ST3B1/ITGAX/KRAS/MEF2C/MIB1/MICAL2/MKS1/NOTCH1/NOTCH2/NR3C1/PAK1/PIK3CD/PLXNB2/PRKACA/PRKD2/PSEN1/RHOB/SEC24B/SETD2/SKI/STK4/TCTN1/TGFBR2/TSC2/VDR/WNT4"
"response to purine-containing compound",0.396206991304309,"BRAF/CARM1/CREB1/IL1B/INPP5K/KCNQ1/P2RY2/PIK3CG/PTAFR/PTK2B/RAP1A/RAP1BL/RAPGEF1/RAPGEF2/SLC26A6/SREBF1/TAF1"
"metencephalon development",0.396206991304309,"ABAT/ATP7A/CRK/FCGR2B/LDB1/MECP2/NCOA1/NCSTN/OTX1/PSEN1/RERE/SEC24B/TUBA1A/WHRN"
"negative regulation of intrinsic apoptotic signaling pathway",0.396206991304309,"AKT1/BID/CREB3/DDX3X/HSPB1/LRRK2/MARCHF7/PINK1/PLAUR/PPIF/RRM2B/SIRT1/TRAP1/XBP1"
"glycogen metabolic process",0.396206991304309,"AKT1/AKT2/GABARAPL1/GNMT/GSK3B/INPP5K/PHKA2/PRKAG2/RUBCNL/STK40"
"protein quality control for misfolded or incompletely synthesized proteins",0.396206991304309,"CUL3/UBE2W/UGGT1/ZER1/ZYG11B"
"stem cell division",0.396206991304309,"CUL3/ETV5/EXT1/NCOA3/NOTCH1"
"stress granule assembly",0.396206991304309,"ATXN2/C9orf72/CAPRIN1/DDX3X/FMR1"
"regulation of toll-like receptor 4 signaling pathway",0.396206991304309,"APPL2/LILRA2/LYN/NINJ1/TIRAP"
"endothelial cell chemotaxis",0.396206991304309,"CCN3/EGR3/HSPB1/NOTCH1/PRKD2"
"regulation of gene silencing by regulatory ncRNA",0.396206991304309,"ADAR/FMR1/MECP2/RIPK1/STAT3"
"renal system vasculature development",0.396206991304309,"ANGPT1/IL6R/NOTCH1/NOTCH2/PECAM1"
"kidney vasculature development",0.396206991304309,"ANGPT1/IL6R/NOTCH1/NOTCH2/PECAM1"
"protein K63-linked deubiquitination",0.396206991304309,"NOP53/OTUD5/PSMD14/STAMBP/USP9X"
"regulation of superoxide metabolic process",0.396206991304309,"CLEC7A/GNAI2/GSTP1/HVCN1/SYK"
"positive regulation of cell-substrate junction organization",0.396206991304309,"IQSEC1/MAP4K4/PPM1F/RAC1/WNT4"
"positive regulation of cytokine production involved in inflammatory response",0.396206991304309,"CLEC7A/GPSM3/MYD88/STAT3/TLR6"
"regulation of blood vessel endothelial cell migration",0.396517522114271,"AKT1/ANGPT1/HDAC5/HMOX1/HSPB1/MAP2K3/MAP3K3/MECP2/MEF2C/MIR101-1/NF1/NOTCH1/PRCP/PRKD2/RGCC/SIRT1/SP1/STAT5A"
"carbohydrate catabolic process",0.398359055760526,"APP/CBFA2T3/CHIT1/CTBS/EP300/GABARAPL1/GPI/IDS/LIPA/MAN2B2/MANBA/PFKP/PRKACA/PRKAG2/PRXL2C/PSEN1/SORD/STAT3/TIGAR"
"negative regulation of neuron apoptotic process",0.398359055760526,"ADAM8/ANGPT1/BRAF/BTG2/CCL2/CLN3/GPI/KRAS/MAP2K4/MECP2/MEF2C/PINK1/PSEN1/PTK2B/RAD21/RASA1/SIRT1/SNX6/STAMBP"
"regulation of cellular response to transforming growth factor beta stimulus",0.398359055760526,"ADISSP/ARID4A/CHST11/CREBBP/EP300/HSP90AB1/MEN1/PBLD/PPM1A/RNF111/SDCBP/SIRT1/SKI/SMAD2/SMAD7/SMURF2/SNX6/TRIM33/ZEB1"
"vascular associated smooth muscle cell proliferation",0.398359055760526,"CDKN1B/DNMT1/ERN1/FOXJ2/GNA13/GNAI2/MAP3K5/MEF2C/MEF2D/NF1/PDCD4/RBM10"
"hexose metabolic process",0.39946649712559,"AKT1/AKT2/BRAT1/CHST15/CRTC2/EP300/GHRL/GNMT/GPI/KBTBD2/KCNQ1/LIPA/MAN2A1/MAN2B2/NCOA2/NR3C1/PFKP/PMAIP1/PMM2/PRKACA/SIRT1/SLC25A13/SORD/TCF7L2/TIGAR/WDTC1"
"ERBB signaling pathway",0.39946649712559,"AKT1/BRAF/CAMLG/CBL/ERBIN/GAB1/GRB2/IQGAP1/MAPK1/PLAUR/PTK2B/REPS2/SHC1/SNX6/TSG101"
"establishment of protein localization to mitochondrion",0.39946649712559,"AKT1/AP3B1/ATG13/BID/BNIP3L/FIS1/HUWE1/LRRK2/MAPK8/MTCH2/NPEPPS/PINK1/RNF31/SREBF1/UBE2D3"
"regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains",0.39946649712559,"C3/CD4/CD46/CLEC7A/FBXO38/FCGR2B/IL1B/KMT5B/MEF2C/NFKBID/PTPN6/PTPRC/RIF1/SASH3/SMAD7/STAT6/STX7/TAP2/TNFRSF1B/TYK2/WAS/ZBTB7B"
"glucose metabolic process",0.39946649712559,"AKT1/AKT2/BRAT1/CRTC2/EP300/GHRL/GNMT/GPI/KBTBD2/KCNQ1/LIPA/NCOA2/NR3C1/PFKP/PMAIP1/PRKACA/SIRT1/SLC25A13/SORD/TCF7L2/TIGAR/WDTC1"
"response to fungus",0.39946649712559,"CHGA/CLEC4C/CLEC7A/COTL1/CRK/MYD88/PLCG2/SPI1/SYK"
"acylglycerol metabolic process",0.39946649712559,"ABHD2/ABHD5/C3/DGAT2/GPAT3/INSIG1/LIPA/LPGAT1/LPIN2/MBOAT7/PIK3CG/SEL1L/SIRT1/SORL1/SREBF1/TBL1XR1"
"serine family amino acid metabolic process",0.39946649712559,"GGT1/PSAT1/SERINC3/SERINC5/SHMT1/SLC7A11"
"establishment of mitotic spindle localization",0.39946649712559,"DCTN1/KPNB1/MAD2L1/NDE1/NDEL1/PLK1"
"positive regulation of protein import into nucleus",0.39946649712559,"EP300/FLNA/HCLS1/PSEN1/RBM22/TPR"
"regulation of keratinocyte differentiation",0.39946649712559,"EXTL3/NCOA3/NOTCH1/SGPP1/TRIM16/VDR"
"phospholipid dephosphorylation",0.39946649712559,"INPP5A/INPP5D/INPP5K/MTM1/PLPPR2/SGPP1"
"pigment granule organization",0.39946649712559,"AP3B1/AP3M1/AP3S2/BLOC1S4/KIF13A/LYST"
"erythrocyte development",0.39946649712559,"ARID4A/BRD1/FLVCR1/MAEA/PTBP3/SH2B3"
"regulation of T cell apoptotic process",0.39946649712559,"ADAM8/BCL2L11/DOCK8/IDO1/PRKD2/ST3GAL1"
"regulation of hematopoietic progenitor cell differentiation",0.39946649712559,"DPF2/N4BP2L2/NOTCH1/PRKDC/SOS2/SPI1"
"actin filament depolymerization",0.39946649712559,"FLII/MICAL2/PPP1R9B/SPTB/SVIL/TMOD2/TRIOBP/WDR1"
"regulation of protein import into nucleus",0.39946649712559,"ANGPT1/EP300/FLNA/HCLS1/NF1/PSEN1/RBM22/TPR"
"regulation of nitric oxide biosynthetic process",0.39946649712559,"AKT1/CLEC7A/HSP90AB1/IL1B/PTK2B/RAC1/SIRPA/TLR6"
"microglial cell activation",0.39946649712559,"APP/C5AR1/IFNGR2/LRRK2/MMP8/PTPRC/TLR6"
"regulation of acute inflammatory response",0.39946649712559,"ADAM8/ASH1L/C3/FCGR2B/GSTP1/IL1B/PIK3CG"
"body morphogenesis",0.39946649712559,"BRAF/CLDN5/EP300/FLVCR1/FUZ/NIPBL/SKI"
"regulation of platelet activation",0.39946649712559,"F11R/FLNA/GP9/LYN/SH2B3/SYK/TEC"
"regulation of cell adhesion mediated by integrin",0.39946649712559,"CRK/LYN/PDE3B/PIK3CG/PTPN6/SYK/WNK1"
"positive regulation of receptor signaling pathway via JAK-STAT",0.39946649712559,"CRLF3/EP300/IL6R/NOTCH1/PTK2B/TYK2/WDR48"
"negative regulation of peptidyl-tyrosine phosphorylation",0.39946649712559,"CBL/LRRK1/PTPN6/PTPRC/SEMA4D/SNX6/TSG101"
"negative regulation of leukocyte chemotaxis",0.39946649712559,"C5AR2/CCL2/CCN3/TNFAIP6"
"positive regulation of steroid biosynthetic process",0.39946649712559,"BMP6/SCAP/SREBF1/WNT4"
"CD4-positive, alpha-beta T cell lineage commitment",0.39946649712559,"IL6R/JAK1/STAT3/STAT6"
"transport of virus",0.39946649712559,"FMR1/KPNA2/NUP153/TPCN2"
"negative regulation of nucleocytoplasmic transport",0.39946649712559,"ANGPT1/NF1/NUP153/TPR"
"antifungal innate immune response",0.39946649712559,"CLEC4C/CLEC7A/PLCG2/SPI1"
"cellular response to misfolded protein",0.39946649712559,"CUL3/DNAJB12/UBE2W/UGGT1"
"hepatocyte proliferation",0.39946649712559,"NOTCH2/RPS6KA1/SULF2/XBP1"
"epithelial cell proliferation involved in liver morphogenesis",0.39946649712559,"NOTCH2/RPS6KA1/SULF2/XBP1"
"mannosylation",0.39946649712559,"DPM1/FKRP/PIGB/TMTC1"
"natural killer cell proliferation",0.39946649712559,"ELF4/STAT5B/TYK2"
"sphingosine-1-phosphate receptor signaling pathway",0.39946649712559,"AKT1/PIK3CG/RAC1"
"positive regulation of T cell chemotaxis",0.39946649712559,"ADAM10/OXSR1/WNK1"
"regulation of sequestering of triglyceride",0.39946649712559,"ABHD5/OSBPL11/OSBPL8"
"cerebellar Purkinje cell layer formation",0.39946649712559,"ATP7A/LDB1/WHRN"
"negative regulation of interferon-beta production",0.39946649712559,"REL/SIRPA/YY1"
"positive regulation of granulocyte macrophage colony-stimulating factor production",0.39946649712559,"IL1B/LILRA2/SYK"
"negative regulation of viral transcription",0.39946649712559,"HEXIM1/TRIM11/TRIM8"
"positive regulation of mast cell activation involved in immune response",0.39946649712559,"GAB2/SYK/VAMP8"
"response to vitamin A",0.39946649712559,"DNMT3A/LIPA/TYMS"
"protein localization to kinetochore",0.39946649712559,"KNL1/RCC2/TRAPPC12"
"purine-containing compound salvage",0.39946649712559,"ADSL/AMPD2/APRT"
"positive regulation of mast cell degranulation",0.39946649712559,"GAB2/SYK/VAMP8"
"engulfment of apoptotic cell",0.39946649712559,"BECN1/RAC1/XKR8"
"regulation of respiratory system process",0.39946649712559,"MECP2/MTG2/NLGN3"
"positive regulation of cyclin-dependent protein serine/threonine kinase activity",0.39946649712559,"AKT1/CCNY/RGCC"
"detection of mechanical stimulus involved in sensory perception of sound",0.39946649712559,"CHRNA10/KCNQ1/WHRN"
"negative regulation of ubiquitin-protein transferase activity",0.39946649712559,"FBXO5/MAD2L1/SMAD7"
"regulation of phagocytosis, engulfment",0.39946649712559,"APPL2/C3/PLCG2"
"retinal rod cell differentiation",0.39946649712559,"GNAT2/RPGRIP1/STAT3"
"cardiac neural crest cell differentiation involved in heart development",0.39946649712559,"CDC42/MAPK1/SEMA3C"
"cardiac neural crest cell development involved in heart development",0.39946649712559,"CDC42/MAPK1/SEMA3C"
"chaperone-mediated autophagy",0.39946649712559,"HSPA8/LAMP2/SNRNP70"
"regulation of nucleotide-binding oligomerization domain containing signaling pathway",0.39946649712559,"ERBIN/NAGK/SLC15A3"
"positive regulation of protein exit from endoplasmic reticulum",0.39946649712559,"SORL1/TM9SF4/TMEM30A"
"positive regulation of monocyte chemotactic protein-1 production",0.39946649712559,"CLEC7A/IL1B/SYK"
"regulation of steroid hormone biosynthetic process",0.39946649712559,"BMP6/NR3C1/WNT4"
"positive regulation of ruffle assembly",0.39946649712559,"DEF8/NDEL1/PLEKHM1"
"protein localization to condensed chromosome",0.39946649712559,"KNL1/RCC2/TRAPPC12"
"positive regulation of exosomal secretion",0.39946649712559,"HGS/SDCBP/TSG101"
"regulation of excitatory synapse assembly",0.39946649712559,"ABI3/CRIPT/PTK2B"
"regulation of membrane invagination",0.39946649712559,"APPL2/C3/PLCG2"
"regulation of cAMP-dependent protein kinase activity",0.39946649712559,"PRKAR1A/RAPGEF2/SIRT1"
"negative regulation of developmental growth",0.401265855661105,"ARHGAP4/CDKN1B/DIP2B/IFRD1/JARID2/MECP2/RGS2/SEMA3C/SEMA4D/SPAG9/SPP1/STK4/WWC3/YY1"
"carbohydrate biosynthetic process",0.401710657568236,"AKT1/AKT2/AP2A1/CHST11/CHST15/CRTC2/DSE/EP300/EXT1/GNMT/GPI/GSK3B/INPP5K/NR3C1/NTSR1/PRKACA/PTAFR/PTK2B/SIRT1/SLC25A13/SORD/ST3GAL2/ST3GAL6/TCF7L2"
"respiratory system development",0.401710657568236,"AP3B1/ATP7A/CDC42/CREB1/EP300/EXT1/KRAS/LIPA/MAN2A1/MAPK1/MECP2/MME/NOTCH1/RCN3/SEC24B/SKI/SLC7A11/SMAD2/SMCHD1/SP3/SREBF1/STK40/TGFBR2/WDPCP"
"connective tissue development",0.402312311318349,"ARRDC3/ATP7A/BMP6/CCN3/CHST11/CHSY1/DGAT2/EXT1/GHRL/HYAL1/HYAL3/IL6R/LIPA/MEF2C/MEF2D/NCOA1/NCOA2/NOTCH1/PBXIP1/RUNX2/SIRT1/SMAD7/SORL1/SPI1/SULF2/TBL1XR1/TGFBR2/TYMS/VPS13B/XBP1/ZEB1"
"regulation of immunoglobulin production",0.404924235622579,"FCGR2B/FCRL3/GPI/KMT5B/PTPRC/RIF1/SASH3/STAT6/STX4/XBP1"
"amino acid biosynthetic process",0.404924235622579,"ABAT/ALDH1A1/CLN3/GGT1/GLUL/PCBD1/PSAT1/SERINC3/SERINC5/SHMT1"
"negative regulation of protein binding",0.404924235622579,"ADAM15/AKT1/GNL3L/GSK3B/ITGA4/LRRK2/MAPK8/PSME3IP1/SORL1/TFIP11"
"smooth muscle cell migration",0.405192918909908,"ABHD2/ATP7A/CCN3/CRK/DOCK4/DOCK5/DOCK7/FOXO4/GNA13/MEF2C/NF1/SORL1"
"neutral lipid metabolic process",0.409143638982228,"ABHD2/ABHD5/C3/DGAT2/GPAT3/INSIG1/LIPA/LPGAT1/LPIN2/MBOAT7/PIK3CG/SEL1L/SIRT1/SORL1/SREBF1/TBL1XR1"
"DNA integrity checkpoint signaling",0.409143638982228,"CDC5L/CDKN1B/CEP63/FOXN3/FOXO4/NOP53/PLK1/PRKDC/RAD51/SDE2/TAOK1/TAOK3/THOC5/TIPIN/TRIM39/XPC"
"response to retinoic acid",0.412857178733932,"BMP6/CREB1/GDAP2/GSK3B/HOXA2/IGF2R/LYN/NCOA1/PTK2B/RXRA/SETX/SREBF1/TRIM16"
"protein localization to cell surface",0.412876319201592,"AKT1/ANGPT1/AP3B1/FLNA/HSP90AB1/PICALM/STX4/TM9SF4/USP4"
"mechanoreceptor differentiation",0.412876319201592,"IFT88/KCNQ1/MKS1/NHERF1/NOTCH1/SEC24B/TRIOBP/WDPCP/WHRN"
"negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction",0.412876319201592,"INPP5K/MTM1/NHERF1/NOP53/PHLPP1/SH2B3/SIRT1/STAMBP/TSC2"
"cellular response to monoamine stimulus",0.415903192688398,"FLNA/GNB1/GNG2/GSK3B/HTR7/KCNQ1/LRRK2/NCSTN/NHERF1/PDE4B/PRKACA"
"cellular response to catecholamine stimulus",0.415903192688398,"FLNA/GNB1/GNG2/GSK3B/HTR7/KCNQ1/LRRK2/NCSTN/NHERF1/PDE4B/PRKACA"
"antigen processing and presentation",0.417209807880047,"AP3B1/CTSS/EXT1/FCGR2B/IKBKB/LILRB2/MARCHF8/PSME1/RAB35/RAB5B/TAP2/TAPBPL/WAS/WDFY4"
"aromatic amino acid metabolic process",0.417209807880047,"ATP7A/GSTZ1/IDO1/KYNU/PCBD1"
"purinergic nucleotide receptor signaling pathway",0.417209807880047,"ACP3/GNAI2/P2RY13/P2RY2/PTAFR"
"pteridine-containing compound metabolic process",0.417209807880047,"GGH/PCBD1/SHMT1/SLC19A1/TYMS"
"positive regulation of mRNA splicing, via spliceosome",0.417209807880047,"HSPA8/NUP98/RBMXL1/SF3B4/SNRNP70"
"chaperone cofactor-dependent protein refolding",0.417209807880047,"BAG1/DNAJB12/DNAJB5/HSPA8/HSPH1"
"regulation of T-helper 17 type immune response",0.417209807880047,"CLEC7A/NFKBID/SMAD7/TYK2/ZBTB7B"
"negative regulation of cell development",0.421392040976113,"APPL2/ARHGAP4/BTG2/CERS2/DICER1/DIP2B/FCGR2B/FSTL3/GORASP1/GPR68/GSK3B/IFRD1/IL1B/INPP5D/KDM4A/LILRB3/LYN/MECP2/NF1/NOTCH1/PSEN1/RAPGEF2/SEMA3C/SEMA4D/SKI/SMAD7/SORL1/SPP1/TNFAIP6/TRIM11/ZBTB7B"
"glutamate receptor signaling pathway",0.421392040976113,"APP/CLN3/FMR1/GRIK1/GRIN3A/NCSTN/PTK2B"
"androgen receptor signaling pathway",0.421392040976113,"ARID1A/DDX17/EP300/FKBP4/MAPK1/SIRT1/ZMIZ1"
"lymphocyte costimulation",0.421392040976113,"AKT1/CSK/LILRB2/LYN/PTPN6/TNFRSF14/VAV1"
"mitochondrion localization",0.421392040976113,"ATP2A1/BRAT1/LRRK2/MARK2/MFN1/MTM1/SPAST"
"myeloid leukocyte cytokine production",0.421392040976113,"DDX21/LAPTM5/LITAF/MYD88/PLCG2/SIRT1/SYK"
"amino acid import across plasma membrane",0.421392040976113,"NTSR1/PSEN1/RGS2/SLC43A1/SLC43A2/SLC6A6/SLC7A11"
"regulation of vascular associated smooth muscle cell migration",0.421392040976113,"ATP7A/DOCK4/DOCK5/DOCK7/GNA13/MEF2C/NF1"
"protein O-linked glycosylation",0.421392040976113,"DPM1/FKRP/GALNT1/GALNT6/OGA/POMK/ST3GAL1/ST3GAL2/ST6GALNAC2/TET2/TET3/TMTC1"
"endocardial cushion morphogenesis",0.421392040976113,"APC/HEY1/MDM4/NOTCH1/SMAD2/TGFBR2"
"'de novo' protein folding",0.421392040976113,"BAG1/DNAJB12/DNAJB5/HSPA8/HSPH1/UGGT1"
"superoxide anion generation",0.421392040976113,"CLEC7A/GNAI2/GSTP1/HVCN1/NCF2/SYK"
"negative regulation of insulin receptor signaling pathway",0.421392040976113,"IL1B/INPP5K/PRKCB/PTPRE/TSC2/ZNF592"
"intestinal absorption",0.421392040976113,"ACO1/EPB41/F11R/KCNQ1/SLC26A6/VDR"
"regulation of neuroinflammatory response",0.421392040976113,"IL1B/LRRK2/MMP8/PLCG2/PTPRC/TNFRSF1B"
"negative regulation of cytokine production involved in inflammatory response",0.421392040976113,"APPL2/EXTL3/MACIR/MEFV/PDCD4/SIRPA"
"sensory perception of pain",0.422880834091024,"ACP3/CCL2/CCN3/CXCR4/EPHB1/MECP2/MME/MMP24/NTSR1/POMK"
"glucan metabolic process",0.422880834091024,"AKT1/AKT2/GABARAPL1/GNMT/GSK3B/INPP5K/PHKA2/PRKAG2/RUBCNL/STK40"
"positive regulation of Wnt signaling pathway",0.423625830424198,"BMAL1/CSNK1D/CSNK1G2/DDX3X/FAM53B/HHEX/LRRK1/LRRK2/PBXIP1/PPM1A/SKI/SMURF2/SULF2/TBL1X/TBL1XR1/USP34/WNK1"
"embryonic organ development",0.424288745182871,"AKT1/CASP8/CDC42/CHRNA10/CHST11/COL18A1/ECE1/EPN1/ERCC1/FLVCR1/FUZ/GCM1/GRB2/HEY1/HOXA2/HYAL1/INSIG1/KCNQ1/MAPK1/MEF2C/MIB1/MICAL2/MKS1/NCOA1/NHERF1/NIPBL/NOTCH1/NOTCH2/OTX1/PBX2/PRDM1/PSEN1/RUNX2/SEC24B/SETD2/SH2B3/SMAD2/SP3/STK4/TFEB/TGFBR2/THOC5/TRIOBP/WDPCP/WDR48/WHRN/ZEB1"
