"Pathway","Adjusted_Pvalue","Genes"
"secondary alcohol metabolic process",0.999999999999998,"ACAA2/ARV1/C7orf50/CYP51A1/DHCR7/FDFT1/IDH2/MBTPS2/MSMO1/PCSK9"
"morphogenesis of an epithelial sheet",0.999999999999998,"FIGNL2/HOXB2/LIN7C/PDCD10"
"oligosaccharide metabolic process",0.999999999999998,"B3GALT2/B3GALT4/MGAT2/ST6GALNAC6"
"positive regulation of nuclear division",0.999999999999998,"ANAPC11/AURKA/CDC23/RGCC"
"spliceosomal complex assembly",0.999999999999998,"DDX1/GEMIN2/GEMIN6/PUF60/SF3B3/SNRPG"
"execution phase of apoptosis",0.999999999999998,"CASP7/CXCR3/ENDOG/FADD/FASLG/RNF34"
"regulation of receptor signaling pathway via STAT",0.999999999999998,"CRLF3/F2R/OCIAD2/PIBF1/PIGU/SOCS1"
"negative regulation of intrinsic apoptotic signaling pathway",0.999999999999998,"ACKR3/DDIAS/FYN/PARL/TAF9B/TMEM161A/TRIM32"
"negative regulation of epithelial cell proliferation",0.999999999999998,"CCL2/CXCR3/DUSP10/FGFR2/IFT57/IFT74/KDF1/PDCD10/RAP1GAP/RGCC/TINF2"
"negative regulation of peptide secretion",0.999999999999998,"FKBP1B/JAGN1/SIRT4"
"regulation of humoral immune response",0.999999999999998,"CCR7/GATA6/LTA"
"nucleotide transport",0.999999999999998,"CALHM2/SLC25A17/SLC25A23"
"T cell costimulation",0.999999999999998,"CCR7/FYN/KLRK1"
"cell junction maintenance",0.999999999999998,"CAMSAP3/F2R/PARD6A"
"necroptotic process",0.999999999999998,"FADD/FASLG/TLR3"
"integrated stress response signaling",0.999999999999998,"EIF2S1/NCK1/OMA1"
"regulation of amyloid-beta formation",0.999999999999998,"EFNA1/SPON1/TMED10"
"meiotic cell cycle process",0.999999999999998,"AURKA/CENPS/HFM1/NCAPH/NDC1/ORC4/PPP2R1A/PSMA8/RAD51B/RAD51C/TDRKH/TUBG1/WASHC5/YTHDF2"
"negative regulation of immune response",0.999999999999998,"ATG5/DNAJA3/DUSP10/FYN/IL4I1/ISG15/MKRN2/PGLYRP2/SMIM30/TTLL12/TYRO3/USP18/YTHDF2"
"regulation of neuron apoptotic process",0.999999999999998,"ALKBH1/ATP13A2/CASP7/CCL2/ERBB3/F2R/FASLG/HRAS/MSH2/MYB/PCSK9/PRKCI/SLC1A1/SOD1/THAP11/TYRO3"
"membrane depolarization",0.999999999999998,"CHRNA5/CHRNA6/CHRNB1/RANGRF/SCN5A/YWHAH"
"negative regulation of protein ubiquitination",0.999999999999998,"ATG5/BAG2/FYN/ISG15/PINX1"
"positive regulation of response to wounding",0.999999999999998,"ENPP4/F2R/FKBP1B/HRAS/TBXA2R"
"cranial nerve development",0.999999999999998,"ACKR3/ERBB3/HOXB2/NAV2"
"positive regulation of synapse assembly",0.999999999999998,"AMIGO2/FLRT2/LRRN3/OXT"
"extrinsic apoptotic signaling pathway in absence of ligand",0.999999999999998,"BAD/ERBB3/FADD/PPP2R1A"
"non-proteinogenic amino acid metabolic process",0.999999999999998,"AASDH/ALDH18A1/GOT2/MMUT"
"positive regulation of intrinsic apoptotic signaling pathway",0.999999999999998,"BAD/NCK1/PLEKHF1/SOD1"
"nuclear-transcribed mRNA poly(A) tail shortening",0.999999999999998,"CNOT10/CNOT4"
"muscle hypertrophy in response to stress",0.999999999999998,"GATA6/LMNA"
"protein targeting to lysosome",0.999999999999998,"AP3M1/PIK3R4"
"NADH metabolic process",0.999999999999998,"MDH1/ME1"
"serine family amino acid metabolic process",0.999999999999998,"GCSH/PSAT1"
"cardiac muscle adaptation",0.999999999999998,"GATA6/LMNA"
"cardiac muscle hypertrophy in response to stress",0.999999999999998,"GATA6/LMNA"
"neural tube patterning",0.999999999999998,"TMEM107/TULP3"
"synaptic vesicle fusion to presynaptic active zone membrane",0.999999999999998,"SNAP47/SNAPIN"
"purinergic nucleotide receptor signaling pathway",0.999999999999998,"GPR171/P2RY14"
"positive regulation of cardiac muscle cell proliferation",0.999999999999998,"FGFR2/GATA6"
"mammary gland duct morphogenesis",0.999999999999998,"FGFR2/PERP"
"negative regulation of protein maturation",0.999999999999998,"GAS1/SIRT4"
"cytokinesis",0.999999999999998,"ATXN10/AURKA/CHMP4C/EXOC2/EXOC5/JTB/ORC4/PIK3R4/RACGAP1/STMN1/TMEM250/WASHC5"
"tissue homeostasis",0.999999999999998,"BBS12/CXADR/F2R/GPR137B/LSR/MKKS/MKS1/NCDN/NT5E/PERP/S1PR1/SLC1A1/SLC39A8/SOD1/TMEM64/TRIM32/ZNF830"
"anatomical structure homeostasis",0.999999999999998,"BBS12/CXADR/F2R/GPR137B/LSR/MKKS/MKS1/NCDN/NT5E/PERP/S1PR1/SLC1A1/SLC39A8/SOD1/TMEM64/TRIM32/ZNF830"
"regulation of double-strand break repair",0.999999999999998,"ACTL6A/HELQ/MEAF6/POT1/RIF1/RPA2/RUVBL2/SETMAR/UBE2V2"
"natural killer cell proliferation",0.999999999999998,"PTPN22"
"G protein-coupled receptor internalization",0.999999999999998,"UBQLN2"
"regulation of T cell mediated immune response to tumor cell",0.999999999999998,"IL4I1"
"regulation of cellular amino acid metabolic process",0.999999999999998,"SIRT4"
"post-translational protein targeting to endoplasmic reticulum membrane",0.999999999999998,"UBL4A"
"G protein-coupled glutamate receptor signaling pathway",0.999999999999998,"FYN"
"centriole-centriole cohesion",0.999999999999998,"CCDC102B"
"negative regulation of low-density lipoprotein particle clearance",0.999999999999998,"PCSK9"
"neural crest formation",0.999999999999998,"POLR1B"
"carbon dioxide transport",0.999999999999998,"HBA2"
"oxygen transport",0.999999999999998,"HBA2"
"protein nitrosylation",0.999999999999998,"SNTA1"
"peptidyl-cysteine S-nitrosylation",0.999999999999998,"SNTA1"
"response to caffeine",0.999999999999998,"TMEM38B"
"regulation of prostaglandin secretion",0.999999999999998,"OXT"
"regulation of mammary gland epithelial cell proliferation",0.999999999999998,"PYGO2"
"negative regulation of osteoblast proliferation",0.999999999999998,"ATRAID"
"ketone catabolic process",0.999999999999998,"CBR3"
"negative regulation of protein import into nucleus",0.999999999999998,"RAB23"
"response to morphine",0.999999999999998,"SLC1A1"
"negative regulation of DNA damage response, signal transduction by p53 class mediator",0.999999999999998,"PSMD10"
"negative regulation of gene expression via chromosomal CpG island methylation",0.999999999999998,"PRMT5"
"regulation of monoatomic anion transport",0.999999999999998,"ABCB1"
"epigenetic programming in the zygotic pronuclei",0.999999999999998,"METTL23"
"positive thymic T cell selection",0.999999999999998,"CD3G"
"negative regulation of activated T cell proliferation",0.999999999999998,"CRTAM"
"UMP metabolic process",0.999999999999998,"UMPS"
"positive regulation of fatty acid oxidation",0.999999999999998,"MTLN"
"non-lytic viral release",0.999999999999998,"CHMP4C"
"regulation of developmental pigmentation",0.999999999999998,"BLOC1S5"
"regulation of isotype switching to IgG isotypes",0.999999999999998,"MSH2"
"detection of mechanical stimulus involved in sensory perception of pain",0.999999999999998,"FYN"
"convergent extension",0.999999999999998,"MKKS"
"anatomical structure regression",0.999999999999998,"CD248"
"regulation of response to type II interferon",0.999999999999998,"DNAJA3"
"regulation of type II interferon-mediated signaling pathway",0.999999999999998,"DNAJA3"
"positive regulation of digestive system process",0.999999999999998,"OXT"
"regulation of protein complex stability",0.999999999999998,"SCOC"
"protein homotrimerization",0.999999999999998,"PNPT1"
"positive regulation of T cell apoptotic process",0.999999999999998,"PERP"
"fat cell proliferation",0.999999999999998,"FTO"
"regulation of nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway",0.999999999999998,"PTPN22"
"demethylation",0.999999999999998,"ALKBH1"
"nuclear RNA surveillance",0.999999999999998,"EXOSC3"
"otic vesicle development",0.999999999999998,"FGFR2"
"collecting duct development",0.999999999999998,"AKR1B1"
"regulation of steroid hormone biosynthetic process",0.999999999999998,"DKK3"
"negative regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway",0.999999999999998,"PDE3B"
"negative regulation of cGAS/STING signaling pathway",0.999999999999998,"SPSB3"
"positive regulation of ruffle assembly",0.999999999999998,"HRAS"
"positive regulation of extracellular matrix assembly",0.999999999999998,"RGCC"
"positive regulation of myoblast fusion",0.999999999999998,"SCGB3A1"
"negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator",0.999999999999998,"TAF9B"
"regulation of Golgi organization",0.999999999999998,"CAMSAP3"
"positive regulation of exosomal secretion",0.999999999999998,"ATP13A2"
"regulation of calcium ion import across plasma membrane",0.999999999999998,"FYN"
"regulation of motor neuron apoptotic process",0.999999999999998,"ERBB3"
"positive regulation of phospholipid transport",0.999999999999998,"FASLG"
"'de novo' protein folding",0.999999999999998,"CHCHD4/FKBP1B/HSPH1"
"lymphocyte costimulation",0.999999999999998,"CCR7/FYN/KLRK1"
"inner ear auditory receptor cell differentiation",0.999999999999998,"MYO6/PLS1/SOD1"
"T cell homeostasis",0.999999999999998,"DNAJA3/FADD/PPP2R1A"
"sulfur compound catabolic process",0.999999999999998,"ACAT1/CHAC2/SUCLA2"
"regulation of cardiac muscle cell proliferation",0.999999999999998,"FGFR2/GATA6/NOG"
"calcineurin-mediated signaling",0.999999999999998,"ERBB3/NR5A2/ORAI1"
"sphingolipid biosynthetic process",0.999999999999998,"B3GALT2/B3GALT4/ELOVL4/HACD3/KDSR/ORMDL2/ST6GALNAC6"
"cellular response to topologically incorrect protein",0.999999999999998,"EIF2S1/ERLEC1/MBTPS2/NCK1/STUB1/TBL2/TMTC4"
"amyloid precursor protein metabolic process",0.999999999999998,"ACHE/EFNA1/ITM2A/NSG1/SPON1/TMED10"
"negative regulation of cell cycle G1/S phase transition",0.999999999999998,"CCL2/CDK2AP2/CRLF3/RBL1/RPA2/WEE1"
"regulation of sodium ion transport",0.999999999999998,"PCSK9/RANGRF/SCN5A/SNTA1/YWHAH"
"outflow tract morphogenesis",0.999999999999998,"ATF2/FGFR2/GATA6/ILK/NOG"
"regulation of generation of precursor metabolites and energy",0.999999999999998,"ARL2/CHCHD4/CISD1/COA8/JMJD8/OPN3/PNPT1/POMC/SLC25A23"
"protein-RNA complex assembly",0.999999999999998,"ABT1/DDX1/DDX28/GEMIN2/GEMIN5/GEMIN6/GEMIN7/MRPS7/PRMT5/PUF60/RUVBL2/SF3B3/SHQ1/SNRPG"
"bone resorption",0.999999999999998,"GPR137B/NCDN/S1PR1/TMEM64"
"regulation of defense response to virus",0.999999999999998,"APOBEC3F/APOBEC3G/ATG5/CCDC92"
"sulfur compound transport",0.999999999999998,"LRRC8D/RACGAP1/SLC1A1/SLC25A17"
"positive regulation of wound healing",0.999999999999998,"ENPP4/F2R/HRAS/TBXA2R"
"positive regulation of immune effector process",0.999999999999998,"CADM1/CRTAM/DDX1/EXOSC3/FADD/KLRC2/KLRC4/KLRK1/LAG3/LTA/MSH2/POMC/RIF1/SLAMF6/SNX4/TLR3/TRAF2"
"regulation of intracellular transport",0.999999999999998,"ARV1/ATP13A2/CHCHD4/DYNLT2B/ERLEC1/EZR/GAS1/PCSK9/PDCD10/RAB23/REEP6/RIOK2/SNAPIN/TMEM53/UBAC2/VPS35/YIPF5"
"positive regulation of defense response to virus by host",0.999999999999998,"APOBEC3F/APOBEC3G"
"DNA catabolic process",0.999999999999998,"ENDOG/SETMAR"
"regulation of mesenchymal cell proliferation",0.999999999999998,"FGFR2/LMNA"
"heparan sulfate proteoglycan biosynthetic process",0.999999999999998,"B3GALT6/UGDH"
"peptidyl-proline modification",0.999999999999998,"OGFOD1/PPIL1"
"positive regulation of transforming growth factor beta receptor signaling pathway",0.999999999999998,"ADISSP/MEN1"
"positive regulation of microtubule polymerization",0.999999999999998,"ARL2/SLAIN1"
"regulation of amine metabolic process",0.999999999999998,"SIRT4/VPS35"
"pteridine-containing compound metabolic process",0.999999999999998,"AASDHPPT/QDPR"
"positive regulation of epidermis development",0.999999999999998,"KDF1/KRT10"
"negative regulation of stress fiber assembly",0.999999999999998,"S1PR1/STMN1"
"cartilage development involved in endochondral bone morphogenesis",0.999999999999998,"ATF2/TRIP11"
"heart trabecula morphogenesis",0.999999999999998,"NOG/S1PR1"
"mitochondrial outer membrane permeabilization",0.999999999999998,"ACAA2/TMEM14A"
"postsynaptic modulation of chemical synaptic transmission",0.999999999999998,"ATG5/SLC1A1"
"vesicle fusion to plasma membrane",0.999999999999998,"SNAP47/SNAPIN"
"positive regulation of cellular response to transforming growth factor beta stimulus",0.999999999999998,"ADISSP/MEN1"
"regulation of proteasomal ubiquitin-dependent protein catabolic process",0.999999999999998,"AURKA/FBXO22/KEAP1/PSMD10/RBX1/STUB1/STYX/UCHL5"
"intracellular calcium ion homeostasis",0.999999999999998,"ATG5/ATP13A2/CCL8/CCR7/CXCR3/F2R/FASLG/FKBP1B/IMMT/MCUB/MTLN/PLCD1/SLC25A23/SRI/TMCO1/TMEM203/TMEM38B/TMEM64/TMTC4"
"positive regulation of peptidase activity",0.999999999999998,"ARL6IP5/BAD/DNAJA3/EFNA1/F2R/FADD/FASLG/IFT57/PERP"
"response to hydrogen peroxide",0.999999999999998,"FKBP1B/FYN/HBA2/MYB/PCNA/SOD1"
"positive regulation of cysteine-type endopeptidase activity involved in apoptotic process",0.999999999999998,"ARL6IP5/BAD/DNAJA3/F2R/FASLG/IFT57"
"negative regulation of viral process",0.999999999999998,"APOBEC3C/APOBEC3F/APOBEC3G/ISG15/OASL/TRIM32"
"cellular oxidant detoxification",0.999999999999998,"FBLN5/GPX7/HBA2/MGST3/SELENOT/SOD1"
"neuroblast proliferation",0.999999999999998,"EML1/FGFR2/KIFAP3/RAB10/RACGAP1"
"sensory perception of pain",0.999999999999998,"CCL2/F2R/FYN/GPR171/NR2F6"
"negative regulation of catabolic process",0.999999999999998,"ATP13A2/ATRAID/CPTP/CYP51A1/ELAVL1/FMC1/FYN/LAMP3/LAPTM4B/NBAS/NICOL1/PDE3B/PHAX/PRMT6/PTPN22/RNF5/RRAGA/SF3B3/STYX/TIMP3/TRAF2/UCHL5/VPS35"
"detection of light stimulus",0.999999999999998,"CAMKMT/ELOVL4/OPN3/REEP6"
"megakaryocyte differentiation",0.999999999999998,"CNOT4/H4C3/MYB/PRMT6"
"signal transduction in absence of ligand",0.999999999999998,"BAD/ERBB3/FADD/PPP2R1A"
"hormone biosynthetic process",0.999999999999998,"AKR1B1/DKK3/GFI1/HSD17B8"
"negative regulation of nuclear division",0.999999999999998,"BUB3/PCID2/ZW10/ZWILCH"
"positive regulation of miRNA metabolic process",0.999999999999998,"HRAS/MALAT1/MYB/PNPT1"
"cholesterol metabolic process",0.999999999999998,"ACAA2/ARV1/C7orf50/CYP51A1/DHCR7/FDFT1/MBTPS2/MSMO1/PCSK9"
"regulation of transforming growth factor beta receptor signaling pathway",0.999999999999998,"ADISSP/DKK3/FAM89B/HTRA3/HTRA4/MEN1/NREP/PMEPA1/RBBP4/SNX25/STUB1"
"bone morphogenesis",0.999999999999998,"ATF2/FGFR2/PEX7/RAB23/TMEM107/TRIP11"
"immunological synapse formation",0.999999999999998,"CCR7"
"dendritic cell antigen processing and presentation",0.999999999999998,"CCR7"
"regulation of acute inflammatory response to antigenic stimulus",0.999999999999998,"CCR7"
"renal sodium ion transport",0.999999999999998,"MAGED2"
"heart valve formation",0.999999999999998,"EFNA1"
"fucose metabolic process",0.999999999999998,"B3GLCT"
"DNA ligation",0.999999999999998,"APLF"
"glucocorticoid biosynthetic process",0.999999999999998,"DKK3"
"copper ion transport",0.999999999999998,"SLC31A2"
"cytoplasm organization",0.999999999999998,"TDRKH"
"regulation of cell communication by electrical coupling",0.999999999999998,"SRI"
"response to isoquinoline alkaloid",0.999999999999998,"SLC1A1"
"polyamine transport",0.999999999999998,"ATP13A2"
"detection of bacterium",0.999999999999998,"PGLYRP2"
"sno(s)RNA metabolic process",0.999999999999998,"EXOSC3"
"tRNA decay",0.999999999999998,"EXOSC3"
"terpenoid biosynthetic process",0.999999999999998,"GGPS1"
"keratan sulfate biosynthetic process",0.999999999999998,"B4GAT1"
"peptidyl-L-cysteine S-palmitoylation",0.999999999999998,"ZDHHC12"
"peptidyl-S-diacylglycerol-L-cysteine biosynthetic process from peptidyl-cysteine",0.999999999999998,"ZDHHC12"
"dorsal/ventral neural tube patterning",0.999999999999998,"TULP3"
"CD40 signaling pathway",0.999999999999998,"TRAF2"
"autophagy of peroxisome",0.999999999999998,"PIK3R4"
"ovulation",0.999999999999998,"IMMP2L"
"pseudopodium assembly",0.999999999999998,"CCR7"
"positive regulation of synaptic transmission, GABAergic",0.999999999999998,"ZDHHC12"
"regulation of sulfur metabolic process",0.999999999999998,"PDK2"
"regulation of secondary metabolic process",0.999999999999998,"OPN3"
"regulation of respiratory system process",0.999999999999998,"FTO"
"estrous cycle",0.999999999999998,"PCNA"
"negative regulation of bone resorption",0.999999999999998,"GPR137B"
"monoacylglycerol metabolic process",0.999999999999998,"ABHD6"
"regulation of melanin biosynthetic process",0.999999999999998,"OPN3"
"isotype switching to IgG isotypes",0.999999999999998,"MSH2"
"negative regulation of astrocyte differentiation",0.999999999999998,"NOG"
"negative regulation of ubiquitin-protein transferase activity",0.999999999999998,"BAG2"
"positive regulation of nitric-oxide synthase biosynthetic process",0.999999999999998,"CCL2"
"negative regulation of cardiac muscle cell proliferation",0.999999999999998,"NOG"
"type 2 mitophagy",0.999999999999998,"TIMM23"
"neutrophil mediated cytotoxicity",0.999999999999998,"POMC"
"cellular response to nitric oxide",0.999999999999998,"TRAF2"
"nitrogen cycle metabolic process",0.999999999999998,"NAGS"
"blood coagulation, fibrin clot formation",0.999999999999998,"F8"
"embryonic skeletal joint development",0.999999999999998,"NOG"
"seminiferous tubule development",0.999999999999998,"SCAPER"
"pyrimidine-containing compound transmembrane transport",0.999999999999998,"SLC29A3"
"positive regulation of brown fat cell differentiation",0.999999999999998,"NAPEPLD"
"cerebrospinal fluid circulation",0.999999999999998,"JHY"
"trans-synaptic signaling, modulating synaptic transmission",0.999999999999998,"F2R"
"mRNA methylguanosine-cap decapping",0.999999999999998,"DCP1B"
"non-proteinogenic amino acid biosynthetic process",0.999999999999998,"ALDH18A1"
"regulation of secondary metabolite biosynthetic process",0.999999999999998,"OPN3"
"protein localization to early endosome",0.999999999999998,"EZR"
"regulation of receptor clustering",0.999999999999998,"FNTA"
"protein localization to site of double-strand break",0.999999999999998,"H2AX"
"regulation of phospholipid transport",0.999999999999998,"FASLG"
"alpha-beta T cell activation involved in immune response",0.999999999999998,"EOMES/MEN1/MYB/SLAMF6/STAT4"
"alpha-beta T cell differentiation involved in immune response",0.999999999999998,"EOMES/MEN1/MYB/SLAMF6/STAT4"
"regulation of amide metabolic process",0.999999999999998,"EFNA1/ORMDL2/PDK2/SPON1/TMED10"
"regulation of stem cell differentiation",0.999999999999998,"BBS12/MTCH2/RBBP4/SLC4A11/YTHDF2"
"vasodilation",0.999999999999998,"ATG5/MKKS/SOD1"
"positive regulation of muscle contraction",0.999999999999998,"F2R/OXT/TBXA2R"
"regulation of bone remodeling",0.999999999999998,"GPR137B/S1PR1/TMEM64"
"ephrin receptor signaling pathway",0.999999999999998,"EFNA1/FYN/NCK1"
"regulation of autophagy of mitochondrion",0.999999999999998,"ATP13A2/PARL/STUB1"
"immune response to tumor cell",0.999999999999998,"CRTAM/IL4I1"
"negative regulation of inflammatory response to antigenic stimulus",0.999999999999998,"FYN/MKRN2"
"phosphatidic acid biosynthetic process",0.999999999999998,"AGPAT5/LCLAT1"
"regulation of vesicle fusion",0.999999999999998,"ANKRD27/ZNRF1"
"regulation of response to nutrient levels",0.999999999999998,"MKKS/NENF"
"intracellular cholesterol transport",0.999999999999998,"ARV1/PCSK9"
"negative regulation of amide metabolic process",0.999999999999998,"ORMDL2/SPON1"
"response to interferon-beta",0.999999999999998,"PNPT1/TLR3"
"negative regulation of osteoclast differentiation",0.999999999999998,"GPR137B/TLR3"
"positive regulation of blood pressure",0.999999999999998,"OXT/TBXA2R"
"regulation of fatty acid oxidation",0.999999999999998,"MTLN/SIRT4"
"multicellular organismal-level water homeostasis",0.999999999999998,"AKR1B1/PRKACB"
"killing by host of symbiont cells",0.999999999999998,"POMC/ROMO1"
"regulation of neutrophil chemotaxis",0.999999999999998,"CCR7/PERP"
"regulation of aerobic respiration",0.999999999999998,"ARL2/SLC25A23"
"positive regulation of response to biotic stimulus",0.999999999999998,"CADM1/CPTP/CRTAM/FADD/FYN/GFI1/KLRC2/KLRC4/KLRK1/LAG3/LRRC14/OASL/POLR3C/POMC/PTPN22/RNF34/SLAMF6/SPSB3/TIFA/TLR3/TRIM32/TSPAN6/TYRO3/ZDHHC12/ZDHHC4/ZNRF1"
"neuron apoptotic process",0.999999999999998,"ALKBH1/ATF2/ATP13A2/CASP7/CCL2/ERBB3/F2R/FADD/FASLG/HRAS/MSH2/MYB/PCSK9/PRKCI/SLC1A1/SOD1/THAP11/TMTC4/TYRO3"
"regulation of vasoconstriction",0.999999999999998,"F2R/HRH1/SNTA1/TBXA2R"
"somatic stem cell population maintenance",0.999999999999998,"MED27/MED7/NOG/RIF1"
"homologous recombination",0.999999999999998,"CENPS/HFM1/RAD51B/RAD51C"
"regulation of epidermal growth factor receptor signaling pathway",0.999999999999998,"FASLG/MVB12B/RALA/WDR54"
"positive regulation of response to cytokine stimulus",0.999999999999998,"FADD/GFI1/TRAF2/TRIM32"
"regulation of striated muscle contraction",0.999999999999998,"DSP/FKBP1B/RANGRF/SCN5A/SRI/TMEM38B"
"homotypic cell-cell adhesion",0.999999999999998,"BLOC1S4/CXADR/DSP/ILK/TMX1/TYRO3"
"negative regulation of binding",0.999999999999998,"AURKA/BAG2/GEMIN2/NOG/PCSK9/STYX"
"lysosome localization",0.999999999999998,"BORCS6/FERRY3/HPS6/SNAPIN/SNX4"
"cardiac muscle cell action potential",0.999999999999998,"CXADR/DSP/RANGRF/SCN5A/SNTA1"
"cardiac muscle cell contraction",0.999999999999998,"DSP/RANGRF/SCN5A/SNTA1/SRI"
"positive regulation of autophagy",0.999999999999998,"BAD/ENDOG/PLEKHF1/SCOC/SNX4/SNX7/STUB1/TRIM32/TRIM68/WDR24"
"nuclear chromosome segregation",0.999999999999998,"ACTL6A/ANAPC11/AURKA/BUB3/CDC23/CENPQ/CHMP4C/NCAPH/NDC1/PCID2/PIBF1/PINX1/PPP2R1A/RACGAP1/RANGRF/RIOK2/TUBG1/WASHC5/ZW10/ZWILCH"
"non-canonical NF-kappaB signal transduction",0.999999999999998,"ADISSP/AKIP1/COPS8/MKRN2/PTPN22/TLR3/TRAF2/ZNF268"
"nucleocytoplasmic transport",0.999999999999998,"ATF2/CHCHD4/CSE1L/ELAVL1/FBXO22/HIKESHI/IPO11/LMNA/NDC1/NUP35/NUP37/NUP62CL/PCID2/PHAX/RAB23/RANBP1/RIOK2/RITA1/SDAD1/THOC3/TMEM53"
"nuclear transport",0.999999999999998,"ATF2/CHCHD4/CSE1L/ELAVL1/FBXO22/HIKESHI/IPO11/LMNA/NDC1/NUP35/NUP37/NUP62CL/PCID2/PHAX/RAB23/RANBP1/RIOK2/RITA1/SDAD1/THOC3/TMEM53"
"antigen processing and presentation",0.999999999999998,"ATG5/CCR7/CD8A/CTSF/RAB10/RAB33A/RAB6A"
"postsynapse organization",0.999999999999998,"CHRNB1/DNAJA3/DTNBP1/EFNA1/EZR/FLRT2/FNTA/FYN/LRFN2/NCKIPSD/NEDD8/RTN4R/TRIM47/VPS35/ZDHHC12"
"response to zinc ion",0.999999999999998,"ATP13A2/SLC30A5/VCAM1"
"collagen biosynthetic process",0.999999999999998,"F2R/MYB/RGCC"
"negative regulation of chemotaxis",0.999999999999998,"CCL2/GPR18/KLRK1"
"protein localization to postsynaptic membrane",0.999999999999998,"HRAS/NSG1/VPS35"
"in utero embryonic development",0.999999999999998,"ACTL6A/ALKBH1/ARNT2/ATF2/CAMSAP3/CPT2/CTR9/DNAAF2/EMG1/ENDOG/EOMES/ETNK2/FGFR2/GATA6/KEAP1/KIFBP/MSH2/NOG/NPAT/PALB2/PELO/RAD51B/RTCB/SCO2/ZNF830"
"regulation of apoptotic signaling pathway",0.999999999999998,"ACAA2/ACKR3/BAD/CAAP1/DDIAS/EEF1E1/FADD/FAF1/FASLG/FYN/LMNA/LTA/NCK1/NOG/PARL/PLEKHF1/PPP2R1A/PSMD10/RNF34/SOD1/TAF9B/TMEM14A/TMEM161A/TRAF2/TRIM32"
"L-amino acid transport",0.999999999999998,"ARL6IP1/ARL6IP5/DTNBP1/SLC1A1/SLC25A12/SLC43A1"
"CD4-positive, alpha-beta T cell differentiation",0.999999999999998,"CBFB/MEN1/MYB/SLAMF6/SOCS1/STAT4"
"cellular response to heat",0.999999999999998,"EIF2S1/HIKESHI/STAC/STUB1"
"mammary gland epithelium development",0.999999999999998,"FGFR2/ORAI1/PERP/PYGO2"
"regulatory ncRNA processing",0.999999999999998,"BCDIN3D/HENMT1/TDRKH/TRUB1"
"positive regulation of proteolysis",0.999999999999998,"ARL6IP5/AURKA/BAD/BAG2/DNAJA3/EFNA1/F2R/FADD/FASLG/FBXO22/IFT57/KEAP1/PERP/PSMD10/RBX1/SPON1/STUB1/TMX1/TRIM32/UBQLN2"
"regulation of cellular response to transforming growth factor beta stimulus",0.999999999999998,"ADISSP/DKK3/FAM89B/HTRA3/HTRA4/MEN1/NREP/PMEPA1/RBBP4/SNX25/STUB1"
"natural killer cell activation involved in immune response",0.999999999999998,"KLRC2/PGLYRP2"
"positive regulation of myeloid leukocyte cytokine production involved in immune response",0.999999999999998,"DDX1/TLR3"
"relaxation of muscle",0.999999999999998,"SOD1/SRI"
"positive regulation of neutrophil migration",0.999999999999998,"CCR7/PERP"
"negative regulation of receptor signaling pathway via STAT",0.999999999999998,"PIBF1/SOCS1"
"positive regulation of protein modification by small protein conjugation or removal",0.999999999999998,"CENPS/DNAJA3/FBXO4/PSMD10/PTPN22/RBX1/STUB1/UBE2V2"
"positive regulation of B cell activation",0.999999999999998,"BAD/EXOSC3/MSH2/PCID2/RIF1"
"vacuolar localization",0.999999999999998,"BORCS6/FERRY3/HPS6/SNAPIN/SNX4"
"ribosomal large subunit assembly",0.999999999999998,"DDX28"
"respiratory burst involved in defense response",0.999999999999998,"DUSP10"
"regulation of cilium beat frequency",0.999999999999998,"MKKS"
"xenobiotic transmembrane transport",0.999999999999998,"ATRAID"
"Golgi to endosome transport",0.999999999999998,"AP1AR"
"I-kappaB phosphorylation",0.999999999999998,"TLR3"
"serine family amino acid biosynthetic process",0.999999999999998,"PSAT1"
"rRNA catabolic process",0.999999999999998,"PELO"
"pseudopodium organization",0.999999999999998,"CCR7"
"endosome to lysosome transport via multivesicular body sorting pathway",0.999999999999998,"CHMP4C"
"negative regulation of viral transcription",0.999999999999998,"TRIM32"
"nucleoside bisphosphate metabolic process",0.999999999999998,"SULT1C4"
"ribonucleoside bisphosphate metabolic process",0.999999999999998,"SULT1C4"
"purine nucleoside bisphosphate metabolic process",0.999999999999998,"SULT1C4"
"purine ribonucleoside bisphosphate metabolic process",0.999999999999998,"SULT1C4"
"negative regulation of smooth muscle cell apoptotic process",0.999999999999998,"STUB1"
"response to macrophage colony-stimulating factor",0.999999999999998,"MST1R"
"fucosylation",0.999999999999998,"B3GLCT"
"positive regulation of DNA damage response, signal transduction by p53 class mediator",0.999999999999998,"EEF1E1"
"cellular response to leptin stimulus",0.999999999999998,"MKKS"
"establishment of epithelial cell apical/basal polarity",0.999999999999998,"CAMSAP3"
"positive regulation of macrophage differentiation",0.999999999999998,"FADD"
"anatomical structure arrangement",0.999999999999998,"HOXB2"
"embryonic digestive tract morphogenesis",0.999999999999998,"FGFR2"
"3'-phosphoadenosine 5'-phosphosulfate metabolic process",0.999999999999998,"SULT1C4"
"regulation of lipoprotein metabolic process",0.999999999999998,"RABL3"
