"Pathway","Adjusted_Pvalue","Genes"
"ATP-dependent DNA damage sensor activity",1,"MLH1/MLH3/MSH2/MSH3/MSH4/PMS1/PMS2P3/PMS2P5/RAD51C/RAD51D"
"protein serine/threonine kinase inhibitor activity",1,"CDKN1B/CDKN1C/CIB1/CIT/DEPTOR/HEXIM1/HEXIM2/HSPB1/INCA1/INKA1/MACROH2A1/PKIA/PKIG/PRKAR1B/RPTOR/SPRED2/SPRY2/YWHAG"
"dynein intermediate chain binding",1,"BAG3/BICD1/DNAAF5/DNAH10/DNAH17/DNAH3/DNAH6/DNAH8/DYNLL1/DYNLL2/DYNLRB2/DYNLT2/DYNLT2B/DYNLT3/DYNLT4/DYNLT5/FRRS1L/RAN"
"oxidoreductase activity, acting on a sulfur group of donors",1,"CCS/CHCHD4/GFER/GLRX/GSTO1/GSTO2/MSRB2/MSRB3/PCYOX1/PCYOX1L/PDIA2/PRDX3/QSOX2/SELENBP1/SESN2/SQOR/STAB2/SUMF1/TMX1/TMX2/TMX3/TXN2/TXNDC17/TXNDC2/TXNRD2/TXNRD3"
"heme binding",1,"ABCB6/ADGB/CAT/CBS/COX15/CYB561D1/CYB561D2/CYB5A/CYB5B/CYB5D2/CYC1/CYCS/CYP11A1/CYP19A1/CYP1A1/CYP1A2/CYP20A1/CYP21A2/CYP26C1/CYP27A1/CYP2A6/CYP2A7/CYP2E1/CYP2J2/CYP2R1/CYP2S1/CYP2U1/CYP3A4/CYP3A43/CYP3A5/CYP4B1/CYP4F11/CYP4F12/CYP4F2/CYP4V2/CYP7A1/CYP7B1/DGCR8/DUOX1/EPX/FECH/FLVCR1/FLVCR2/HBD/HBG1/HBG2/HBZ/HCCS/HEBP1/HMOX1/HMOX2/IDO1/LPO/MPO/NOS2/NOS3/NR1D1/PGRMC2/PTGES2/PTGS2/PXDNL/RSAD1/SDHC/SDHD/SLC48A1/THAP4/TPO"
"oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor",1,"AASS/ALDH1L1/BLVRB/DHFR2/MTHFD1/MTHFD1L/PYCR2/PYCR3/QDPR"
"adrenergic receptor binding",1,"APLP1/ARRDC3/C1QBP/GNAS/GRK2/MAGI2/NEDD4/NHERF1/RAPGEF2"
"cyclin-dependent protein serine/threonine kinase regulator activity",1,"CCNA1/CCNB3/CCNC/CCND2/CCND3/CCNF/CCNG1/CCNI/CCNI2/CCNK/CCNL1/CCNL2/CCNQ/CCNYL1/CDK4/CDKN1B/CDKN1C/CKS1B/CKS2/CNPPD1/HEXIM1/HEXIM2/INCA1/MNAT1"
"GDP-dissociation inhibitor activity",1,"ARHGDIB/CHM/GDI2/GPSM1/ITGB1BP1/RANBP1/RGS14/SESN2"
"magnesium ion transmembrane transporter activity",1,"MAGT1/MRS2/NIPA1/NIPAL1/NIPAL2/NIPAL3/TUSC3/ZDHHC13"
"sodium:proton antiporter activity",1,"SLC38A5/SLC9A1/SLC9A3/SLC9A4/SLC9A5/SLC9A6/SLC9B1/SLC9B2"
"NADPH binding",1,"CBR3/CBR4/CRYZ/DUS2/GRHPR/HMGCR/QDPR/SRD5A1"
"protein phosphatase activator activity",1,"B3GAT3/CALM1/CALM2/IGFBP3/PPP1R15A/PPP2R5B/PPP2R5D/PTPA"
"hydrolase activity, acting on glycosyl bonds",1,"ABHD10/ACER1/ACER2/ADPRH/ADPRHL1/ADPRS/AGL/AMY2B/APEX1/CHIT1/DNPH1/ENGASE/FUCA1/GANAB/GBA2/GLB1/GLB1L3/GUSB/HEXD/HPSE2/HYAL2/HYAL3/IDUA/IL18R1/IL18RAP/IL1R1/IL1RL2/LCTL/LYG1/LYZL6/MACROD1/MACROD2/MAN1B1/MAN1C1/MAN2A2/MAN2B2/MAN2C1/MANEA/MANEAL/MBD4/MGAM/MOGS/MPG/MYORG/NAGLU/NAGPA/NEIL1/NEIL2/NEIL3/NEU1/NTHL1/OGG1/OTOGL/OVGP1/PARG/PCNA/SARM1/SMPD1/SMUG1/TDG/TLR2/UNG"
"tumor necrosis factor receptor binding",1,"BABAM2/CD40LG/CD70/FASLG/LTA/LTB/TNFSF12/TNFSF4/TRADD/TRAF1/TRAF2/TRAF5/TRAF6/TRAP1/TRIM37"
"ubiquitin-like protein ligase activity",1,"AMFR/ANAPC11/ARIH2/ARK2N/ASB1/ASB2/ATG5/BFAR/BIRC2/BIRC7/BTRC/CCAR1/CCNB1IP1/CDC42/CHFR/CUL4A/DCST1/DTX1/DTX2/DZIP3/FBXL22/FBXO17/FBXO2/FBXO27/FBXO4/FBXO44/GID4/HACE1/HECTD2/HERC3/HERC4/HERC5/HLTF/IRF2BP1/KIAA1586/LONRF1/LONRF3/MARCHF2/MARVELD3/MED10/MED11/MED18/MED27/MED31/MED7/MED8/MIB2/MKRN3/MKRN4P/MYLIP/NEDD4/NEURL1/NEURL2/NEURL4/NFX1/NHLRC1/NHLRC3/NOSIP/NSMCE1/NSMCE2/NT5C2/PELI1/PELI3/PEX10/PIAS1/PJA1/PML/PPIL2/PPP1R11/PRKN/PRPF19/RABGEF1/RAD18/RAG1/RBX1/RCHY1/RFPL2/RFPL4A/RING1/RLIM/RMND5A/RMND5B/RNF10/RNF112/RNF113A/RNF114/RNF126/RNF130/RNF14/RNF144B/RNF146/RNF150/RNF152/RNF166/RNF167/RNF170/RNF181/RNF2/RNF20/RNF208/RNF213/RNF215/RNF216/RNF220/RNF227/RNF25/RNF34/RNF39/RNF4/RNF40/RNF43/RNF44/RNF5/RNF7/RNF8/RNFT1/RNFT2/SIAH3/SMURF1/STUB1/TMEM129/TRAF6/TRAF7/TRAIP/TRIM13/TRIM15/TRIM17/TRIM2/TRIM22/TRIM23/TRIM24/TRIM25/TRIM27/TRIM28/TRIM3/TRIM31/TRIM32/TRIM35/TRIM37/TRIM39/TRIM4/TRIM41/TRIM45/TRIM50/TRIM51/TRIM59/TRIM6/TRIM61/TRIM62/TRIM64B/TRIM65/TRIM68/TRIM7/TRIM71/TRIM72/TRIM73/TRIM74/UBE2D2/UBE2K/UBE2O/UBE3C/UBE3D/UBOX5/UBR7/UFL1/UHRF2/VPS18/WDR24/WWP1/ZMIZ2/ZNF598/ZNRF1/ZNRF3"
"exogenous protein binding",1,"ACE2/ALB/BSG/CCR5/CD4/CD81/CDHR3/CLEC5A/CR1/CR2/CXADR/DAG1/DPP4/F11R/GPR15/HAVCR1/HYAL2/ICAM1/IDE/ITGA2/ITGA5/ITGAV/ITGB7/LAMP1/NECTIN2/NECTIN4/PLSCR1/RPSA/SCARB1/SELPLG/SLAMF1/SLC1A5/SLC20A2/SLC52A1/SLC52A2/SLC7A1/TNFRSF14/TNFRSF4"
"ABC-type xenobiotic transporter activity",1,"ABCA3/ABCB1/ABCB11/ABCC1/ABCC10/ABCC11/ABCG2"
"metalloendopeptidase activity",1,"ACE/ADAM12/ADAM17/ADAM20/ADAM22/ADAM23/ADAM29/ADAM32/ADAM9/ADAMTS1/ADAMTS12/ADAMTS13/ADAMTS17/ADAMTS2/ADAMTS3/ADAMTS4/ADAMTS5/ADAMTS6/ADAMTS7/ADAMTS8/ATP23/BMP1/ECE1/IDE/KEL/LMLN/MBTPS2/MEP1A/MIPEP/MMP1/MMP11/MMP17/MMP19/MMP2/MMP23B/MMP24/MMP27/MMP28/MMP8/MMP9/OMA1/PAPPA2/PITRM1/PMPCB/RCE1/SPG7/SPRTN/THOP1/TLL2/TRABD2A/UQCRC2/YBEY"
"transcription coactivator binding",1,"CIT/CREBBP/EP300/EPAS1/FLYWCH1/GATA1/GATA2/GATA3/GATA6/HIF1A/MAP3K7/MED25/NFATC1/PPARA/PPARD/RPL23/SMAD3/SMAD4/TERT/ZBTB49/ZBTB8A"
"RNA helicase activity",1,"DDX1/DDX10/DDX18/DDX19B/DDX20/DDX21/DDX23/DDX28/DDX31/DDX42/DDX46/DDX49/DDX50/DDX51/DDX55/DDX56/DDX60/DDX60L/DHX16/DHX30/DHX32/DHX33/DHX35/DHX37/DHX57/EIF4A2/EIF4A3/IFIH1/IGHMBP2/MTREX/RAD54B/RIGI/SKIC2/TDRD12/TDRD9/YTHDC2"
"UDP-galactose:beta-N-acetylglucosamine beta-1,3-galactosyltransferase activity",1,"B3GALNT1/B3GALT1/B3GALT2/B3GALT4/B3GNT3/B3GNT5"
"cyclase activator activity",1,"CALM1/CALM2/GNAS/GUCA1B/NCS1/RCVRN"
"cAMP response element binding",1,"CREB3L1/CREB5/E4F1/HMGA2/JDP2/NR4A3"
"virion binding",1,"ANXA2P2/ANXA9/PPIA/PTX3/SIGLEC1/TSG101"
"protein binding involved in heterotypic cell-cell adhesion",1,"CD200/CD47/CXADR/DSC2/GLDN/NRCAM"
"cysteine-type endopeptidase activity involved in apoptotic process",1,"CASP12/CASP5/CASP6/CASP9/CFLAR/CLC"
"histone modifying activity",1,"ANTKMT/ATPSCKMT/AURKA/BAZ1B/BRD1/CDK2/CLOCK/CREBBP/EED/EEF1AKMT1/EEF1AKMT2/EEF1AKMT3/EEF2KMT/EHMT2/EP300/FBL/FBXL19/GTF3C4/HAT1/HDAC1/HDAC10/HDAC11/HDAC2/HDAC3/HDAC4/HDAC6/HDAC7/ING4/JADE1/JADE2/JMJD1C/JMJD6/KAT14/KAT2A/KAT5/KAT6A/KAT7/KAT8/KDM1A/KDM2B/KDM4C/KDM4D/KDM4E/KDM5B/KDM7A/KDM8/KMT2C/KMT2D/KMT5B/KMT5C/MAP3K7/MEAF6/METTL21A/METTL23/MTA2/N6AMT1/NAA40/NCOA1/NTMT1/PADI4/PHF10/PKN1/PRDM16/PRKCA/PRMT1/PRMT2/PRMT6/PRMT7/PRMT8/RIOX1/RIOX2/RNF2/RNF20/RPS6KA4/SETD3/SETD4/SETDB2/SETMAR/SIRT1/SIRT3/SIRT4/SIRT7/SMYD2/SMYD3/SMYD5/SUV39H1/SUV39H2/TADA2A/TAF1L/TAF9/TGM2/TRIM37/USP51/VRK1/WDR5"
"ubiquitin-like protein conjugating enzyme activity",1,"ATG10/UBE2D2/UBE2D4/UBE2E3/UBE2G2/UBE2J1/UBE2J2/UBE2K/UBE2L5/UBE2M/UBE2N/UBE2NL/UBE2O/UBE2Q1/UBE2Q2/UBE2QL1/UBE2T/UBE2Z/UFC1"
"K63-linked polyubiquitin modification-dependent protein binding",1,"ASCC2/ATRIP/FAAP20/NPLOC4/OPTN/OTUD7A/OTUD7B/RNF169/SPRTN/TNFAIP3/WDR81/ZRANB3"
"phospholipid transfer activity",1,"ABCA3/BLTP1/C2CD2L/CPTP/ESYT1/PITPNB/PITPNC1/PITPNM1/PLEKHA8/PLEKHA8P1/TNFAIP8L3/TRIAP1"
"extracellular matrix binding",1,"ACHE/ADAM9/ADAMTS5/ADGRG6/AGRN/BCAM/CCN1/CD248/COL11A1/DAG1/DCN/FBLN2/GPC1/ITGA2/ITGA3/ITGA6/ITGAV/LGALS1/LYPD3/NTN4/RPSA/SLIT2/SPOCK2/TGFBI/THBS1/THSD1"
"ADP binding",1,"ABCG1/ATP5F1A/ATP5F1D/GCLC/GLUD1/GLUD2/LONP1/ME1/MSH2/MYH10/MYO3A/NLRP3/NOD2/P2RY1/PPP5C/PRKAG1/RUVBL1/RUVBL2"
"tumor necrosis factor receptor activity",1,"TNFRSF14/TNFRSF18/TNFRSF1A/TNFRSF25/TNFRSF4"
"palmitoyl-(protein) hydrolase activity",1,"ABHD10/ABHD12/ABHD17B/ABHD17C/LYPLAL1"
"phosphatidylinositol transfer activity",1,"C2CD2L/PITPNB/PITPNC1/PITPNM1/TNFAIP8L3"
"glycine transmembrane transporter activity",1,"SLC25A38/SLC38A1/SLC38A5/SLC6A9/SLC7A8"
"store-operated calcium channel activity",1,"ORAI1/ORAI3/TRPC1/TRPC3/TRPC6"
"superoxide-generating NADPH oxidase activator activity",1,"NCF1B/NOXA1/PDGFB/SH3PXD2A/SH3PXD2B"
"DNA endonuclease activity, producing 3'-phosphomonoesters",1,"DNASE2/EME2/MUS81/RAD51C/SLX1B"
"carbohydrate phosphatase activity",1,"FBP1/G6PC3/PFKFB1/PFKFB2/PFKFB3"
"oxalate transmembrane transporter activity",1,"SLC26A1/SLC26A2/SLC26A3/SLC26A7/SLC26A8"
"serine transmembrane transporter activity",1,"SFXN1/SFXN2/SFXN3/SLC1A5/SLC38A5"
"neurotrophin binding",1,"FSTL4/HAP1/NGFR/NTRK3/SORT1"
"sugar-phosphatase activity",1,"FBP1/G6PC3/PFKFB1/PFKFB2/PFKFB3"
"cytidylyltransferase activity",1,"CMAS/NANS/PCYT2/TAMM41/TRNT1"
"peptide transmembrane transporter activity",1,"ABCB8/ABCB9/CDH17/DISP1/SLC15A2"
"cytokine binding",1,"ACKR1/ACKR3/ACVR1/ADAM17/BMPR1A/CCR10/CCR2/CCR3/CCR4/CCR5/CCR6/CCR7/CCR8/CCR9/CD4/CHRDL2/COMP/COPS5/CRLF1/CRLF2/CX3CR1/CXCR3/CXCR5/CXCR6/ELANE/ENG/GBP1/HAX1/HYAL2/IL10RA/IL12RB1/IL18R1/IL1R1/IL1R2/IL1RN/IL20RB/IL22RA1/IL22RA2/IL23R/IL27RA/IL2RA/IL2RB/IL2RG/IL3RA/IL5RA/IL9R/ITGAV/LIFR/LRRC32/LTBP3/LTBP4/MMP8/NBL1/NOG/OSMR/PARK7/PLP2/TCAP/TGFB3/TGFBR2/THBS1/TMC8/TNFRSF14/TNFRSF1A/TRAF2/TRIM16/UCMA/WFIKKN2"
"receptor tyrosine kinase binding",1,"ALKAL2/CD2/CRK/DOK2/ELMO2/FIZ1/FLT3LG/FNTA/FRS3/GAB2/GAB4/GRAPL/GRB14/HYAL2/IRS1/IRS2/LRP4/MAP3K7/MST1/NCK1/NCK2/PCNA/PITPNM1/PLCG1/PSPN/PTPN14/RACK1/SH2B1/SH2B2/SHC2/SHC3/SHC4/STAP1/TIAM1/TP53/TRADD/TRAT1/YWHAG"
"protein kinase C binding",1,"ADAM9/ADCY4/ADCY6/CAVIN2/DACT3/FEZ1/GLRX3/GRK5/HDAC7/HINT1/HSPB1/IRS1/ITGAV/LDB3/NELL2/PICK1/PKN1/PLEK/PRKCSH/RACK1/SDC4/TDG/TWF2/YWHAG"
"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines",1,"ADA/ADAL/ADAR/ADARB1/ADAT2/APOBEC3A/APOBEC3B/APOBEC3C/APOBEC3D/APOBEC3G/APOBEC3H/APOBEC4/ATIC/CDADC1/DCTD/LACC1/MTHFD1"
"DNA polymerase activity",1,"CHRAC1/DNTT/POLA1/POLD1/POLD4/POLE3/POLE4/POLG/POLH/POLI/POLL/POLM/PRIMPOL/PTGES3/REV1/TERF2/TERT"
"virus receptor activity",1,"ACE2/BSG/CCR5/CD4/CD81/CDHR3/CLEC5A/CR1/CR2/CXADR/DAG1/DPP4/F11R/GPR15/HAVCR1/HYAL2/ICAM1/IDE/ITGA2/ITGA5/ITGAV/ITGB7/LAMP1/NECTIN2/NECTIN4/PLSCR1/RPSA/SCARB1/SELPLG/SLAMF1/SLC1A5/SLC20A2/SLC52A1/SLC52A2/SLC7A1/TNFRSF14/TNFRSF4"
"tumor necrosis factor receptor superfamily binding",1,"BABAM2/BEX3/CASP8AP2/CD40LG/CD70/CFLAR/FASLG/LTA/LTB/MADD/NGF/NOL3/PIDD1/TMBIM1/TNFSF12/TNFSF4/TRADD/TRAF1/TRAF2/TRAF5/TRAF6/TRAP1/TRIM37"
"transcription coactivator activity",1,"ABT1/ACTL6A/AIP/ANKRD1/APBB1/APEX1/ASXL1/BCL3/BCL9L/BIRC2/BRD8/CBFB/CCAR1/CCDC124/CD274/CENPJ/CITED2/CNOT6/CNOT9/COPS5/CREBBP/CTBP1/CTBP2/DAXX/DTX1/DYRK1B/EDF1/EP300/ETS1/FIZ1/GPS2/HCFC2/HYAL2/ING4/JADE1/KAT2A/KAT5/KAT6A/KAT8/KDM1A/KDM4C/KMT2C/KMT2D/LDB1/LMO2/LPIN3/MAGED1/MAML3/MED12L/MED16/MED20/MED24/MED27/MED7/MID2/MMS19/MTA1/MTA2/MTA3/MYCBP/NCOA1/NCOA2/NCOA4/NME2/NPAT/NPM1/NUCKS1/NUPR1/PARK7/PBXIP1/PCBD1/PKN1/PMF1/PPARGC1A/PQBP1/PRDM16/PRMT2/PSMC3IP/PSMD9/RBM14/RNF14/RNF20/RNF4/RRP1B/RUVBL1/SERTAD2/SETD3/SETD4/SFR1/SIRT1/SLC30A9/SMARCA4/SMARCB1/SMARCD2/SMARCD3/SS18/SS18L1/SS18L2/SSBP3/SUPT3H/SUPT7L/TADA2A/TADA3/TAF11/TAF11L2/TAF6/TAF6L/TAF9/TDRD3/TOX2/TRIM13/TRIM15/TRIM22/TRIM24/TRIM25/TRIM27/TRIM28/TRIM31/TRIM32/TRIM37/TRIM62/TRIP11/TRIP4/USP21/WBP2NL/WDR77/WWC1/WWOX/WWTR1/ZFPM2/ZMIZ2"
"acetylgalactosaminyltransferase activity",1,"ABO/B3GALNT1/B3GALNT2/B4GALNT4/CHPF/CHSY3/CSGALNACT2/EXTL2/GALNT12/GALNT14/GALNT16/GALNT18/GALNT5/GALNT6/GALNT8/GALNT9"
"ubiquitin conjugating enzyme activity",1,"UBE2D2/UBE2D4/UBE2E3/UBE2G2/UBE2J1/UBE2J2/UBE2K/UBE2L5/UBE2N/UBE2NL/UBE2O/UBE2Q1/UBE2Q2/UBE2QL1/UBE2T/UBE2Z"
"active monoatomic ion transmembrane transporter activity",1,"ATP13A1/ATP13A2/ATP1A2/ATP1A3/ATP2A3/ATP2C1/ATP2C2/ATP5F1B/ATP6V0A2/ATP6V0E1/ATP6V0E2/ATP6V1C2/ATP6V1D/ATP6V1E1/ATP6V1E2/ATP6V1F/ATP6V1G2/ATP6V1H/ATP7B/COX15/COX4I1/COX5A/COX5B/COX6B1/COX7B/COX8A/CTNS/CYB5A/CYC1/GHITM/LETM1/MFSD2A/MTCO2P12/SLC10A3/SLC10A4/SLC11A1/SLC12A2/SLC12A6/SLC12A7/SLC13A3/SLC13A4/SLC15A2/SLC16A1/SLC17A1/SLC17A3/SLC17A5/SLC17A7/SLC17A8/SLC18A2/SLC18B1/SLC19A1/SLC1A1/SLC1A2/SLC1A3/SLC1A7/SLC20A1/SLC20A2/SLC24A2/SLC25A12/SLC25A18/SLC25A22/SLC26A11/SLC26A3/SLC26A7/SLC26A8/SLC28A1/SLC28A2/SLC28A3/SLC29A1/SLC2A10/SLC2A13/SLC30A1/SLC30A2/SLC34A3/SLC38A1/SLC38A4/SLC38A5/SLC38A7/SLC39A10/SLC39A14/SLC39A4/SLC39A5/SLC41A3/SLC45A1/SLC45A3/SLC46A1/SLC4A1/SLC4A10/SLC4A2/SLC4A5/SLC4A9/SLC5A10/SLC5A11/SLC5A2/SLC5A3/SLC5A5/SLC5A9/SLC6A9/SLC8A1/SLC8A2/SLC9A1/SLC9A3/SLC9A4/SLC9A5/SLC9A6/SLC9B1/SLC9B2/SURF1/TCIRG1/UQCR10/UQCRC1/UQCRFS1/UQCRFS1P1/UQCRH"
"signal sequence binding",1,"AP2B1/AP2M1/BABAM2/IPO4/IPO5/KCNIP2/KDELR1/KDELR2/KPNA5/KPNA7/NFKBIA/NUP214/PEX19/PEX5/PEX7/POM121B/SRP68/TIMM22/TNPO2/TOMM20/TOMM40L/TOMM70"
"chromatin DNA binding",1,"ACTB/ACTL6A/APEX1/BCL6/CEBPB/CLOCK/CREBBP/CTCF/CTCFL/EOMES/EP300/FOXO1/FOXO3/GATA1/GRHL1/H1-0/H1-10/H1-2/H1-3/H1-6/H2AZ1/H3-5/HDAC1/HDAC2/HDAC3/HMGA2/HMGN1/HMGN2/HMGN3/HMGN4/HMGN5/HSF1/JMJD1C/KDM4D/MACROH2A1/MACROH2A2/MBD3/MTA2/NKAP/NR1H3/PER1/POLE3/PPARGC1A/RBBP4/RCC1/REPIN1/RUVBL2/SBNO2/SMAD3/SMARCA4/SMARCB1/SMARCD2/STAT3/TOX2/WBP2NL/ZNF276"
"kinase activator activity",1,"ACSL1/ACVR2B/AFAP1L2/ALKAL2/AREG/ATG13/BMP2/BTC/CAB39L/CALM1/CALM2/CCL5/CCND2/CCND3/CCNK/CCNYL1/CD24/CD40LG/CKS1B/CKS2/DAXX/DGKQ/DUSP19/EPO/ERBB3/EREG/ETAA1/FAM20A/GCN1/GPRC5B/IRGM/LTF/LTK/MADD/MALT1/MAP2K1/MAP2K2/MAP3K12/MAP3K20/MLST8/MNAT1/MOB2/MOB3B/MT3/MTCP1/NEK9/PARP16/PDE8A/RHEB/RICTOR/RPLP1/RPTOR/SLC27A1/SPRY2/STAP1/STK11/TAB1/TAOK2/TCL1A/TCL1B/TGFBR2/TREM2"
"bHLH transcription factor binding",1,"ASCL2/BHLHE41/CREBBP/FIGLA/ID3/KDM1A/KLF5/LMO2/MAP3K10/NCAPG2/PSMD9/SCX/SIRT1/SMAD3/TCF3"
"RNA polymerase II core promoter sequence-specific DNA binding",1,"CEBPB/FOS/GTF2A1/H2AZ1/HDAC1/POU2F1/RUVBL2/TBP/TBPL1"
"syntaxin-1 binding",1,"LRRK2/NSF/SNAP23/SNPH/STXBP1/STXBP2/STXBP3/UNC13A/VAMP2"
"leak channel activity",1,"KCNK12/KCNK13/KCNK17/KCNK5/KCNK6/KCNK7/PANX1/RHAG/TMEM175"
"narrow pore channel activity",1,"KCNK12/KCNK13/KCNK17/KCNK5/KCNK6/KCNK7/PANX1/RHAG/TMEM175"
"ankyrin binding",1,"KCTD6/NRCAM/OBSCN/RHAG/SCN5A/SLC4A1/SLC8A1/SPTB/SPTBN4"
"phosphatidylinositol-3-phosphate binding",1,"ATG2A/BBS5/DENND1A/HIP1/KIF16B/OBSCN/PHLDA3/PLEKHA4/PLEKHF1/SH3PXD2A/SH3PXD2B/SNX21/SNX24/SNX4/TECPR1/VPS13B/VPS36/WDR45/WIPI2/ZFYVE19/ZFYVE28"
"protease binding",1,"ADAMTS4/ADRM1/AMFR/ANXA2P2/ANXA9/ATP5F1A/ATP9A/BAG6/BANK1/BCL2/BFAR/BIN1/CARD17P/CD177/CD28/CD70/CFLAR/CHL1/CHMP3/CNTNAP2/COL1A1/COMP/CRADD/CST3/CSTB/CTSG/DERL2/DPP4/ELANE/F2RL1/F3/FAP/FN1/IL1R1/ITGA3/ITGAV/LCOR/MALT1/NDUFS7/NOL3/PANX1/PARK7/PLG/POLG/PRKN/PYCARD/RAD23A/RHBDD2/RIOK3/SART3/SELENOS/SERPINB6/SERPINF2/SH3PXD2A/SLC2A13/SRI/THAP5/THBS1/TIMP3/TIMP4/TNFAIP3/TNFRSF10A/TP53/TRIP4/TWNK/TYSND1"
"pyridoxal phosphate binding",1,"AADAT/ACCS/ACCSL/ALAS2/ALB/CBS/CISD1/DDC/GAD1/GCAT/GOT1/GOT2/GPT/KYAT1/KYAT3/MTARC2/NFS1/PDXDC2P-NPIPB14P/PHYKPL/PLPBP/PNPO/PSAT1/PYGB/SGPL1/SHMT1/SHMT2"
"3',5'-cyclic-AMP phosphodiesterase activity",1,"ENPP1/PDE1B/PDE3A/PDE3B/PDE4B/PDE7A/PDE8A/PDE8B"
"cyclase regulator activity",1,"CALM1/CALM2/GNAS/GNAZ/GUCA1B/NCS1/RCVRN/RGS2"
"dipeptidase activity",1,"ACE/DPEP2/DPEP3/MEP1A/NAALAD2/PEPD/PM20D2/SCRN2"
"sphingolipid transporter activity",1,"ABCA1/ABCB1/ATP10A/ATP10B/CPTP/PITPNB/PLEKHA8/PLEKHA8P1"
"RNA polymerase core enzyme binding",1,"CTR9/ELOF1/ELP2/ELP4/ERBB2/ESRRB/LEO1/MAF1/PCIF1/RECQL5/RPAP2/RPRD1A/RRN3/RTRAF/SCAF1/SMYD2/SMYD3/SPTY2D1/URI1"
"mRNA 3'-UTR AU-rich region binding",1,"CPEB1/CPEB2/CPSF1/ELAVL1/ELAVL3/ELAVL4/EXOSC8/HNRNPA0/MEX3D/NUDT21/TIA1/TIAL1/ZC3H12A"
"phosphatidylinositol-3,5-bisphosphate binding",1,"ATP13A2/CLVS1/COMMD1/HIP1/HIP1R/KIF16B/PHLDA3/PLEKHA4/SH3PXD2B/SNX5/TPCN1/WDR45/WIPI2"
"alpha-mannosidase activity",1,"MAN1B1/MAN1C1/MAN2A2/MAN2B2/MAN2C1/MANEA/MANEAL"
"calcium-dependent protein kinase C activity",1,"PKN1/PKN3/PRKCA/PRKCG/PRKCH/PRKCI/PRKCQ"
"transmembrane-ephrin receptor activity",1,"EFNA3/EFNA4/EPHA1/EPHA4/EPHB2/EPHB3/EPHB6"
"lamin binding",1,"AKAP8L/IFI27/PPP1CC/SUN1/SUN2/TMEM201/TMPO"
"efflux transmembrane transporter activity",1,"ABCB1/ABCB6/ABCC1/ABCG2/SLC17A3/SLC27A1/SLC29A4"
"cGMP binding",1,"CNGA1/CNGA4/CNGB1/CNGB3/PDE6C/PDE6H/PRKG2"
"filamin binding",1,"CEACAM1/DPYSL3/FBLIM1/HSPB7/SMAD4/SYNPO2/TMEM67"
"beta-1,3-galactosyltransferase activity",1,"B3GALNT1/B3GALT1/B3GALT2/B3GALT4/B3GNT3/B3GNT5/C1GALT1C1"
"chromatin-protein adaptor activity",1,"BRD1/HDGFL2/PHF14/PIH1D1/THAP7/TONSL/YEATS2"
"histone methyltransferase binding",1,"CBX1/HSP90AB1/LCOR/NOP56/PRDM12/PRDM4/WIZ"
"cyclic nucleotide binding",1,"CNBD2/CNGA1/CNGA4/CNGB1/CNGB3/FKBP1B/HCN2/HCN3/PDE4B/PDE6C/PDE6H/POPDC2/PRKAR1B/PRKG2/RAPGEF2/SLC19A1/STING1"
"ubiquitin-like protein conjugating enzyme binding",1,"ARIH2/AUP1/DCUN1D2/DCUN1D4/PARK7/PPARA/PRKN/RNF14/RNF144B/RNF5/RPS3/SIAH3/TOLLIP/TRAF6/TRIM72/UBA2/UBE3D"
"modified amino acid transmembrane transporter activity",1,"CTNS/SLC16A12/SLC16A9/SLC19A1/SLC22A15/SLC22A5/SLC25A12/SLC25A15/SLC25A26/SLC38A4/SLC38A9/SLC46A1/SLC7A1/SLC7A11/SLC7A3/SLC7A6/SLC7A9"
"ABC-type transporter activity",1,"ABCA1/ABCA13/ABCA3/ABCA6/ABCB1/ABCB10/ABCB11/ABCB4/ABCB6/ABCB7/ABCB8/ABCB9/ABCC1/ABCC10/ABCC11/ABCD2/ABCD3/ABCD4/ABCG1/ABCG2/ATP13A1/ATP13A2"
"lysophospholipase activity",1,"ABHD12/ABHD12B/ASPG/ENPP2/GDPD1/GDPD3/LYPLAL1/PLA2G6/PNPLA6/PNPLA7/PNPLA8"
"solute:proton symporter activity",1,"CTNS/SLC15A2/SLC16A1/SLC17A5/SLC25A18/SLC25A22/SLC2A10/SLC2A13/SLC45A1/SLC45A3/SLC46A1"
"peptidase activator activity involved in apoptotic process",1,"ATP2A3/BCL2L13/BEX3/CASP8AP2/CTSV/EBAG9/MAL/NKX3-1/PYCARD/RACK1/RPS27L"
"immunoglobulin binding",1,"CD22/FCAR/FCER1A/FCER1G/FCER2/FCGR1BP/FCGR2B/FCGR3A/FCGRT/MS4A1/PIP"
"transforming growth factor beta binding",1,"ACVR1/ENG/HYAL2/ITGAV/LRRC32/LTBP3/LTBP4/TGFB3/TGFBR2/THBS1/WFIKKN2"
"transcription regulator inhibitor activity",1,"DAXX/DNAJB1/ID1/ID3/LEF1/LYAR/NKX3-1/PURA/SMAD6/TAF3/TRAPPC2B"
"channel inhibitor activity",1,"BCL2/CALM1/CALM2/COMMD1/FKBP1B/MCUB/NEDD4/PCSK9/PHPT1/RACK1/SCN1B/SCN3B/SLC30A1/STX8/VAMP8/VTI1B"
