"Pathway","Adjusted_Pvalue","Genes"
"clathrin coat of coated pit",1,"AP2A2/AP2B1/AP2M1/AP2S1/CLTA/CLTB/SGIP1"
"guanyl-nucleotide exchange factor complex",1,"DOCK1/EIF2B3/LAMTOR1/LAMTOR2/LAMTOR4/PDE3B/SMCR8"
"synaptic vesicle",1,"APBA1/APH1A/ATP6AP2/ATP6V0E2/ATP6V1D/ATP6V1E1/ATP6V1F/ATP6V1G2/ATP6V1H/BACE1/BIN1/BRSK1/BSN/CDK16/CLN3/CLTA/CLTB/COPS4/COPS5/CTTNBP2/DGKI/DMXL2/DYSF/FER1L5/GIPC1/HAP1/HCRT/IQSEC1/KIF1B/KIRREL3/LAMP1/LRRK2/MAL2/MCTP1/MCTP2/MFF/MT3/NGF/OTOF/PDE4B/PICK1/PRRT1/PSEN2/RAB11B/RAB12/RAB3B/RAB40A/RAB40B/RAB40C/RAB5B/RAB8A/RAB8B/RNF112/ROGDI/RPH3A/SEMA4C/SEPTIN1/SEPTIN6/SEPTIN8/SLC17A5/SLC17A7/SLC17A8/SLC18A2/SLC18B1/SLC30A3/SLC35F1/SLC35G2/SLC6A9/SLC9B2/SNAPIN/SNCAIP/STX16/STX2/SV2B/SYN2/SYN3/SYNGR1/SYNGR2/SYP/SYPL1/SYPL2/SYT5/TMED9/TMEM230/TPRG1L/TRAPPC4/UNC13A/VAMP1/VAMP2/VPS45/VTI1B/WFS1/ZNRF1"
"intercalated disc",1,"AKAP6/ANK3/ANKRD23/ATP1A2/CDH2/CTNNA3/CXADR/DES/DSC2/FGF13/FHOD1/KCNA5/KCNJ2/PGM5/RANGRF/SCN1B/SCN5A/SLC8A1/SLC9A1/SPTBN4/YWHAH"
"M band",1,"KCTD6/KLHL41/LMOD2/LMOD3/LRRC39/MYOM2/NBR1/OBSCN/SMTNL1"
"RNA cap binding complex",1,"EIF4A2/EIF4B/EIF4E/EIF4EBP3/EIF4G3/NCBP2/NCBP2L/RAMAC/RAMACL"
"vacuolar proton-transporting V-type ATPase, V0 domain",1,"ATP6AP2/ATP6V0A2/ATP6V0E2/TCIRG1"
"N-terminal protein acetyltransferase complex",1,"NAA10/NAA16/NAA20/NAA38"
"NLS-dependent protein nuclear import complex",1,"KPNA5/KPNA7/MYBBP1A/SNUPN"
"contractile ring",1,"ANLN/DAG1/PRC1/RTKN"
"post-mRNA release spliceosomal complex",1,"CCDC12/CWF19L2/GCFC2/YJU2B"
"pi-body",1,"ANKRD34A/PIWIL2/TDRD1/TDRKH"
"perineuronal net",1,"HAPLN1/HAPLN2/HAPLN3/TNR"
"photoreceptor ribbon synapse",1,"CACNB2/CTBP2/DAG1/HSPA8"
"bBAF complex",1,"ACTB/SMARCA4/SMARCB1/SMARCD2"
"photoreceptor inner segment",1,"ASRGL1/ATP1A3/BSG/CCDC66/CEP250/CERKL/CFAP418/CIB2/CROCC/DRAM2/ENO2/EPB41L5/FAM161A/GUCA1B/GUK1/HKDC1/IMPG1/KIAA0586/KIFAP3/MAGI2/MYO3A/PIP4K2A/RCVRN/RD3/RDH11/REEP6/SLC24A2/USH2A/USP45/WHRN"
"inclusion body",1,"AGL/BAG3/CABIN1/DVL2/EEF2/GPX1/HAP1/HDAC6/HSPB7/KEAP1/KLF8/MAPT/MIOX/MT3/NBN/NEFH/NEFM/POLD1/PRDM16/PRKCQ/PRKN/RAD18/RANGAP1/SLC2A14/SLC2A3/STUB1/TRIM37/URB2/WDFY3/ZBTB14"
"Golgi-associated vesicle",1,"AP1G2/AP1M1/AP1S1/AP4B1/ARCN1/BACE1/CCDC115/CLBA1/CLRN1/CLTA/CLTB/CLTCL1/CNGA4/CNGB1/COPB1/COPB2/COPE/COPZ1/COPZ2/GOPC/GPR89A/ITM2B/KDELR1/KDELR2/LRRK2/NCALD/PKD1/RAB12/RAB8A/RAB8B/SLC2A4/SORT1/SPPL2B/SPPL3/SYNRG/TMED10/TMED3/TMED9/USE1/ZDHHC13"
"synaptic vesicle membrane",1,"ATP6AP2/ATP6V0E2/ATP6V1D/ATP6V1E1/ATP6V1F/ATP6V1G2/ATP6V1H/BIN1/BSN/CLTA/CLTB/DGKI/DMXL2/DYSF/FER1L5/LRRK2/MAL2/MCTP1/MCTP2/OTOF/PRRT1/RAB11B/RAB3B/RAB5B/RPH3A/SEMA4C/SEPTIN8/SLC17A5/SLC17A7/SLC17A8/SLC18A2/SLC18B1/SLC30A3/SLC35F1/SLC35G2/SLC6A9/SLC9B2/SNAPIN/STX16/SV2B/SYN2/SYN3/SYNGR1/SYNGR2/SYP/SYPL1/SYPL2/SYT5/TPRG1L/UNC13A/VAMP1/VAMP2/WFS1/ZNRF1"
"exocytic vesicle membrane",1,"ATP6AP2/ATP6V0E2/ATP6V1D/ATP6V1E1/ATP6V1F/ATP6V1G2/ATP6V1H/BIN1/BSN/CLTA/CLTB/DGKI/DMXL2/DYSF/FER1L5/LRRK2/MAL2/MCTP1/MCTP2/OTOF/PRRT1/RAB11B/RAB3B/RAB5B/RPH3A/SEMA4C/SEPTIN8/SLC17A5/SLC17A7/SLC17A8/SLC18A2/SLC18B1/SLC30A3/SLC35F1/SLC35G2/SLC6A9/SLC9B2/SNAPIN/STX16/SV2B/SYN2/SYN3/SYNGR1/SYNGR2/SYP/SYPL1/SYPL2/SYT5/TPRG1L/UNC13A/VAMP1/VAMP2/WFS1/ZNRF1"
"XY body",1,"BIRC2/DMRTC2/H2AX/PBX4/SIN3B/SMARCB1"
"nuclear cyclin-dependent protein kinase holoenzyme complex",1,"BCCIP/CCNC/CCNK/CDK12/CDK8/MNAT1"
"axolemma",1,"ADORA1/ADORA2A/CHRNA7/CNTNAP2/MAPT/SLC1A2"
"RNA polymerase II transcription repressor complex",1,"BIN1/CTNNBIP1/DDX20/FOXO3/LIN52/MYC"
"monoatomic ion channel complex",1,"ABCB8/ABHD12/ABHD6/AKAP6/BEST4/CACNA1A/CACNA1B/CACNA1C/CACNA1E/CACNA1F/CACNA1H/CACNA1I/CACNA2D1/CACNA2D2/CACNA2D3/CACNA2D4/CACNB1/CACNB2/CACNB3/CACNG4/CACNG6/CALM1/CALM2/CATSPER2/CATSPER3/CATSPERD/CCDC51/CHRFAM7A/CHRNA2/CHRNA6/CHRNA7/CHRNA9/CHRNB1/CHRNB3/CHRNE/CLCC1/CLCN2/CLCN7/CLCNKB/CLDN4/CLIC3/CLIC5/CLIC6/CNGA1/CNGA4/CNGB1/CNGB3/CNIH2/CNIH3/CNTNAP2/CPT1C/DLG3/DPP10/FKBP1A/FKBP1B/GABRA1/GABRB2/GABRE/GABRR2/GABRR3/GLRA3/GLRB/GRIA3/GRIK5/GRIN3B/HCN2/HCN3/HTR3A/KCNA2/KCNA5/KCNA6/KCNB1/KCND1/KCND3/KCNE1/KCNE5/KCNG1/KCNG2/KCNG3/KCNIP2/KCNIP4/KCNJ14/KCNJ16/KCNJ2/KCNK6/KCNMA1/KCNMB3/KCNMB4/KCNN4/KCNQ4/KCNS1/KCNS2/KCNV2/LRRC8C/LRRC8D/MCUB/MICU2/MICU3/OLFM2/OLFM3/ORAI1/OSTM1/PACC1/PDE4B/PKD1/PORCN/PTPA/RYR1/SCN11A/SCN1B/SCN2B/SCN3B/SCN4A/SCN5A/SCN7A/SCN9A/SCNN1D/SHISA7/SHISA8/SLC17A7/SLC17A8/SLC5A3/SMDT1/TMEM249/TMEM262/TRPC1/TRPC3/TRPC6/TTYH1/TTYH2/UNC80"
"dendrite cytoplasm",1,"ABHD12/HIP1R/KIF3B/KIF5C/KLHL17/LRRK2/MAP2K4/PURA/SOD1/TRAK2/ZC3H14"
"cytoplasmic ribonucleoprotein granule",1,"ACTB/AJUBA/ANKRD34A/APOBEC3A/APOBEC3B/APOBEC3C/APOBEC3D/APOBEC3G/APOBEC3H/BTBD1/BTBD2/CARHSP1/CDC42/CIRBP/CLOCK/CNOT7/CNOT8/CNOT9/CPEB1/CTSG/DCP1B/DDX1/DDX19B/DIS3L2/EDC3/EID1/EIF2S1/EIF3B/EIF4E/EIF4ENIF1/ELAVL1/ENDOV/FAM184A/FXR2/GARRE1/HABP4/HAX1/HENMT1/IGF2BP3/LARP1B/LARP4/LIMD1/LSM2/LSM3/LSM4/LSM6/MAP1LC3C/MAPT/MCRIP1/MCRIP2/NBDY/NCL/NFKBIZ/NOCT/NSUN2/NUFIP2/OGFOD1/PABPC4/PAN2/PATL1/PCBP1/PIWIL2/PIWIL4/PNRC2/POLDIP3/POLI/POLR2G/PPP6R2/PQBP1/PRRC2C/PSMA6/PSMC2/PSMC3/PUM2/RAC1/RBM20/ROCK1/RPL28/RPL6/RPLP0/RPS4X/RPS6/RPTOR/SLC39A2/SNCAIP/SNRPB2/SNRPG/SSB/TDRD1/TDRD9/TDRKH/TIA1/TIAL1/TOP1/TRIM25/TRIM71/TSTD1/TUBB/WTIP/XRN1/YBX1/YTHDF1/YTHDF2/YTHDF3/ZAR1L/ZC3H12A/ZC3H12B/ZC3H12D/ZFAND1/ZNFX1"
"very-low-density lipoprotein particle",1,"APOA1/APOA2/APOM/APOO/LSR/PCYOX1/SELENOS/VLDLR"
"triglyceride-rich plasma lipoprotein particle",1,"APOA1/APOA2/APOM/APOO/LSR/PCYOX1/SELENOS/VLDLR"
"basement membrane",1,"ACHE/ADAMTS1/AGRN/ANG/ANXA2P2/APLP1/CASK/COL15A1/COL17A1/COL4A2/COL5A1/COL7A1/COL8A2/COLQ/DAG1/EGFL6/FBN1/FN1/FRAS1/FREM1/FREM3/HMCN1/ITGB4/LAMA2/LAMA5/LAMB3/LAMC2/LAMC3/LOXL1/LOXL2/MMRN2/NTN4/RELL2/SPN/TGFBI/THBS2/TIMP3/USH2A"
"clathrin-coated vesicle membrane",1,"ADRB2/AP1G2/AP1M1/AP1S1/AP2A2/AP2B1/AP2M1/AP2S1/AP3B2/AP4B1/AREG/ATP6AP2/ATP6V0E2/ATP6V1D/ATP6V1E1/ATP6V1F/ATP6V1G2/ATP6V1H/BTC/CD207/CD3D/CD3G/CD4/CHRM2/CLBA1/CLTA/CLTB/CLTCL1/DENND1A/ENTHD1/EREG/FCGR1BP/FZD2/FZD5/GAD1/HIP1/HIP1R/HLA-DQA2/HSPA8/IL7R/LDLRAP1/LRP2/MYCBPAP/NCALD/NECAP1/NECAP2/REEP6/ROR2/SGIP1/SLC17A7/SLC18A2/SLC2A8/SYNRG/VAMP2/VAMP4/VAMP7/VAMP8/WNT5A"
"endocytic vesicle membrane",1,"ACE2/ADRB2/ANXA3/AP2A2/AP2B1/AP2M1/AP2S1/AREG/ATG12/ATG5/ATP6V0A2/ATP6V0E1/ATP6V0E2/B2M/BTC/CACNG4/CD163/CD207/CD3D/CD3G/CD4/CHRM2/CLEC4E/COLEC12/CORO1A/DYNC1LI1/ENTPD7/EREG/FCGR1BP/FZD2/FZD5/GRIA3/HLA-A/HLA-B/HLA-C/HLA-DQA2/HLA-F/HLA-H/HVCN1/IL7R/INPP5B/IRGM/LAMP1/LDLRAP1/LRP2/NOS3/NOSTRIN/PICK1/PIK3R4/PTCH1/RAB11B/RAB11FIP3/RAB22A/RAB23/RAB38/RAB39A/RAB43/RAB8A/RAB8B/RAB9A/RAB9B/ROR2/RPS27A/SCARB1/SGIP1/SLC11A1/SLC15A2/SLC2A8/SLC48A1/SNAP23/STAB2/STX4/TAPBP/TCIRG1/TLR2/UBA52/UBB/VAMP2/VAMP4/VAMP7/VAMP8/WNT1/WNT3/WNT5A/WNT5B/WNT6/WNT7A"
"collagen trimer",1,"C1QB/C1QC/C1QL3/C1QTNF3/C1QTNF6/C1QTNF7/C1QTNF9/COL11A1/COL13A1/COL15A1/COL17A1/COL1A1/COL20A1/COL24A1/COL25A1/COL4A2/COL5A1/COL5A3/COL6A1/COL6A2/COL6A5/COL6A6/COL7A1/COL8A2/COL9A1/COLEC11/COLEC12/COLQ/CTHRC1/EMILIN2/FCN2/GLDN/LOX/LUM/SFTPA1/WDR33"
"microfibril",1,"ADAMTSL5/FBN1/LTBP4/MFAP1/MFAP4"
"chromatoid body",1,"CLOCK/EIF4E/NSUN2/PIWIL2/TDRD1"
"chromaffin granule",1,"CHGA/CYB561/DBH/SLC17A9/SRI"
"dendrite terminus",1,"HSP90AB1/IFT52/IFT57/PTCH1/TAOK2"
"pseudopodium",1,"F2RL1/KLHL41/LDB3/PLA2G6/RAB25/RAF1/VAMP7"
"transcription factor TFTC complex",1,"ATXN7/KAT2A/SUPT3H/TADA3/TAF4/TAF6/TAF9"
"presynaptic active zone cytoplasmic component",1,"BSN/CTBP1/CTBP2/PPFIA3/RIMS2/STXBP1/UNC13A"
"I band",1,"ANK3/ANKRD1/ANKRD2/ANKRD23/ASB2/BAG3/BIN1/CACNA1C/CSRP1/CSRP2/CSRP3/DES/FBXL22/FBXO22/FERMT2/FHL3/FHOD3/FKBP1A/FKBP1B/FLNB/GGPS1/GLRX3/HOMER1/HSPB1/IGFN1/ITGB1BP2/KCNA5/KCNE1/LDB3/MYL12B/MYL3/MYO18B/MYOT/MYOZ2/MYZAP/NEXN/NOS1AP/OBSCN/PALLD/PARVA/PDE4B/PDLIM4/PGM5/POLR2M/PPP3CB/PRICKLE4/PSEN2/RYR1/SCN3B/SCN5A/SLC4A1/SLC8A1/SMTNL1/SRI/STK11/STUB1/SYNC/SYNPO/SYNPO2/TCAP/UNC45B/XIRP2"
"heterotrimeric G-protein complex",1,"GNA11/GNA12/GNAI1/GNAL/GNAS/GNAZ/GNB1/GNB3/GNB5/GNG10/GNG11/GNG5/GNG5B/GNG7"
"secretory granule membrane",1,"ABCA13/ABCA3/AGPAT2/AP1M1/AP2A2/ARL8A/ATAD3B/ATP11A/ATP11B/ATP6AP2/ATP6V1D/ATP8B4/AZU1/BRI3/BSG/C3AR1/CA4/CADPS/CCDC136/CD14/CD177/CD300A/CD47/CD59/CEACAM1/CEACAM6/CEACAM8/CKAP4/CLEC12A/CLEC4D/CLEC5A/COPB1/CPNE1/CR1/CUZD1/CYB561/CYB5R1/CYSTM1/DBH/DCST1/DDOST/DEGS1/DGAT1/DOK3/DSC1/DYNC1LI1/DYNLL1/FCAR/FCER1G/GPR84/HLA-B/HLA-C/HLA-H/HMOX2/HVCN1/HYAL3/ITGAM/ITGAV/KIF1A/LAIR1/LAMP1/LAMTOR1/LAMTOR2/LHFPL2/LPCAT1/MAGT1/MCEMP1/MGAM/MLEC/MOSPD2/MOXD1/MOXD2P/MS4A3/NDUFC2/NFASC/OLR1/ORMDL3/PCSK4/PLAU/PLAUR/RAB24/RAB37/RAB4B/RAB5B/RAB5C/RAB6A/RAB9B/RAC1/RHOA/RHOF/SCG3/SERPINB10/SERPINB6/SIGLEC14/SIGLEC5/SLC11A1/SLC17A9/SLC18A2/SLC18B1/SLC2A3/SLC2A5/SLC30A2/SLC30A5/SLC44A2/SNAP23/SRI/STBD1/STING1/STOM/SURF4/SYNGR1/SYT5/TARM1/TBC1D10C/TCIRG1/TEKT3/TEX101/TLR2/TMBIM1/TMC6/TMED10/TMEM179B/TMEM184A/TMEM63A/TMX3/TOM1/TRIP11/TRPM2/TYROBP/VAMP1/VAMP2/VAMP7/VAMP8/VNN1/VPS13B/VPS35L"
"multivesicular body",1,"ABCA3/ABCB6/ATP13A2/BACE1/CD79A/CHMP1B/CHMP3/CHMP6/CHMP7/CST7/GIMAP5/HDAC6/LAMP1/LRRK2/NAPSA/NDFIP2/NSG1/NSG2/PMEL/PRKAR1B/SFTPA1/SFTPB/SLC17A8/SLC2A4/TMEM9/TPT1/TSG101/VTA1"
"plasma membrane raft",1,"ADTRP/AKAP6/ASAH2/ATP1A2/BMPR1A/CAVIN1/CAVIN2/CD177/CD320/CD8A/CDH2/CHRNA7/CLN3/CR1/DAG1/EZR/FASLG/GASK1A/HDAC6/IRS1/ITGAM/KCNA5/KCNMA1/LIPE/LRP4/LRRK2/LYPD4/MAL/MS4A1/NOS1AP/NOS3/ORAI1/PLPP1/PLVAP/PRTN3/PTCH1/PTGS2/RANGRF/SCARB1/SCN5A/SELE/SELPLG/SKAP1/SMPD2/TEX101/TGFBR2/TREM2"
"phagocytic cup",1,"ADGRB1/AIF1/ARHGAP25/CLEC4E/CORO1A/IRGM/PIP5K1C/RACK1/SH3BP1/SNX5/TRIP10"
"phagocytic vesicle",1,"ABCA1/ACTG1/AMBRA1/ANXA3/ATG12/ATG5/ATP6V0A2/ATP6V0E1/ATP6V0E2/B2M/CDC42/CLEC4E/CORO1A/ELANE/FLNB/GNLY/HLA-A/HLA-B/HLA-C/HLA-F/HLA-H/HVCN1/INPP5B/IRGM/ITGAV/LAMP1/LTF/MPO/MTOR/NOD2/PGLYRP1/PIK3R4/RAB11B/RAB11FIP5/RAB22A/RAB23/RAB38/RAB39A/RAB43/RAB8A/RAB8B/RAB9A/RAB9B/SCIMP/SLAMF1/SLC11A1/SLC15A2/SLC48A1/SNAP23/STX4/STX8/STXBP1/STXBP3/STXBP4/TAPBP/TCIRG1/TLR2/VAMP7/VAMP8/VPS26B"
"COPII vesicle coat",1,"KLHL12/PDCD6/PEF1/SAR1B/SEC23B/SEC31B"
"nBAF complex",1,"ACTB/DPF3/SMARCA4/SMARCB1/SMARCD3/SS18L1"
"melanosome membrane",1,"ABCB6/BACE2/CTNS/DCT/MFSD12/OCA2/PMEL/RAB38"
"platelet dense granule",1,"CDC37L1/CLEC3B/CTSW/FAM3C/ITIH3/ITIH4/RARRES2/TIMP3"
"axon initial segment",1,"ANK3/BIN1/KCNA2/MAP1A/NFASC/NRCAM/SPTBN4/TRIM46"
"chitosome",1,"ABCB6/BACE2/CTNS/DCT/MFSD12/OCA2/PMEL/RAB38"
"pigment granule membrane",1,"ABCB6/BACE2/CTNS/DCT/MFSD12/OCA2/PMEL/RAB38"
"endosome lumen",1,"AP4B1/AP4E1/AP4M1/AP4S1/B2M/CTSD/GH1/LGMN/LRP2/NAPSA/NGF/PDLIM4/PRF1/PRL/SFTPB"
"clathrin-coated endocytic vesicle",1,"ADRB2/AP2A2/AP2B1/AP2M1/AP2S1/AREG/BTC/CD207/CD3D/CD3G/CD4/CHRM2/CLTA/CLTB/CLTCL1/CPNE6/CTLA4/DVL2/EREG/FCGR1BP/FZD2/FZD5/HLA-DQA2/IL7R/LDLRAP1/LMBRD1/LRP2/MYO1E/ROR2/SFTPA1/SFTPB/SGIP1/SLC2A8/VAMP2/VAMP4/VAMP7/VAMP8/WNT5A"
"ESCRT III complex",1,"CHMP1B/CHMP3/CHMP6/CHMP7"
"NSL complex",1,"KANSL3/KAT8/MCRS1/WDR5"
"perisynaptic extracellular matrix",1,"HAPLN1/HAPLN2/HAPLN3/TNR"
"presynaptic cytoskeleton",1,"BSN/NEFL/RIMS2/SEPTIN3"
"sarcomere",1,"ABRA/ADPRHL1/ANK3/ANKRD1/ANKRD2/ANKRD23/ARHGEF25/ASB2/BAG3/BIN1/CACNA1C/CALM1/CALM2/CAPZB/CSRP1/CSRP2/CSRP3/DCTN4/DES/FBXL22/FBXO22/FERMT2/FHL3/FHOD3/FKBP1A/FKBP1B/FLNB/GGPS1/GLRX3/HABP4/HOMER1/HSPB1/IGFN1/ILK/ITGB1BP2/KCNA5/KCNE1/KCTD6/KLHL41/LDB3/LMOD2/LMOD3/LRRC27/LRRC39/MMP2/MTMR12/MYBPHL/MYH3/MYL12B/MYL3/MYL4/MYO18B/MYOM2/MYOT/MYOZ2/MYZAP/NBR1/NEXN/NOS1AP/OBSCN/PALLD/PARVA/PDE4B/PDLIM4/PGM5/POLR2M/PPP3CB/PRICKLE4/PSEN2/PSMA6/RYR1/SCN3B/SCN5A/SIMC1/SLC4A1/SLC8A1/SMTNL1/SRI/STK11/STUB1/SYNC/SYNPO/SYNPO2/TCAP/TMOD4/TNNC1/TNNC2/TNNI2/TPM2/TRIM32/UNC45B/XIRP2"
"exocytic vesicle",1,"APBA1/APH1A/ATP6AP2/ATP6V0E2/ATP6V1D/ATP6V1E1/ATP6V1F/ATP6V1G2/ATP6V1H/BACE1/BIN1/BRSK1/BSN/CDK16/CLN3/CLTA/CLTB/COPS4/COPS5/CTTNBP2/DGKI/DMXL2/DPYSL3/DYSF/FER1L5/GIPC1/HAP1/HCRT/IQSEC1/KIF1B/KIRREL3/LAMP1/LRRK2/MAL2/MCTP1/MCTP2/MFF/MT3/NGF/OTOF/PDE4B/PICK1/PRRT1/PSEN2/RAB11B/RAB12/RAB3B/RAB3IL1/RAB40A/RAB40B/RAB40C/RAB5B/RAB6A/RAB8A/RAB8B/RNF112/ROGDI/RPH3A/SEMA4C/SEPTIN1/SEPTIN6/SEPTIN8/SLC17A5/SLC17A7/SLC17A8/SLC18A2/SLC18B1/SLC30A3/SLC35F1/SLC35G2/SLC6A9/SLC9B2/SNAPIN/SNCAIP/STX16/STX2/SV2B/SYN2/SYN3/SYNGR1/SYNGR2/SYP/SYPL1/SYPL2/SYT3/SYT5/SYTL1/SYTL5/TMED9/TMEM230/TPRG1L/TRAPPC4/UNC13A/VAMP1/VAMP2/VPS45/VTI1B/WFS1/ZNRF1"
"late endosome membrane",1,"ABCA3/ABCB6/ABHD6/ANXA6/AP5M1/AP5S1/ARL8A/ATP10B/ATP13A2/ATP9A/B2M/BAIAP3/CDIP1/CHMP1B/CHMP3/CHMP6/CHMP7/CLN3/CYB561A3/ENTREP1/GIMAP5/GOSR2/HLA-DOA/HLA-DQA2/IRGM/LAMP1/LAMTOR1/LAMTOR2/LAMTOR4/MICALL1/MITD1/MVB12A/NDFIP2/NSG1/NSG2/OSBPL9/PLD3/PLEKHM1/PMEL/RHOB/SLC11A1/SLC1A1/SLC29A3/SLC30A3/SLC30A4/SLC38A9/SLC39A14/SLC9A6/SNF8/STARD3/STARD3NL/STOML1/TMEM106B/TMEM59/TMEM9/TSG101/TSPAN15/VAC14/VAMP7/VAMP8/VOPP1/VPS16/VPS18/VPS28/VPS33A/VPS33B/VPS36/VPS37A/VPS37C/VPS41/VPS4A/VTI1B/WDR81/YIPF2"
"neuromuscular junction",1,"ACHE/ANK3/ASCC1/CDK5/CHRNB1/CHRNE/CIB2/COLQ/CRK/DES/DLG3/DNAJA3/EPHA4/ERBB2/ITGA3/LAMA2/LAMA5/LARGE1/LRP4/NEFL/NGFR/PSEN2/SNTA1/STX1B/SYNC/SYNGR1/SYNGR2/SYP/TBC1D24/TRIP4/UNC13A"
"catenin complex",1,"APC2/CDH12/CDH17/CDH2/CDH20/CDH24/CDH6/CDH7/CDH8/CDHR3/CTNNA2/DCHS1"
"sarcolemma",1,"ACP1/AKAP6/ANK3/ANXA6/ANXA8L1/AQP1/ASB3/ATP1A2/BIN1/BSG/CACNA1C/CACNA2D1/CACNB1/CACNB2/CACNB3/CACNG4/CACNG6/CCDC78/CDH2/CIB1/CIB2/COL6A1/COL6A2/DAG1/DES/DYSF/FGF13/FKRP/KCNB1/KCND3/KCNJ2/LAMA2/LAMP1/MYOT/NOS1AP/OBSCN/PDE9A/PGM5/POPDC2/PPP3CB/RYR1/SCN1B/SCN2B/SCN5A/SGCB/SLC2A4/SLC2A5/SLC30A1/SLC8A1/SLC8A2/SLC9A1/SNTA1/SRI/SSPN/STAC/STBD1/SYNC/TGFB3/TRIM72"
"chloride channel complex",1,"BEST4/CLCC1/CLCN2/CLCN7/CLCNKB/CLDN4/CLIC3/CLIC5/CLIC6/GABRA1/GABRB2/GABRE/GABRR2/GABRR3/GLRA3/GLRB/OSTM1/PACC1/SLC17A7/SLC17A8/TTYH1/TTYH2"
"Z disc",1,"ANK3/ASB2/BAG3/BIN1/CACNA1C/CSRP1/CSRP2/CSRP3/DES/FBXL22/FBXO22/FHL3/FHOD3/FKBP1A/FKBP1B/FLNB/GGPS1/GLRX3/HOMER1/HSPB1/IGFN1/ITGB1BP2/KCNA5/KCNE1/LDB3/MYL12B/MYO18B/MYOT/MYOZ2/MYZAP/NEXN/NOS1AP/OBSCN/PALLD/PARVA/PDE4B/PDLIM4/PGM5/PPP3CB/PRICKLE4/PSEN2/RYR1/SCN3B/SCN5A/SLC4A1/SLC8A1/SRI/STK11/STUB1/SYNC/SYNPO/SYNPO2/TCAP/UNC45B/XIRP2"
"astrocyte projection",1,"EIF2S1/GFAP/MT3/SLC17A8/SLC1A2/SLC2A13/SLC7A11"
"voltage-gated potassium channel complex",1,"CALM1/CALM2/CNTNAP2/DPP10/HCN2/HCN3/KCNA2/KCNA5/KCNA6/KCNB1/KCND1/KCND3/KCNE1/KCNE5/KCNG1/KCNG2/KCNG3/KCNIP2/KCNIP4/KCNJ14/KCNJ16/KCNJ2/KCNK6/KCNMA1/KCNMB3/KCNMB4/KCNN4/KCNQ4/KCNS1/KCNS2/KCNV2/SLC5A3"
"spindle pole centrosome",1,"AURKA/NPM1/NUBP2/NUMA1/TBCCD1"
"CatSper complex",1,"CATSPER2/CATSPER3/CATSPERD/TMEM249/TMEM262"
"amphisome",1,"CHMP1B/CHMP3/CHMP6/CHMP7/LRRK2"
"sperm plasma membrane",1,"ADAM20/ADAM29/CCR6/HSPD1/LYZL6"
"lumenal side of endoplasmic reticulum membrane",1,"BCAP31/HLA-A/HLA-B/HLA-C/HLA-DQA2/HLA-F/HLA-H/HM13/SPPL2B/SPPL3/TAPBP"
"lamellipodium membrane",1,"APC2/CFL1/DPP4/FAP/FERMT2/ITGAV/KCNA2/PIEZO1"
"9+2 motile cilium",1,"ACE/AK1/AK2/AK8/AKAP3/ATG16L1/ATP1B3/CALM1/CALM2/CAPZB/CATSPERD/CCDC34/CCR6/CD52/CETN2/CFAP119/CFAP43/CROCC/DNAH10/DNAH17/DNAH3/DNAH6/DNAH8/DNAI2/DNAJB13/DRC3/DYNLT4/EFCAB2/ENKUR/ENO4/GARIN2/GSTM3/HSPD1/HYAL3/IFT172/IFT27/IFT81/IFT88/IQCG/LYZL6/NHERF1/NME8/ODAD4/ODF2/PACRG/PFKM/PGAM4/PMFBP1/QRICH2/RAN/RSPH9/SAXO1/SAXO2/SEPTIN12/SEPTIN6/SLC26A3/SLC26A8/SLC9B1/SLC9B2/SLIRP/SPACA9/SPAG16/SPATA33/SPATA6L/SPATC1L/SPEF1/SPEF2/SPMIP6/TCP11/TEKT3/TEKT5/TMEM249/TOMM20/TTLL8/VDAC2/WBP2NL"
"lamellar body",1,"ABCA3/CKAP4/NAPSA/SFTPA1/SFTPB/SMPD1"
"inhibitory synapse",1,"CEP112/GAD1/IGSF21/IQSEC3/LHFPL4/NLGN2"
"canonical inflammasome complex",1,"CASP5/DHX33/GSDMD/NAIP/NLRP3/PYCARD"
"protein complex involved in cell-matrix adhesion",1,"EMILIN2/LAMA2/MMRN2/PLAU/PLAUR/TNR"
"spindle midzone",1,"ARL8A/AURKA/CDC42/CDC6/CENPV/KIF14/MAP10/MAP9/MAPRE2/MAPRE3/NUMA1/PKP4/PRC1/RACGAP1"
"sperm flagellum",1,"ACE/AK1/AK2/AK8/AKAP3/ATG16L1/ATP1B3/CALM1/CALM2/CAPZB/CATSPERD/CCDC34/CCR6/CD52/CFAP119/DNAH17/DNAH8/DNAI2/DNAJB13/DRC3/DYNLT4/EFCAB2/ENKUR/ENO4/GARIN2/GSTM3/HSPD1/HYAL3/IFT172/IFT27/IFT81/IFT88/IQCG/LYZL6/NHERF1/NME8/ODF2/PACRG/PFKM/PGAM4/PMFBP1/QRICH2/RAN/RSPH9/SAXO1/SAXO2/SEPTIN12/SEPTIN6/SLC26A3/SLC26A8/SLC9B1/SLC9B2/SLIRP/SPACA9/SPAG16/SPATA33/SPATA6L/SPATC1L/SPEF2/SPMIP6/TCP11/TEKT3/TEKT5/TMEM249/TOMM20/TTLL8/VDAC2/WBP2NL"
