"Pathway","Adjusted_Pvalue","Genes"
"proton-transporting two-sector ATPase complex, proton-transporting domain",0.490408813052275,"ATP5MC1/ATP5MC2/ATP5MC3/ATP5ME/ATP5MF/ATP5PF/ATP6AP2/ATP6V0A2/ATP6V0D1/ATP6V0E1/ATP6V0E2/DMAC2L/TCIRG1"
"transcription export complex",0.49086460037797,"ALYREF/CHTOP/NXF1/THOC1/THOC2/THOC3/THOC6/THOC7"
"AP-1 adaptor complex",0.49086460037797,"AFTPH/AP1B1/AP1G2/AP1M1/AP1S1/AP1S2/CLBA1/SYNRG"
"U2-type catalytic step 1 spliceosome",0.49086460037797,"CWC22/EIF4A3/ISY1/MAGOHB/PRPF19/RBM22/RBM8A/YJU2"
"catalytic step 1 spliceosome",0.49086460037797,"CWC22/EIF4A3/ISY1/MAGOHB/PRPF19/RBM22/RBM8A/YJU2"
"L-type voltage-gated calcium channel complex",0.49086460037797,"CACNA1C/CACNA2D1/CACNB1/CACNB2/CACNB3/CACNG4/CACNG6/CACNG8"
"cytoplasmic region",0.496036433315396,"ABHD12/ACTR10/AK8/AMBRA1/AP3B2/AP3D1/AP3M1/AP3S1/AP3S2/ARFGEF2/ARL13B/ARL6/ARL8A/ARL8B/ATG16L1/ATG5/BBS1/BBS5/BBS7/BLOC1S1/BLOC1S2/BLOC1S3/BLOC1S4/BLOC1S5/BSN/CALY/CCDC65/CFAP100/CFAP144/CFAP161/CFAP184/CFAP20/CFAP210/CFAP263/CFAP36/CFAP53/CFAP68/CFAP73/CFAP95/CHRNA2/CIMIP2B/CLTA/CLTB/CTBP1/DCDC2/DLG2/DNAAF1/DNAH10/DNAH17/DNAH3/DNAH6/DNAH8/DNAI2/DNAI4/DNAI7/DNAJB13/DNAL1/DNALI1/DNHD1/DRC3/DYNC2I2/DYNC2LI1/DYNLL1/DYNLT2B/DYNLT4/DZIP1L/EFCAB6/EFHB/EFHC1/EIF4EBP2/ENKUR/FABP2/FBXW11/GLI3/GPSM2/HAP1/HDAC6/HIF1A/HIP1R/HSBP1/HSPB1/HYDIN/IFT140/IFT172/IFT57/IFT70A/IFT70B/INPP5E/KIF1A/KIF1B/KIF21A/KIF3A/KIF3B/KIF5A/KIF5C/KIFAP3/KLHL17/LRRC43/MAP2K4/MAPT/MGARP/MYO5B/NEFL/NEK4/NME7/NUMA1/ODAD1/ODAD4/OPA1/PACRG/PAFAH1B1/PHLDB2/PIK3C3/PIK3R4/PPFIA3/PQBP1/PRKAR1A/RANGAP1/RIBC1/RIMS2/RP1/RP1L1/RPGRIP1L/RSPH3/RSPH9/SAXO1/SAXO4/SEPTIN2/SEPTIN7/SEPTIN9/SNAPIN/SOD1/SPACA9/SPAG16/SPAG8/SPAST/SPATA7/SPEF1/SPG7/SPMIP6/SPMIP8/SPTBN5/SSNA1/STXBP1/SYBU/TCHP/TEKT1/TEKT3/TEKT5/TEKTIP1/TRAF3IP1/TRAK2/TRIM46/TSSK6/TTLL8/TUBB4A/TULP3/UNC13A/WDPCP/WDR11/WDR35/WDR54/ZC3H14"
"microtubule end",0.500890929992932,"ASPM/CAMSAP1/CAMSAP2/CDK5RAP2/CKAP5/CLIP3/CLIP4/GAS2L1/GAS2L2/KNSTRN/MAPRE2/MAPRE3/NAV3/NCKAP5/NUMA1/PDE4DIP/RNF4/SLAIN1/SLAIN2/SPRY2/TBCB"
"primary lysosome",0.500890929992932,"ABCA13/ACLY/ACTR10/AGA/ANXA11/ARG1/ARHGAP45/ARL8A/ARSA/AZU1/BPI/BRI3/C3AR1/C6orf120/CCT2/CCT8/CEACAM6/CEACAM8/CKAP4/CMTM6/CPNE1/CPPED1/CTSG/DDOST/DEFA3/DEFA4/DNAJC5/DPP7/DSN1/ELANE/FTL/FUCA1/FUCA2/GALNS/GDI2/GLB1/GLIPR1/GUSB/HEXB/HLA-H/HRNR/LAMP1/LAMTOR1/LPCAT1/MAGT1/MAPK1/MPO/NAPRT/NDUFC2/NHLRC3/ORM2/PA2G4/PRCP/PRDX6/PRTN3/PSAP/PSMD1/PTGES2/PYCARD/PYGB/RAB37/RAB5C/RNASE2/RNASE3/RNASET2/S100A7/SNAP29/STK11IP/STOM/STX7/STXBP2/SURF4/SYNGR1/TMEM179B/TMEM30A/TOLLIP/TOM1/TRAPPC1/TUBB/VAMP7/VAMP8/VCP/VNN1"
"azurophil granule",0.500890929992932,"ABCA13/ACLY/ACTR10/AGA/ANXA11/ARG1/ARHGAP45/ARL8A/ARSA/AZU1/BPI/BRI3/C3AR1/C6orf120/CCT2/CCT8/CEACAM6/CEACAM8/CKAP4/CMTM6/CPNE1/CPPED1/CTSG/DDOST/DEFA3/DEFA4/DNAJC5/DPP7/DSN1/ELANE/FTL/FUCA1/FUCA2/GALNS/GDI2/GLB1/GLIPR1/GUSB/HEXB/HLA-H/HRNR/LAMP1/LAMTOR1/LPCAT1/MAGT1/MAPK1/MPO/NAPRT/NDUFC2/NHLRC3/ORM2/PA2G4/PRCP/PRDX6/PRTN3/PSAP/PSMD1/PTGES2/PYCARD/PYGB/RAB37/RAB5C/RNASE2/RNASE3/RNASET2/S100A7/SNAP29/STK11IP/STOM/STX7/STXBP2/SURF4/SYNGR1/TMEM179B/TMEM30A/TOLLIP/TOM1/TRAPPC1/TUBB/VAMP7/VAMP8/VCP/VNN1"
"cytoplasmic vesicle lumen",0.503448140028796,"A1BG/ACAA1/ACLY/ACTR10/ACTR1B/ADA/AGA/AGL/ALAD/ALB/ALDOC/ALOX5/APOA1/APOOL/APRT/ARG1/ARHGAP45/ARHGAP9/ARMC8/ARPC5/ARSA/AZU1/B2M/BACE1/BIN2/BPI/C1orf35/C6orf120/CAMP/CAND1/CANT1/CAT/CCT2/CCT8/CDC37L1/CEP290/CFD/CFP/CHI3L1/CHIT1/CLEC3B/COTL1/CPPED1/CRISP3/CSTB/CTSD/CTSG/CTSH/CTSW/CXCL1/DBH/DBNL/DEFA3/DEFA4/DERA/DPP7/DSN1/EEF1A1/EEF2/ELANE/EPX/ERP44/F5/FAM3C/FASLG/FN1/FTL/FUCA1/FUCA2/GALNS/GCG/GDI2/GHDC/GLB1/GMFG/GSDMD/GSTP1/GUSB/GYG1/HCRT/HEXB/HMGB1/HP/HPSE/HRNR/HSP90AB1/HSPA6/HSPA8/ILF2/ITIH4/LCN2/LTF/MAGED2/MAPK1/MAPK14/MMP8/MPO/MVP/NAPRT/NEU1/NHLRC2/NHLRC3/NIT2/NME2/OLA1/OLFM4/ORM1/ORM2/OSTF1/PA2G4/PCYOX1L/PDGFA/PDGFB/PFKL/PGAM1/PGLYRP1/PGM2/PLG/POMC/PPIA/PPIE/PRDX4/PRDX6/PRF1/PRG3/PRTN3/PSMA5/PSMB1/PSMB7/PSMC2/PSMC3/PSMD1/PSMD13/PSMD14/PSMD3/PTGES2/PTX3/PYCARD/PYGB/RARRES2/RNASE2/RNASE3/RNASET2/S100A12/S100A7/SCCPDH/SCG3/SELENOP/SERPINF2/SERPING1/SERPINI1/SLPI/SPTAN1/SRP14/STK11IP/TCN1/TEX264/TF/TGFB3/THBS1/TIMP3/TMSB4X/TOLLIP/TOR4A/TRAPPC1/TUBB/VCP/VEGFB/VPS13A/VTI1B/XRCC5/XRCC6"
"nuclear inner membrane",0.508739964072049,"ARL6IP6/CBX3/DPY19L2/DPY19L2P2/FAM169A/IFFO1/IFI27/LEMD3/LRPPRC/MAJIN/MFSD10/NEMP1/NRM/NUTF2/PLPP6/PSEN2/PTGS2/SIGMAR1/SIRT1/SMAD3/SUN1/SUN2/SUN3/TERB1/TM7SF2/TMEM120A/TMEM120B/TMEM201/TMEM43/TMPO/UNC50"
"Cul4-RING E3 ubiquitin ligase complex",0.509389323069864,"AMBRA1/CDKN1B/COP1/CUL4A/DCAF1/DCAF12/DCAF13/DCAF15/DCAF17/DCAF4/DCAF5/DCAF7/DCAF8/DDA1/DDB1/DDB2/DET1/ERCC8/FBXW5/GLMN/RBX1/WDR77"
"AMPA glutamate receptor complex",0.512353015738747,"ABHD12/ABHD6/CACNG4/CACNG5/CACNG8/CNIH2/CNIH3/CPT1C/DLG3/GRIA3/GRIA4/OLFM2/OLFM3/PORCN/SHISA8"
"RNA polymerase II transcription regulator complex",0.512353015738747,"ADNP/ASCC2/ASCL2/ASCL5/ATF1/ATF2/ATF4/ATF6B/BACH2/BCL9L/BMAL2/CBFB/CBX3/CEBPA/CEBPB/CEBPD/CEBPE/CEBPG/CLOCK/CREB1/CREB3/CREBZF/DBP/DR1/E2F4/E2F5/E2F6/E2F7/E2F8/ENY2/ERCC2/ERCC3/FOS/FOSL1/GEMIN5/GTF2A1/GTF2A2/GTF2E1/GTF2E2/GTF2F1/GTF2F2/GTF2H1/GTF2H3/GTF2H4/GTF2H5/HIF1A/HLF/HLTF/HNRNPAB/HYAL2/IRF9/JUNB/JUND/KAT2A/LDB1/LEF1/LMO4/MAF/MAFB/MAX/MED10/MED11/MED15/MED16/MED18/MED19/MED20/MED22/MED24/MED25/MED27/MED29/MED30/MED31/MED6/MED7/MED8/MED9/MMS19/MNAT1/MYC/NFATC2/NFE2L3/NFIL3/NFYB/NFYC/NONO/NPAS2/NR1H3/NR5A2/PAAF1/POU4F1/PPARG/PYGO2/RFX5/RFXANK/RFXAP/RUNX3/RXRA/RXRB/S100A10/SMAD2/SMAD3/SMAD4/SMAD5/SMAD6/SMAD7/SMAD9/STAT4/STAT6/SUPT3H/TADA3/TAF11/TAF11L2/TAF12/TAF1L/TAF3/TAF4/TAF4B/TAF6/TAF6L/TAF7/TAF9/TBP/TBPL1/TCEA1/TCF12/TCF3/TCF7/TRIM28/TRIP4/USP22/WWOX/XBP1/YAP1"
"Prp19 complex",0.512353015738747,"BCAS2/CTNNBL1/CWC15/HSPA8/ISY1/PLRG1/PRPF19/RBM22/U2AF2"
"Cul4A-RING E3 ubiquitin ligase complex",0.512353015738747,"CDKN1B/COP1/CUL4A/DDB1/DDB2/DET1/ERCC8/GLMN/RBX1"
"Seh1-associated complex",0.512353015738747,"CASTOR1/MIOS/NPRL2/NPRL3/RRAGA/SEC13/SESN1/WDR24/WDR59"
"ER membrane insertion complex",0.512353015738747,"BAG6/CCDC47/GET4/NCLN/NOMO1/SGTA/TMCO1/TMEM147/UBL4A"
"extrinsic component of synaptic vesicle membrane",0.512353015738747,"ATM/ATP6V1A/ATP6V1B2/ATP6V1D/ATP6V1G2/ATP6V1H/BIN1/RPH3A/SYN3"
"brush border",0.515151222016766,"ABCG2/ACE/ACE2/ACTB/ADD3/AMN/AQP1/AQP8/CA4/CAPZB/CLIC1/CLTRN/CUBN/CYBRD1/DCXR/ENPEP/ESPN/EZR/FLII/FLNB/FOLR1/GNA12/KCNK1/LCTL/LIMA1/LRP2/MFSD10/MYL12B/MYL6/MYO1B/MYO1C/MYO1E/NHERF1/PDZK1/PEX19/PLS1/PRKCI/RALGDS/RGS19/SCART1/SCIN/SLC17A3/SLC19A1/SLC20A2/SLC22A5/SLC26A3/SLC27A4/SLC28A1/SLC28A2/SLC28A3/SLC34A3/SLC46A1/SLC6A19/SLC7A11/SLC7A9/SLC9A3/SNX5/SOAT2/VIL1"
"vesicle lumen",0.522705784675367,"A1BG/ACAA1/ACLY/ACTR10/ACTR1B/ADA/AGA/AGL/ALAD/ALB/ALDOC/ALOX5/APOA1/APOOL/APRT/ARG1/ARHGAP45/ARHGAP9/ARMC8/ARPC5/ARSA/AZU1/B2M/BACE1/BIN2/BPI/C1orf35/C6orf120/CAMP/CAND1/CANT1/CAT/CCT2/CCT8/CDC37L1/CEP290/CFD/CFP/CHI3L1/CHIT1/CLEC3B/COTL1/CPPED1/CRISP3/CSTB/CTSD/CTSG/CTSH/CTSW/CXCL1/DBH/DBNL/DEFA3/DEFA4/DERA/DPP7/DSN1/EEF1A1/EEF2/ELANE/EPX/ERP44/F5/FAM3C/FASLG/FN1/FTL/FUCA1/FUCA2/GALNS/GCG/GDI2/GHDC/GLB1/GMFG/GSDMD/GSTP1/GUSB/GYG1/HCRT/HEXB/HMGB1/HP/HPSE/HRNR/HSP90AB1/HSPA6/HSPA8/ILF2/ITIH4/LCN2/LTF/MAGED2/MAPK1/MAPK14/MMP8/MPO/MVP/NAPRT/NEU1/NHLRC2/NHLRC3/NIT2/NME2/OLA1/OLFM4/ORM1/ORM2/OSTF1/PA2G4/PCYOX1L/PDGFA/PDGFB/PFKL/PGAM1/PGLYRP1/PGM2/PLG/POMC/PPIA/PPIE/PRDX4/PRDX6/PRF1/PRG3/PRTN3/PSMA5/PSMB1/PSMB7/PSMC2/PSMC3/PSMD1/PSMD13/PSMD14/PSMD3/PTGES2/PTX3/PYCARD/PYGB/RARRES2/RNASE2/RNASE3/RNASET2/S100A12/S100A7/SCCPDH/SCG3/SELENOP/SERPINF2/SERPING1/SERPINI1/SLPI/SPTAN1/SRP14/STK11IP/TCN1/TEX264/TF/TGFB3/THBS1/TIMP3/TMSB4X/TOLLIP/TOR4A/TRAPPC1/TUBB/VCP/VEGFB/VPS13A/VTI1B/XRCC5/XRCC6"
"ficolin-1-rich granule",0.522705784675367,"A1BG/ACLY/ACTR10/ACTR1B/ADGRE3/AGL/ALAD/ALDOC/ALOX5/AP2A2/APEH/ARL8A/ARPC5/ATAD3B/ATP6AP2/BIN2/C1orf35/CAND1/CANT1/CAT/CCT8/CD300A/CDK13/CFD/CLEC4D/COMMD3/COPB1/COTL1/CR1/CST3/CSTB/CTSD/CTSH/CTSS/DBNL/DERA/DOK3/DSC1/DYNC1LI1/DYNLL1/EEF1A1/EEF2/FCAR/FCER1G/GLB1/GMFG/GSDMD/GSTP1/GUSB/GYG1/HMGB1/HSP90AB1/HSPA6/HSPA8/ILF2/ITGB2/LAMP1/LAMTOR1/MAPK1/MAPK14/MGAM/MMP9/MVP/NFASC/NME2/OSTF1/PDAP1/PFKL/PGAM1/PGM2/PPIA/PPIE/PRCP/PRDX4/PRG2/PSMA5/PSMB1/PSMB7/PSMC2/PSMC3/PSMD13/PSMD14/PSMD3/RAC1/RHOA/SERPINB10/SERPINB6/SIGLEC14/SIGLEC5/SRP14/STBD1/TBC1D10C/TCIRG1/TMEM179B/TRPM2/VCP/VPS35L/XRCC6"
"cation channel complex",0.522705784675367,"ABCB8/ABCC9/AKAP6/AMIGO1/ASPH/ATP5F1A/ATP5F1B/ATP5F1C/ATP5F1D/ATP5F1E/ATP5F1EP2/ATP5MC1/ATP5MC2/ATP5MC3/ATP5ME/ATP5MF/ATP5MG/ATP5MJ/ATP5MK/ATP5PB/ATP5PD/ATP5PF/ATP5PO/CACNA1A/CACNA1B/CACNA1C/CACNA1E/CACNA1F/CACNA1H/CACNA1I/CACNA2D1/CACNA2D2/CACNA2D3/CACNA2D4/CACNB1/CACNB2/CACNB3/CACNG4/CACNG6/CACNG8/CALM1/CALM2/CALM3/CATSPER2/CATSPER3/CATSPER4/CATSPERD/CCDC51/CNGA1/CNGA4/CNGB1/CNGB3/CNTNAP2/DLG2/DMAC2L/DPP10/DPP6/FKBP1A/FKBP1B/GRIK5/HCN2/HCN3/HCN4/HTR3A/JAML/KCNA2/KCNA3/KCNA5/KCNA6/KCNB1/KCND1/KCND3/KCNE1/KCNE3/KCNE5/KCNG1/KCNG2/KCNG3/KCNH5/KCNIP2/KCNIP4/KCNJ14/KCNJ16/KCNJ2/KCNK1/KCNK6/KCNMA1/KCNMB3/KCNMB4/KCNN4/KCNS1/KCNS2/KCNV2/MCUB/MICU2/MICU3/ORAI1/PKD1/PKD1L1/PTPA/RYR1/SCN11A/SCN1A/SCN1B/SCN2B/SCN3B/SCN4A/SCN5A/SCN7A/SCN9A/SCNN1D/SLC5A3/SMDT1/TMEM249/TMEM262/TRPC1/TRPC3/TRPC6/UNC80/VAMP2"
"intercellular bridge",0.53685512600679,"AAMP/ACOT12/AGBL5/APC2/CD34/CDC7/CHRNA2/DNAJC8/DUSP11/ESRRA/FAM50B/GSTM2/GSTM3/GSTM4/GSTM5/IQCB1/JPT1/KICS2/KIF20A/KLHL22/MTUS2/NCAPH2/NGRN/NISCH/NUDCD2/NUPR1/OLFM4/PARP3/PCIF1/PHLPP2/PKNOX2/PPP1R13L/PRC1/PRKCI/PYCR3/RAB11FIP3/RAB35/RBM18/RFXANK/RMDN3/SEPTIN2/SKA1/SNRNP25/TMEM9/TRIM45/TUBB/TUBB4A/TUBB8B/USB1/XPA"
"CCR4-NOT complex",0.53685512600679,"CNOT10/CNOT11/CNOT2/CNOT6/CNOT6L/CNOT7/CNOT8/CNOT9/PATL1/TNKS1BP1"
"mitotic spindle microtubule",0.53685512600679,"EML3/HAUS1/HAUS2/HAUS3/HAUS5/HAUS6/HAUS7/HAUS8/SKA1/TUBG1"
"photoreceptor outer segment",0.542628337448443,"ARR3/BBS4/BBS7/BSG/CACNA1F/CCDC66/CEP250/CERKL/CFAP410/CIB2/CNGA1/CNGB1/CNGB3/DHRS3/EYS/GNA11/GNAT1/GNB1/GRK1/GRK4/GUCA1B/GUCY2F/IFT140/IMPG1/IQCB1/KIFAP3/LYAR/MAGI2/MERTK/NAPEPLD/OPN3/PDE6A/PDE6B/PDE6G/PDE6H/PEX6/PHLPP2/PIP4K2A/PPEF2/PROM1/RCVRN/RD3/RGS9BP/ROM1/RP1/RP1L1/RRH/SPATA7/SPTBN5/TMEM237/TULP1/WDR19"
"calcium channel complex",0.54685146739032,"AKAP6/ASPH/CACNA1A/CACNA1B/CACNA1C/CACNA1E/CACNA1F/CACNA1H/CACNA1I/CACNA2D1/CACNA2D2/CACNA2D3/CACNA2D4/CACNB1/CACNB2/CACNB3/CACNG4/CACNG6/CACNG8/CALM1/CALM2/CALM3/CATSPER2/CATSPER3/CATSPER4/CATSPERD/FKBP1A/FKBP1B/MCUB/MICU2/MICU3/ORAI1/PKD1/PKD1L1/PTPA/RYR1/SMDT1/TMEM249/TMEM262"
"P-body",0.547683938711327,"AJUBA/APOBEC3A/APOBEC3B/APOBEC3C/APOBEC3D/APOBEC3F/APOBEC3G/APOBEC3H/BTBD1/BTBD2/CAPRIN1/CARHSP1/CNOT2/CNOT7/CNOT8/CNOT9/CPEB1/DCP1B/DCPS/DIS3L2/EDC3/EIF4E/EIF4E2/EIF4ENIF1/ELAVL1/FAM184A/GARRE1/HAX1/IGF2BP3/LIMD1/LSM14A/LSM2/LSM3/LSM4/LSM6/NBDY/PAN2/PATL1/PATL2/PNRC2/POLR2G/PSMA6/PSMC2/PSMC3/PUM1/RBPMS/RC3H2/TRIM71/WTIP/YBX1/YTHDF1/YTHDF2/ZC3H12A/ZC3H12D"
"integrin complex",0.547683938711327,"ITGA10/ITGA11/ITGA2/ITGA3/ITGA4/ITGA5/ITGA6/ITGA7/ITGA9/ITGAE/ITGAL/ITGAM/ITGAV/ITGB2/ITGB4/ITGB5/ITGB7/TSPAN32"
"protein phosphatase type 2A complex",0.557720990757036,"PPP2CB/PPP2R1A/PPP2R1B/PPP2R2C/PPP2R2D/PPP2R3A/PPP2R3B/PPP2R5B/PPP2R5C/PPP2R5D/PTPA"
"lipid droplet",0.557720990757036,"ACSL3/AIFM2/ALOX15/AQP7/ATG2A/AUP1/BCAP31/C18orf32/CKAP4/CTDNEP1/DHRS3/FAAH2/GIMAP2/GIMAP7/HILPDA/HSD17B11/IRAK1/LDAF1/LDAH/LIPE/LMLN/LPCAT1/LSS/NSDHL/PISD/PITPNM1/PLA2G4C/PLIN1/PLIN2/PLIN4/PNPLA1/PNPLA4/PNPLA7/PRPF19/RAB40A/RAB40C/RAB5C/RDH10/RNF213/RSAD2/SCCPDH/SDR16C5/SET/SETSIP/SIGMAR1/SMPD1/SPART/SPAST/SYNGR2/TMT1A/TMT1B/TSC1/UBE2G2/VCP/VPS13A/ZFYVE1/ZW10"
"dynein complex",0.564718575043044,"CCDC65/DCTN2/DNAH10/DNAH17/DNAH3/DNAH6/DNAH8/DNAI2/DNAI4/DNAI7/DNAL1/DNAL4/DNALI1/DNHD1/DYNC1I2/DYNC1LI1/DYNC2I1/DYNC2I2/DYNC2LI1/DYNLL1/DYNLL2/DYNLRB2/DYNLT2/DYNLT2B/DYNLT3/DYNLT4/DYNLT5/NUDCD3/ODAD1/SNX4"
"condensed nuclear chromosome",0.567985026193336,"ADD3/BLM/CCNB1IP1/FAM9B/FKBP6/H2AX/HUS1B/KASH5/KIFAP3/LRPPRC/MLH1/MLH3/MSH4/NCAPD2/NCAPD3/NCAPG/NCAPG2/NCAPH2/NEK2/NIFK/NOL6/P3H4/RAD1/RAD21/RAD50/RAD9A/RAD9B/RCC1/REC8/RGS12/RNF212/RNF212B/RRS1/SMC1A/SMC1B/SMC2/SMC3/SUN2/SUV39H1/SYCE2/SYCE3/SYCP2L/TUBG1/UBE2I"
"sperm midpiece",0.576928017744366,"ACE/ADGB/AK2/AKAP3/ATG16L1/CALM1/CALM2/CALM3/CCDC34/CCR6/CD52/FSIP2/GARIN2/HSPD1/HYAL3/IFT172/IFT27/IFT81/LYZL6/MROH2B/NHERF1/ODF2/PACRG/RAP1A/SLC26A3/SPATA33/SPEF2/SPMIP6/TCP11/TOMM20/VDAC2/VPS13A"
"secretory granule lumen",0.576928017744366,"A1BG/ACAA1/ACLY/ACTR10/ACTR1B/AGA/AGL/ALAD/ALB/ALDOC/ALOX5/APOA1/APOOL/APRT/ARG1/ARHGAP45/ARHGAP9/ARMC8/ARPC5/ARSA/AZU1/B2M/BIN2/BPI/C1orf35/C6orf120/CAMP/CAND1/CANT1/CAT/CCT2/CCT8/CDC37L1/CEP290/CFD/CFP/CHI3L1/CHIT1/CLEC3B/COTL1/CPPED1/CRISP3/CSTB/CTSD/CTSG/CTSH/CTSW/CXCL1/DBH/DBNL/DEFA3/DEFA4/DERA/DPP7/DSN1/EEF1A1/EEF2/ELANE/EPX/ERP44/F5/FAM3C/FN1/FTL/FUCA1/FUCA2/GALNS/GCG/GDI2/GHDC/GLB1/GMFG/GSDMD/GSTP1/GUSB/GYG1/HCRT/HEXB/HMGB1/HP/HPSE/HRNR/HSP90AB1/HSPA6/HSPA8/ILF2/ITIH4/LCN2/LTF/MAGED2/MAPK1/MAPK14/MMP8/MPO/MVP/NAPRT/NEU1/NHLRC2/NHLRC3/NIT2/NME2/OLA1/OLFM4/ORM1/ORM2/OSTF1/PA2G4/PCYOX1L/PDGFA/PDGFB/PFKL/PGAM1/PGLYRP1/PGM2/PLG/POMC/PPIA/PPIE/PRDX4/PRDX6/PRG3/PRTN3/PSMA5/PSMB1/PSMB7/PSMC2/PSMC3/PSMD1/PSMD13/PSMD14/PSMD3/PTGES2/PTX3/PYCARD/PYGB/RARRES2/RNASE2/RNASE3/RNASET2/S100A12/S100A7/SCCPDH/SCG3/SELENOP/SERPINF2/SERPING1/SERPINI1/SLPI/SPTAN1/SRP14/STK11IP/TCN1/TEX264/TF/TGFB3/THBS1/TIMP3/TMSB4X/TOLLIP/TOR4A/TRAPPC1/TUBB/VCP/VEGFB/VPS13A/VTI1B/XRCC5/XRCC6"
"mediator complex",0.57854140487944,"CCNC/CDK8/MED10/MED11/MED12L/MED13L/MED16/MED18/MED19/MED20/MED22/MED24/MED25/MED27/MED29/MED30/MED31/MED6/MED7/MED8/MED9"
"cytoplasmic microtubule",0.578958877962713,"APC2/ARFGEF2/ARL3/ARL6/BICD1/BIRC5/CFAP144/CFAP161/CFAP20/CFAP210/CFAP53/CFAP68/CFAP95/CIMIP2B/CLMP/DCXR/DYNLT3/EFCAB6/EFHB/EFHC1/ENKD1/ENKUR/FAM161A/FAM161B/FBXW11/GRAMD2B/HID1/IFT70A/IFT70B/MAP10/MAP9/MAPRE2/MAPRE3/MTUS2/NME7/NUMA1/PACRG/PAFAH1B1/PDE4DIP/REEP2/REEP3/REEP4/RIBC1/RPGRIP1L/SAXO1/SAXO4/SELENOS/SERP1/SNPH/SPACA9/SPAG8/SPMIP6/SPMIP8/SRPRB/SYBU/TEKT1/TEKT3/TEKT5/TEKTIP1/TMEM214/TOGARAM2/TPT1/TUBA1B/TUBG1/TUBG2"
"kinetochore",0.589437608531293,"ACTB/ACTL6A/ANAPC16/AURKA/AURKC/BIRC5/BOD1/BUB1B/BUB3/CENPH/CENPK/CENPQ/CENPS/CENPT/CENPV/CENPX/CFDP1/CHMP1B/CHMP2A/CHMP3/CHMP6/CHMP7/CKAP5/DCTN2/DCTN3/DCTN5/DSN1/DYNC1LI1/DYNLL1/DYNLT3/ERCC6L/FBXO28/FBXW11/GPATCH11/H3-3A/H3-3B/HJURP/HSF1/KAT2B/KAT8/KIF22/KNSTRN/MAD1L1/MEAF6/MIS12/MTBP/NEK2/NSL1/NUDCD2/NUP107/NUP133/NUP160/NUP37/NUP43/NUP85/ORC2/PAFAH1B1/PBRM1/PHF10/PHF6/PINX1/PLK2/PLK3/PMF1/PPP1CC/PSEN2/RANGAP1/REC8/SEC13/SEPTIN2/SEPTIN6/SEPTIN7/SGO2/SKA1/SKA2/SMARCA4/SMARCB1/SMARCD2/SMC1A/SPC25/SPDL1/SS18L1/SUGT1/SUMO3/TRAPPC12/TTK/XPO1/ZNF207/ZNF276/ZW10/ZWILCH"
"mitochondria-associated endoplasmic reticulum membrane contact site",0.589437608531293,"AHCYL1/BCAP31/CLCC1/PDZD8/RAB38/SERAC1/STX17/TMX1/TMX2/TOMM20/TOMM40/VPS13A/ZFYVE1"
"perinuclear endoplasmic reticulum",0.589437608531293,"ADAM10/BCAP31/CAPN2/CISD2/DBI/FYN/MOGAT2/OSBP2/OSBPL3/OSBPL6/OSBPL7/SYT6/TRIM13"
"transport vesicle membrane",0.604349773283436,"AFTPH/AP1B1/AP1G2/AP1M1/AP1S1/AP1S2/AP2A1/AP4B1/AREG/ARFGEF3/ATM/ATP6AP2/ATP6V0D1/ATP6V0E2/ATP6V1A/ATP6V1B2/ATP6V1D/ATP6V1E1/ATP6V1F/ATP6V1G1/ATP6V1G2/ATP6V1H/B2M/BIN1/BSN/CA4/CD74/CEACAM1/CLBA1/CLCN3/CLTA/CLTB/CLTCL1/CNIH1/CNIH2/CNIH3/DBH/DGKI/DNAJC5/DYSF/FER1L5/FOLR1/GABRA2/GOSR2/HLA-A/HLA-B/HLA-C/HLA-DQA2/HLA-DQB2/HLA-F/HLA-H/KIF1B/KLHL12/MAL2/MCFD2/MCTP1/MCTP2/NCALD/OPRD1/OTOF/PDCD6/PEF1/PPT1/PRRT1/PTPRN/RAB11B/RAB11FIP5/RAB3B/RAB5B/RAB5C/RPH3A/SAR1B/SCAMP1/SCAP/SCG3/SEC13/SEC16B/SEC23A/SEC23B/SEC23IP/SEC31A/SEC31B/SEMA4C/SEPTIN8/SLC17A5/SLC17A7/SLC17A8/SLC17A9/SLC18B1/SLC30A2/SLC30A3/SLC30A5/SLC35F1/SLC35G2/SLC6A9/SLC9B2/SNAPIN/SNTB2/SREBF2/STX10/STX12/STX16/STX17/STX5/SV2B/SYN2/SYN3/SYNGR1/SYNGR2/SYNRG/SYP/SYPL1/SYPL2/SYT2/SYT3/SYT5/SYT6/TMED10/TMED2/TMEM163/TMEM184A/TMEM30A/TPRG1L/UNC13A/USO1/VAMP1/VAMP2/VAMP7/VMA21/VTI1B/WFS1/ZNRF1"
"voltage-gated calcium channel complex",0.604349773283436,"CACNA1A/CACNA1B/CACNA1C/CACNA1E/CACNA1F/CACNA1H/CACNA1I/CACNA2D1/CACNA2D2/CACNA2D3/CACNA2D4/CACNB1/CACNB2/CACNB3/CACNG4/CACNG6/CACNG8/CATSPER2/CATSPER3/CATSPER4/CATSPERD/FKBP1A/RYR1/TMEM249/TMEM262"
